value_basis,format,scope,year,archetype_id,pair_key,pos_a,pos_b,pair_plugs,total_hvorp_a,total_hvorp_b,rel_diff_pct
comp,regular,year,2021,,RB_vs_TE,RB,TE,212800,11998174.4,11131992.1,7.5
comp,regular,year,2021,,WR_vs_TE,WR,TE,277400,14340898.6,12941688.1,10.3
comp,regular,archetype,2021,2024_1,QB_vs_RB,QB,RB,9200,933146.6,708152.4,27.4
comp,regular,archetype,2021,2024_1,QB_vs_WR,QB,WR,16600,1395782.1,1551504.6,-10.6
comp,regular,archetype,2021,2024_1,QB_vs_TE,QB,TE,4800,425959.5,322373.3,27.7
comp,regular,archetype,2021,2024_1,RB_vs_WR,RB,WR,25600,1412787.8,1831357.4,-25.8
comp,regular,archetype,2021,2024_1,RB_vs_TE,RB,TE,11200,610906.9,631123.3,-3.3
comp,regular,archetype,2021,2024_1,WR_vs_TE,WR,TE,14600,886451.3,745838.8,17.2
comp,regular,archetype,2021,2024_2,QB_vs_RB,QB,RB,9200,806904.8,796842.4,1.3
comp,regular,archetype,2021,2024_2,QB_vs_WR,QB,WR,16600,1161154,1492643.6,-25
comp,regular,archetype,2021,2024_2,QB_vs_TE,QB,TE,4800,377420.8,403226.5,-6.6
comp,regular,archetype,2021,2024_2,RB_vs_WR,RB,WR,25600,1606591.7,1745221.3,-8.3
comp,regular,archetype,2021,2024_2,RB_vs_TE,RB,TE,11200,678261.9,770328.6,-12.7
comp,regular,archetype,2021,2024_2,WR_vs_TE,WR,TE,14600,842581.3,917044.1,-8.5
comp,regular,archetype,2021,2024_3,QB_vs_RB,QB,RB,9200,787412.1,754260.3,4.3
comp,regular,archetype,2021,2024_3,QB_vs_WR,QB,WR,16600,1143278.3,1697000.1,-39
comp,regular,archetype,2021,2024_3,QB_vs_TE,QB,TE,4800,375088.8,318124.3,16.4
comp,regular,archetype,2021,2024_3,RB_vs_WR,RB,WR,25600,1509009,2035337.5,-29.7
comp,regular,archetype,2021,2024_3,RB_vs_TE,RB,TE,11200,651986.1,646874.9,0.8
comp,regular,archetype,2021,2024_3,WR_vs_TE,WR,TE,14600,980365.6,754601.3,26
comp,regular,archetype,2021,2024_4,QB_vs_RB,QB,RB,9200,728396.2,794981.3,-8.7
comp,regular,archetype,2021,2024_4,QB_vs_WR,QB,WR,16600,1075711.8,1254084.6,-15.3
comp,regular,archetype,2021,2024_4,QB_vs_TE,QB,TE,4800,334136.2,378442.6,-12.4
comp,regular,archetype,2021,2024_4,RB_vs_WR,RB,WR,25600,1595889.1,1426725.6,11.2
comp,regular,archetype,2021,2024_4,RB_vs_TE,RB,TE,11200,675878.3,740072.8,-9.1
comp,regular,archetype,2021,2024_4,WR_vs_TE,WR,TE,14600,680140.2,875489.6,-25.1
comp,regular,archetype,2021,2024_5,QB_vs_RB,QB,RB,9200,824933.8,1046481.9,-23.7
comp,regular,archetype,2021,2024_5,QB_vs_WR,QB,WR,16600,1234405.5,2100522.7,-51.9
comp,regular,archetype,2021,2024_5,QB_vs_TE,QB,TE,4800,385516.7,406520.1,-5.3
comp,regular,archetype,2021,2024_5,RB_vs_WR,RB,WR,25600,2126087.5,2557075.2,-18.4
comp,regular,archetype,2021,2024_5,RB_vs_TE,RB,TE,11200,897242.2,794196.8,12.2
comp,regular,archetype,2021,2024_5,WR_vs_TE,WR,TE,14600,1261121.1,944831.4,28.7
comp,regular,archetype,2021,2024_6,QB_vs_RB,QB,RB,9200,627364.7,794948.4,-23.6
comp,regular,archetype,2021,2024_6,QB_vs_WR,QB,WR,16600,846859.7,1481546.2,-54.5
comp,regular,archetype,2021,2024_6,QB_vs_TE,QB,TE,4800,275706.2,298635.2,-8
comp,regular,archetype,2021,2024_6,RB_vs_WR,RB,WR,25600,1601004.1,1729684.9,-7.7
comp,regular,archetype,2021,2024_6,RB_vs_TE,RB,TE,11200,686647,593580.7,14.5
comp,regular,archetype,2021,2024_6,WR_vs_TE,WR,TE,14600,826219.4,694771.3,17.3
comp,regular,archetype,2021,2025_1,QB_vs_RB,QB,RB,9200,645875.3,582856,10.3
comp,regular,archetype,2021,2025_1,QB_vs_WR,QB,WR,16600,919959,1534807.7,-50.1
comp,regular,archetype,2021,2025_1,QB_vs_TE,QB,TE,4800,306717.8,281881.4,8.4
comp,regular,archetype,2021,2025_1,RB_vs_WR,RB,WR,25600,1136148.4,1814517.7,-46
comp,regular,archetype,2021,2025_1,RB_vs_TE,RB,TE,11200,499825.6,580539.8,-14.9
comp,regular,archetype,2021,2025_1,WR_vs_TE,WR,TE,14600,874691.8,672749.8,26.1
comp,regular,archetype,2021,2025_2,QB_vs_RB,QB,RB,9200,535736.2,694393.6,-25.8
comp,regular,archetype,2021,2025_2,QB_vs_WR,QB,WR,16600,757779.6,1252689.6,-49.2
comp,regular,archetype,2021,2025_2,QB_vs_TE,QB,TE,4800,245028.7,250987.2,-2.4
comp,regular,archetype,2021,2025_2,RB_vs_WR,RB,WR,25600,1383646.3,1428734.2,-3.2
comp,regular,archetype,2021,2025_2,RB_vs_TE,RB,TE,11200,597275.1,521192.9,13.6
comp,regular,archetype,2021,2025_2,WR_vs_TE,WR,TE,14600,676668,599077.8,12.2
comp,regular,archetype,2021,2025_3,QB_vs_RB,QB,RB,9200,587335.9,695105.6,-16.8
comp,regular,archetype,2021,2025_3,QB_vs_WR,QB,WR,16600,806121.2,1235243.5,-42
comp,regular,archetype,2021,2025_3,QB_vs_TE,QB,TE,4800,259145.8,259840.3,-0.3
comp,regular,archetype,2021,2025_3,RB_vs_WR,RB,WR,25600,1374974.6,1409650.7,-2.5
comp,regular,archetype,2021,2025_3,RB_vs_TE,RB,TE,11200,585472,517898.8,12.2
comp,regular,archetype,2021,2025_3,WR_vs_TE,WR,TE,14600,668873.6,594286,11.8
comp,regular,archetype,2021,2025_4,QB_vs_RB,QB,RB,9200,642729.1,698711.4,-8.3
comp,regular,archetype,2021,2025_4,QB_vs_WR,QB,WR,16600,881195.2,1060240.9,-18.4
comp,regular,archetype,2021,2025_4,QB_vs_TE,QB,TE,4800,286899.3,220914,26
comp,regular,archetype,2021,2025_4,RB_vs_WR,RB,WR,25600,1400685.4,1167679.1,18.1
comp,regular,archetype,2021,2025_4,RB_vs_TE,RB,TE,11200,598514.6,457998.8,26.6
comp,regular,archetype,2021,2025_4,WR_vs_TE,WR,TE,14600,548449.8,520964.8,5.1
comp,regular,archetype,2021,2025_5,QB_vs_RB,QB,RB,9200,709963.6,763299,-7.2
comp,regular,archetype,2021,2025_5,QB_vs_WR,QB,WR,16600,1019736.2,1575092.9,-42.8
comp,regular,archetype,2021,2025_5,QB_vs_TE,QB,TE,4800,334995.3,255455.8,26.9
comp,regular,archetype,2021,2025_5,RB_vs_WR,RB,WR,25600,1532284.5,1849431.1,-18.8
comp,regular,archetype,2021,2025_5,RB_vs_TE,RB,TE,11200,657493.4,516441.7,24
comp,regular,archetype,2021,2025_5,WR_vs_TE,WR,TE,14600,895132.8,591690.5,40.8
comp,regular,archetype,2021,2025_6,QB_vs_RB,QB,RB,9200,737681.7,746024.1,-1.1
comp,regular,archetype,2021,2025_6,QB_vs_WR,QB,WR,16600,1063351.6,1460683.6,-31.5
comp,regular,archetype,2021,2025_6,QB_vs_TE,QB,TE,4800,333566.8,353724.5,-5.9
comp,regular,archetype,2021,2025_6,RB_vs_WR,RB,WR,25600,1485471.3,1707629.5,-13.9
comp,regular,archetype,2021,2025_6,RB_vs_TE,RB,TE,11200,643467.1,692740.5,-7.4
comp,regular,archetype,2021,2025_6,WR_vs_TE,WR,TE,14600,819749.6,820574.6,-0.1
comp,regular,archetype,2021,2026_1,QB_vs_RB,QB,RB,9200,533552.2,581778.7,-8.6
comp,regular,archetype,2021,2026_1,QB_vs_WR,QB,WR,16600,738142.6,984075.4,-28.6
comp,regular,archetype,2021,2026_1,QB_vs_TE,QB,TE,4800,245587.3,225596.7,8.5
comp,regular,archetype,2021,2026_1,RB_vs_WR,RB,WR,25600,1158743.3,1089284.5,6.2
comp,regular,archetype,2021,2026_1,RB_vs_TE,RB,TE,11200,496559.7,469678.5,5.6
comp,regular,archetype,2021,2026_1,WR_vs_TE,WR,TE,14600,506322.8,528046.7,-4.2
comp,regular,archetype,2021,2026_2,QB_vs_RB,QB,RB,9200,535420.2,803939.6,-40.1
comp,regular,archetype,2021,2026_2,QB_vs_WR,QB,WR,16600,754465.4,1132695.9,-40.1
comp,regular,archetype,2021,2026_2,QB_vs_TE,QB,TE,4800,245147,292367.3,-17.6
comp,regular,archetype,2021,2026_2,RB_vs_WR,RB,WR,25600,1630965.5,1280752.7,24.1
comp,regular,archetype,2021,2026_2,RB_vs_TE,RB,TE,11200,700973.1,607620.5,14.3
comp,regular,archetype,2021,2026_2,WR_vs_TE,WR,TE,14600,600846.2,701711.1,-15.5
comp,regular,archetype,2021,2026_3,QB_vs_RB,QB,RB,9200,576017.5,699524.1,-19.4
comp,regular,archetype,2021,2026_3,QB_vs_WR,QB,WR,16600,789962.2,1033446,-26.7
comp,regular,archetype,2021,2026_3,QB_vs_TE,QB,TE,4800,254100.4,239854.5,5.8
comp,regular,archetype,2021,2026_3,RB_vs_WR,RB,WR,25600,1379281,1147911,18.3
comp,regular,archetype,2021,2026_3,RB_vs_TE,RB,TE,11200,588562.8,485715.1,19.1
comp,regular,archetype,2021,2026_3,WR_vs_TE,WR,TE,14600,537163.8,557295.4,-3.7
comp,regular,archetype,2021,2026_4,QB_vs_RB,QB,RB,9200,597549,826271.7,-32.1
comp,regular,archetype,2021,2026_4,QB_vs_WR,QB,WR,16600,878705.5,1200321,-30.9
comp,regular,archetype,2021,2026_4,QB_vs_TE,QB,TE,4800,283268.6,277064.6,2.2
comp,regular,archetype,2021,2026_4,RB_vs_WR,RB,WR,25600,1660189.6,1357642.2,20.1
comp,regular,archetype,2021,2026_4,RB_vs_TE,RB,TE,11200,701350.7,551075.3,24
comp,regular,archetype,2021,2026_4,WR_vs_TE,WR,TE,14600,643091.8,633955.9,1.4
comp,regular,archetype,2021,2026_5,QB_vs_RB,QB,RB,9200,627339,592471.5,5.7
comp,regular,archetype,2021,2026_5,QB_vs_WR,QB,WR,16600,894240.2,1208539.8,-29.9
comp,regular,archetype,2021,2026_5,QB_vs_TE,QB,TE,4800,299472,245721.6,19.7
comp,regular,archetype,2021,2026_5,RB_vs_WR,RB,WR,25600,1156140.3,1385421.9,-18
comp,regular,archetype,2021,2026_5,RB_vs_TE,RB,TE,11200,508302.9,505676.5,0.5
comp,regular,archetype,2021,2026_5,WR_vs_TE,WR,TE,14600,662520.7,579572.6,13.4
comp,regular,archetype,2021,2026_6,QB_vs_RB,QB,RB,9200,691160.1,757000,-9.1
comp,regular,archetype,2021,2026_6,QB_vs_WR,QB,WR,16600,990327.8,1277100.7,-25.3
comp,regular,archetype,2021,2026_6,QB_vs_TE,QB,TE,4800,325648.8,264688.7,20.7
comp,regular,archetype,2021,2026_6,RB_vs_WR,RB,WR,25600,1515775.9,1470294.5,3
comp,regular,archetype,2021,2026_6,RB_vs_TE,RB,TE,11200,650077.7,535069,19.4
comp,regular,archetype,2021,2026_6,WR_vs_TE,WR,TE,14600,698822.7,612703.5,13.1
comp,regular,archetype,2021,2026_7,QB_vs_RB,QB,RB,9200,692614.8,669745.5,3.4
comp,regular,archetype,2021,2026_7,QB_vs_WR,QB,WR,16600,991708.2,1328805.3,-29.1
comp,regular,archetype,2021,2026_7,QB_vs_TE,QB,TE,4800,312682,256722.9,19.7
comp,regular,archetype,2021,2026_7,RB_vs_WR,RB,WR,25600,1308086.9,1533246.9,-15.8
comp,regular,archetype,2021,2026_7,RB_vs_TE,RB,TE,11200,569377.3,514167.6,10.2
comp,regular,archetype,2021,2026_7,WR_vs_TE,WR,TE,14600,731686.1,596482.9,20.4
comp,regular,year,2022,,QB_vs_RB,QB,RB,372400,17621885.5,19265245.6,-8.9
comp,regular,year,2022,,QB_vs_WR,QB,WR,528200,29655847.7,28223618.6,4.9
comp,regular,year,2022,,QB_vs_TE,QB,TE,186200,7337923.5,7646045.2,-4.1
comp,regular,year,2022,,RB_vs_WR,RB,WR,881600,43208078,41550303,3.9
comp,regular,year,2022,,RB_vs_TE,RB,TE,372400,14841894.3,12189684.5,19.6
comp,regular,year,2022,,WR_vs_TE,WR,TE,471200,20095050.2,15540864.7,25.6
comp,regular,archetype,2022,2024_1,QB_vs_RB,QB,RB,19600,956907.8,868960.2,9.6
comp,regular,archetype,2022,2024_1,QB_vs_WR,QB,WR,27800,1635306.1,1739722,-6.2
comp,regular,archetype,2022,2024_1,QB_vs_TE,QB,TE,9800,399283.8,407002,-1.9
comp,regular,archetype,2022,2024_1,RB_vs_WR,RB,WR,46400,1918616.9,2570270.3,-29
comp,regular,archetype,2022,2024_1,RB_vs_TE,RB,TE,19600,649412.5,666349.4,-2.6
comp,regular,archetype,2022,2024_1,WR_vs_TE,WR,TE,24800,1239387.1,829997.4,39.6
comp,regular,archetype,2022,2024_2,QB_vs_RB,QB,RB,19600,1280228.2,1131527.8,12.3
comp,regular,archetype,2022,2024_2,QB_vs_WR,QB,WR,27800,2134794.7,1603374.4,28.4
comp,regular,archetype,2022,2024_2,QB_vs_TE,QB,TE,9800,547875.8,539746,1.5
comp,regular,archetype,2022,2024_2,RB_vs_WR,RB,WR,46400,2556543.4,2352858.7,8.3
comp,regular,archetype,2022,2024_2,RB_vs_TE,RB,TE,19600,874385,898697.2,-2.7
comp,regular,archetype,2022,2024_2,WR_vs_TE,WR,TE,24800,1138964.9,1126851.4,1.1
comp,regular,archetype,2022,2024_3,QB_vs_RB,QB,RB,19600,976033,1083697.1,-10.5
comp,regular,archetype,2022,2024_3,QB_vs_WR,QB,WR,27800,1582230.6,1868193.1,-16.6
comp,regular,archetype,2022,2024_3,QB_vs_TE,QB,TE,9800,404920.2,429072.6,-5.8
comp,regular,archetype,2022,2024_3,RB_vs_WR,RB,WR,46400,2445599.4,2768853.9,-12.4
comp,regular,archetype,2022,2024_3,RB_vs_TE,RB,TE,19600,844334.3,686159.9,20.7
comp,regular,archetype,2022,2024_3,WR_vs_TE,WR,TE,24800,1340224.7,871266.1,42.4
comp,regular,archetype,2022,2024_4,QB_vs_RB,QB,RB,19600,818635.5,1160301.6,-34.5
comp,regular,archetype,2022,2024_4,QB_vs_WR,QB,WR,27800,1397022.1,1518549.5,-8.3
comp,regular,archetype,2022,2024_4,QB_vs_TE,QB,TE,9800,342695.8,567200.6,-49.3
comp,regular,archetype,2022,2024_4,RB_vs_WR,RB,WR,46400,2603762,2259922.7,14.1
comp,regular,archetype,2022,2024_4,RB_vs_TE,RB,TE,19600,900033.2,945969.7,-5
comp,regular,archetype,2022,2024_4,WR_vs_TE,WR,TE,24800,1093593.2,1187720.5,-8.3
comp,regular,archetype,2022,2024_5,QB_vs_RB,QB,RB,19600,1061962.1,1605670.5,-40.8
comp,regular,archetype,2022,2024_5,QB_vs_WR,QB,WR,27800,1758790.9,2081352.7,-16.8
comp,regular,archetype,2022,2024_5,QB_vs_TE,QB,TE,9800,447547.1,603955.5,-29.7
comp,regular,archetype,2022,2024_5,RB_vs_WR,RB,WR,46400,3677811.4,3105703.3,16.9
comp,regular,archetype,2022,2024_5,RB_vs_TE,RB,TE,19600,1295930.9,1013093.9,24.5
comp,regular,archetype,2022,2024_5,WR_vs_TE,WR,TE,24800,1507110.4,1265690.8,17.4
comp,regular,archetype,2022,2024_6,QB_vs_RB,QB,RB,19600,1029449.8,1049687.3,-1.9
comp,regular,archetype,2022,2024_6,QB_vs_WR,QB,WR,27800,1732757.5,1649900.8,4.9
comp,regular,archetype,2022,2024_6,QB_vs_TE,QB,TE,9800,431117.4,429687.1,0.3
comp,regular,archetype,2022,2024_6,RB_vs_WR,RB,WR,46400,2357210.3,2430588.1,-3.1
comp,regular,archetype,2022,2024_6,RB_vs_TE,RB,TE,19600,800498.8,689735.9,14.9
comp,regular,archetype,2022,2024_6,WR_vs_TE,WR,TE,24800,1178712.6,873616.5,29.7
comp,regular,archetype,2022,2025_1,QB_vs_RB,QB,RB,19600,831471.6,842526.2,-1.3
comp,regular,archetype,2022,2025_1,QB_vs_WR,QB,WR,27800,1389354.9,1535040.9,-10
comp,regular,archetype,2022,2025_1,QB_vs_TE,QB,TE,9800,344825.9,385345.5,-11.1
comp,regular,archetype,2022,2025_1,RB_vs_WR,RB,WR,46400,1874822.8,2270709.6,-19.1
comp,regular,archetype,2022,2025_1,RB_vs_TE,RB,TE,19600,632152.8,606721.8,4.1
comp,regular,archetype,2022,2025_1,WR_vs_TE,WR,TE,24800,1096708.7,781845.5,33.5
comp,regular,archetype,2022,2025_2,QB_vs_RB,QB,RB,19600,755238,915366.2,-19.2
comp,regular,archetype,2022,2025_2,QB_vs_WR,QB,WR,27800,1292697.4,1392813,-7.5
comp,regular,archetype,2022,2025_2,QB_vs_TE,QB,TE,9800,309825.8,385594.6,-21.8
comp,regular,archetype,2022,2025_2,RB_vs_WR,RB,WR,46400,2050863.7,2040914.2,0.5
comp,regular,archetype,2022,2025_2,RB_vs_TE,RB,TE,19600,692460.4,612018.1,12.3
comp,regular,archetype,2022,2025_2,WR_vs_TE,WR,TE,24800,987036.8,789439.3,22.2
comp,regular,archetype,2022,2025_3,QB_vs_RB,QB,RB,19600,789237.7,937409,-17.2
comp,regular,archetype,2022,2025_3,QB_vs_WR,QB,WR,27800,1353755.3,1271064.7,6.3
comp,regular,archetype,2022,2025_3,QB_vs_TE,QB,TE,9800,321118.1,341618.7,-6.2
comp,regular,archetype,2022,2025_3,RB_vs_WR,RB,WR,46400,2106598.2,1864214,12.2
comp,regular,archetype,2022,2025_3,RB_vs_TE,RB,TE,19600,721982.3,519959.1,32.5
comp,regular,archetype,2022,2025_3,WR_vs_TE,WR,TE,24800,908513.7,674861.1,29.5
comp,regular,archetype,2022,2025_4,QB_vs_RB,QB,RB,19600,1190366,1030149.8,14.4
comp,regular,archetype,2022,2025_4,QB_vs_WR,QB,WR,27800,1959663.7,1274209.7,42.4
comp,regular,archetype,2022,2025_4,QB_vs_TE,QB,TE,9800,506528.1,360989,33.6
comp,regular,archetype,2022,2025_4,RB_vs_WR,RB,WR,46400,2289918.3,1868561.7,20.3
comp,regular,archetype,2022,2025_4,RB_vs_TE,RB,TE,19600,802622.9,562682.7,35.1
comp,regular,archetype,2022,2025_4,WR_vs_TE,WR,TE,24800,896350.5,722110.5,21.5
comp,regular,archetype,2022,2025_5,QB_vs_RB,QB,RB,19600,978155.3,909245.6,7.3
comp,regular,archetype,2022,2025_5,QB_vs_WR,QB,WR,27800,1643868.2,1724857.1,-4.8
comp,regular,archetype,2022,2025_5,QB_vs_TE,QB,TE,9800,411245.7,338966.9,19.3
comp,regular,archetype,2022,2025_5,RB_vs_WR,RB,WR,46400,2023339.6,2530684.8,-22.3
comp,regular,archetype,2022,2025_5,RB_vs_TE,RB,TE,19600,685458.1,519893.3,27.5
comp,regular,archetype,2022,2025_5,WR_vs_TE,WR,TE,24800,1226699,679111.3,57.5
comp,regular,archetype,2022,2025_6,QB_vs_RB,QB,RB,19600,1036899.9,1046532,-0.9
comp,regular,archetype,2022,2025_6,QB_vs_WR,QB,WR,27800,1777139.3,1619620.9,9.3
comp,regular,archetype,2022,2025_6,QB_vs_TE,QB,TE,9800,429072,479949.6,-11.2
comp,regular,archetype,2022,2025_6,RB_vs_WR,RB,WR,46400,2342343.3,2384760.8,-1.8
comp,regular,archetype,2022,2025_6,RB_vs_TE,RB,TE,19600,808008.4,800650.8,0.9
comp,regular,archetype,2022,2025_6,WR_vs_TE,WR,TE,24800,1152632.3,998503.8,14.3
comp,regular,archetype,2022,2026_1,QB_vs_RB,QB,RB,19600,1064288.3,942027.7,12.2
comp,regular,archetype,2022,2026_1,QB_vs_WR,QB,WR,27800,1747193.4,1276969.9,31.1
comp,regular,archetype,2022,2026_1,QB_vs_TE,QB,TE,9800,448686.8,386127.7,15
comp,regular,archetype,2022,2026_1,RB_vs_WR,RB,WR,46400,2091216,1880484.1,10.6
comp,regular,archetype,2022,2026_1,RB_vs_TE,RB,TE,19600,718990,606197.6,17
comp,regular,archetype,2022,2026_1,WR_vs_TE,WR,TE,24800,904349.9,779658.7,14.8
comp,regular,archetype,2022,2026_2,QB_vs_RB,QB,RB,19600,759186.3,1045275.2,-31.7
comp,regular,archetype,2022,2026_2,QB_vs_WR,QB,WR,27800,1293775.1,1264811.6,2.3
comp,regular,archetype,2022,2026_2,QB_vs_TE,QB,TE,9800,310836.4,403601.1,-26
comp,regular,archetype,2022,2026_2,RB_vs_WR,RB,WR,46400,2362222.1,1852531,24.2
comp,regular,archetype,2022,2026_2,RB_vs_TE,RB,TE,19600,811342.1,642518,23.2
comp,regular,archetype,2022,2026_2,WR_vs_TE,WR,TE,24800,894355.3,830060.4,7.5
comp,regular,archetype,2022,2026_3,QB_vs_RB,QB,RB,19600,798188.9,964835.2,-18.9
comp,regular,archetype,2022,2026_3,QB_vs_WR,QB,WR,27800,1370777.9,1094237.9,22.4
comp,regular,archetype,2022,2026_3,QB_vs_TE,QB,TE,9800,324214.7,321491.4,0.8
comp,regular,archetype,2022,2026_3,RB_vs_WR,RB,WR,46400,2173454.7,1596673.4,30.6
comp,regular,archetype,2022,2026_3,RB_vs_TE,RB,TE,19600,743043.1,484274.2,42.2
comp,regular,archetype,2022,2026_3,WR_vs_TE,WR,TE,24800,775468.3,630350.3,20.6
comp,regular,archetype,2022,2026_4,QB_vs_RB,QB,RB,19600,679588.2,1186199.3,-54.3
comp,regular,archetype,2022,2026_4,QB_vs_WR,QB,WR,27800,1147332.8,1220333.6,-6.2
comp,regular,archetype,2022,2026_4,QB_vs_TE,QB,TE,9800,274071.2,316520,-14.4
comp,regular,archetype,2022,2026_4,RB_vs_WR,RB,WR,46400,2674921,1782659.9,40
comp,regular,archetype,2022,2026_4,RB_vs_TE,RB,TE,19600,937160.2,470652.9,66.3
comp,regular,archetype,2022,2026_4,WR_vs_TE,WR,TE,24800,864079.3,607070.5,34.9
comp,regular,archetype,2022,2026_5,QB_vs_RB,QB,RB,19600,741131.7,827223.2,-11
comp,regular,archetype,2022,2026_5,QB_vs_WR,QB,WR,27800,1251805.8,1284178.6,-2.6
comp,regular,archetype,2022,2026_5,QB_vs_TE,QB,TE,9800,305993,325459.1,-6.2
comp,regular,archetype,2022,2026_5,RB_vs_WR,RB,WR,46400,1840738,1880964.1,-2.2
comp,regular,archetype,2022,2026_5,RB_vs_TE,RB,TE,19600,621601.2,502316.9,21.2
comp,regular,archetype,2022,2026_5,WR_vs_TE,WR,TE,24800,906836,643925,33.9
comp,regular,archetype,2022,2026_6,QB_vs_RB,QB,RB,19600,941090.7,851276.4,10
comp,regular,archetype,2022,2026_6,QB_vs_WR,QB,WR,27800,1582208.4,1306250,19.1
comp,regular,archetype,2022,2026_6,QB_vs_TE,QB,TE,9800,393840.7,328063.3,18.2
comp,regular,archetype,2022,2026_6,RB_vs_WR,RB,WR,46400,1894740.5,1903631.8,-0.5
comp,regular,archetype,2022,2026_6,RB_vs_TE,RB,TE,19600,643343,501051.6,24.9
comp,regular,archetype,2022,2026_6,WR_vs_TE,WR,TE,24800,918305.3,660125.6,32.7
comp,regular,archetype,2022,2026_7,QB_vs_RB,QB,RB,19600,933826.5,867335.3,7.4
comp,regular,archetype,2022,2026_7,QB_vs_WR,QB,WR,27800,1605373.6,1498138.2,6.9
comp,regular,archetype,2022,2026_7,QB_vs_TE,QB,TE,9800,384225,295654.5,26.1
comp,regular,archetype,2022,2026_7,RB_vs_WR,RB,WR,46400,1923356.4,2205316.6,-13.7
comp,regular,archetype,2022,2026_7,RB_vs_TE,RB,TE,19600,659135.1,460741.5,35.4
comp,regular,archetype,2022,2026_7,WR_vs_TE,WR,TE,24800,1065722.2,588660,57.7
comp,regular,year,2023,,QB_vs_RB,QB,RB,437000,18615976.4,20569076.5,-10
comp,regular,year,2023,,QB_vs_WR,QB,WR,608000,27560559.4,31173995.3,-12.3
comp,regular,year,2023,,QB_vs_TE,QB,TE,247000,10282774.3,8989675.7,13.4
comp,regular,year,2023,,RB_vs_WR,RB,WR,995600,39092055.3,40338567.2,-3.1
comp,regular,year,2023,,RB_vs_TE,RB,TE,463600,17260987.2,16589302.3,4
comp,regular,year,2023,,WR_vs_TE,WR,TE,543400,22284487.6,21742168.5,2.5
comp,regular,archetype,2023,2024_1,QB_vs_RB,QB,RB,23000,1440355.9,1063819.4,30.1
comp,regular,archetype,2023,2024_1,QB_vs_WR,QB,WR,32000,2110875.1,1819975.6,14.8
comp,regular,archetype,2023,2024_1,QB_vs_TE,QB,TE,13000,804283.1,514297.5,44
comp,regular,archetype,2023,2024_1,RB_vs_WR,RB,WR,52400,2015908.4,2380468.2,-16.6
comp,regular,archetype,2023,2024_1,RB_vs_TE,RB,TE,24400,877683.6,941615.9,-7
comp,regular,archetype,2023,2024_1,WR_vs_TE,WR,TE,28600,1317270.7,1246245.7,5.5
comp,regular,archetype,2023,2024_2,QB_vs_RB,QB,RB,23000,1147609.3,1253285.2,-8.8
comp,regular,archetype,2023,2024_2,QB_vs_WR,QB,WR,32000,1668373.8,1807160.9,-8
comp,regular,archetype,2023,2024_2,QB_vs_TE,QB,TE,13000,621376.7,635188.7,-2.2
comp,regular,archetype,2023,2024_2,RB_vs_WR,RB,WR,52400,2404072.8,2354986.2,2.1
comp,regular,archetype,2023,2024_2,RB_vs_TE,RB,TE,24400,1067322.2,1182103.4,-10.2
comp,regular,archetype,2023,2024_2,WR_vs_TE,WR,TE,28600,1307165.3,1537177.7,-16.2
comp,regular,archetype,2023,2024_3,QB_vs_RB,QB,RB,23000,1102379,1178960.5,-6.7
comp,regular,archetype,2023,2024_3,QB_vs_WR,QB,WR,32000,1634588.6,2044295.8,-22.3
comp,regular,archetype,2023,2024_3,QB_vs_TE,QB,TE,13000,615797.9,557046,10
comp,regular,archetype,2023,2024_3,RB_vs_WR,RB,WR,52400,2244821.4,2727133.1,-19.4
comp,regular,archetype,2023,2024_3,RB_vs_TE,RB,TE,24400,997987.4,1037798.2,-3.9
comp,regular,archetype,2023,2024_3,WR_vs_TE,WR,TE,28600,1522127.1,1353942.9,11.7
comp,regular,archetype,2023,2024_4,QB_vs_RB,QB,RB,23000,875465.6,1313400.9,-40
comp,regular,archetype,2023,2024_4,QB_vs_WR,QB,WR,32000,1316250.8,1789562.5,-30.5
comp,regular,archetype,2023,2024_4,QB_vs_TE,QB,TE,13000,487107.5,615099.5,-23.2
comp,regular,archetype,2023,2024_4,RB_vs_WR,RB,WR,52400,2540145.2,2336985.8,8.3
comp,regular,archetype,2023,2024_4,RB_vs_TE,RB,TE,24400,1129115.4,1147241,-1.6
comp,regular,archetype,2023,2024_4,WR_vs_TE,WR,TE,28600,1291999.5,1482181.9,-13.7
comp,regular,archetype,2023,2024_5,QB_vs_RB,QB,RB,23000,1605647.7,1841313.5,-13.7
comp,regular,archetype,2023,2024_5,QB_vs_WR,QB,WR,32000,2303339.7,2452730.6,-6.3
comp,regular,archetype,2023,2024_5,QB_vs_TE,QB,TE,13000,881230.5,747543.8,16.4
comp,regular,archetype,2023,2024_5,RB_vs_WR,RB,WR,52400,3615155.9,3335408,8
comp,regular,archetype,2023,2024_5,RB_vs_TE,RB,TE,24400,1637768,1408694.1,15
comp,regular,archetype,2023,2024_5,WR_vs_TE,WR,TE,28600,1858128.2,1797992.6,3.3
comp,regular,archetype,2023,2024_6,QB_vs_RB,QB,RB,23000,924956.6,1026719.5,-10.4
comp,regular,archetype,2023,2024_6,QB_vs_WR,QB,WR,32000,1365393.4,1724102.7,-23.2
comp,regular,archetype,2023,2024_6,QB_vs_TE,QB,TE,13000,515274.9,482989.2,6.5
comp,regular,archetype,2023,2024_6,RB_vs_WR,RB,WR,52400,1924708.5,2237799.7,-15
