year,archetype_id,archetype_label,build_index,variant,stack_class,stack_count,roster_rb1_qb_stack,any_qb_rb_same_team,season_total,weekly_std,roster_value,stack_teams,stack_names,roster_rb1_name,roster_rb1_team
2025,2026_1,2026 #1 — The Ladds,48,none,none,0,0,0,2315.4,25.89,88295,,,Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,48,single,single,1,0,1,2366.6,28.58,88481,DAL,Dak Prescott/Javonte Williams (DAL),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,48,multi,multi,2,1,1,2506.5,28.02,86997,PHI|DAL,Jalen Hurts/Saquon Barkley (PHI); Dak Prescott/Javonte Williams (DAL),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,49,natural,single,1,0,1,2145.5,26.33,86097,ARI,Kyler Murray/James Conner (ARI),Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,49,none,none,0,0,0,2181.6,26.11,86210,,,Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,49,single,single,1,0,1,2145.5,26.33,86097,ARI,Kyler Murray/James Conner (ARI),Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,49,multi,multi,2,1,1,2095.7,26.87,85880,CIN|ARI,Joe Burrow/Chase Brown (CIN); Kyler Murray/James Conner (ARI),Chase Brown,CIN
2025,2026_1,2026 #1 — The Ladds,50,natural,none,0,0,1,2271.3,21.97,85904,,,Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,50,none,none,0,0,1,2271.3,21.97,85904,,,Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,50,single,single,1,1,1,2439.9,19.87,86111,PHI,Jalen Hurts/Saquon Barkley (PHI),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,50,multi,multi,2,1,1,2486.2,21.91,86297,PHI|DAL,Jalen Hurts/Saquon Barkley (PHI); Dak Prescott/Javonte Williams (DAL),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,51,natural,none,0,0,1,2335.5,23.47,86416,,,Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,51,none,none,0,0,1,2335.5,23.47,86416,,,Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,51,single,single,1,1,1,2391.3,26.23,86686,BAL,Lamar Jackson/Derrick Henry (BAL),Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,51,multi,multi,2,1,1,2365.3,28.67,86185,BAL|NYJ,Lamar Jackson/Derrick Henry (BAL); Justin Fields/Breece Hall (NYJ),Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,52,natural,single,1,1,1,2285.2,29.26,85032,SF,Brock Purdy/Christian McCaffrey (SF),Christian McCaffrey,SF
2025,2026_1,2026 #1 — The Ladds,52,none,none,0,0,0,2227.3,34.5,84651,,,Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,52,single,single,1,1,1,2285.2,29.26,85032,SF,Brock Purdy/Christian McCaffrey (SF),Christian McCaffrey,SF
2025,2026_1,2026 #1 — The Ladds,52,multi,multi,2,1,1,2395.6,25.88,83824,KC|SF,Patrick Mahomes/Isiah Pacheco (KC); Brock Purdy/Christian McCaffrey (SF),Christian McCaffrey,SF
2025,2026_1,2026 #1 — The Ladds,53,natural,single,1,1,1,2213.2,29.65,84553,NO,Spencer Rattler/Alvin Kamara (NO),Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,53,none,none,0,1,1,2198.5,29.99,84463,,,Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,53,single,single,1,1,1,2213.2,29.65,84553,NO,Spencer Rattler/Alvin Kamara (NO),Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,53,multi,multi,2,1,1,2163,29.98,84336,CIN|NO,Joe Burrow/Chase Brown (CIN); Spencer Rattler/Alvin Kamara (NO),Chase Brown,CIN
2025,2026_1,2026 #1 — The Ladds,54,natural,single,1,1,1,2274.7,18.05,85113,PHI,Jalen Hurts/Saquon Barkley (PHI),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,54,none,none,0,0,1,2386.4,21.01,84386,,,Christian McCaffrey,SF
2025,2026_1,2026 #1 — The Ladds,54,single,single,1,1,1,2274.7,18.05,85113,PHI,Jalen Hurts/Saquon Barkley (PHI),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,54,multi,multi,2,1,1,2505.5,20.91,85476,PHI|DAL,Jalen Hurts/Saquon Barkley (PHI); Dak Prescott/Javonte Williams (DAL),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,55,natural,none,0,0,1,2209.3,26.3,86462,,,Christian McCaffrey,SF
2025,2026_1,2026 #1 — The Ladds,55,none,none,0,0,1,2209.3,26.3,86462,,,Christian McCaffrey,SF
2025,2026_1,2026 #1 — The Ladds,55,single,single,1,1,1,2280.1,27.52,86269,SF,Brock Purdy/Christian McCaffrey (SF),Christian McCaffrey,SF
2025,2026_1,2026 #1 — The Ladds,55,multi,multi,2,1,1,2444.8,26.64,86561,BUF|SF,Josh Allen/James Cook (BUF); Brock Purdy/Christian McCaffrey (SF),Christian McCaffrey,SF
2025,2026_1,2026 #1 — The Ladds,56,natural,none,0,0,1,2036.6,25.89,83696,,,Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,56,none,none,0,0,1,2036.6,25.89,83696,,,Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,56,single,single,1,0,1,2010.9,26.11,83606,ARI,Kyler Murray/James Conner (ARI),Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,56,multi,multi,2,1,1,1911.2,22.93,85360,BAL|ARI,Lamar Jackson/Derrick Henry (BAL); Kyler Murray/James Conner (ARI),Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,57,natural,single,1,0,1,2088,25.83,87611,NO,Spencer Rattler/Alvin Kamara (NO),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,57,none,none,0,0,1,2132.5,27.73,87234,,,Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,57,single,single,1,0,1,2088,25.83,87611,NO,Spencer Rattler/Alvin Kamara (NO),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,57,multi,multi,2,1,1,2245.6,23.95,86127,PHI|NO,Jalen Hurts/Saquon Barkley (PHI); Spencer Rattler/Alvin Kamara (NO),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,58,natural,none,0,0,1,2671.9,25.25,86236,,,Christian McCaffrey,SF
2025,2026_1,2026 #1 — The Ladds,58,none,none,0,0,1,2671.9,25.25,86236,,,Christian McCaffrey,SF
2025,2026_1,2026 #1 — The Ladds,58,single,single,1,1,1,2562.8,25.93,86963,PHI,Jalen Hurts/Saquon Barkley (PHI),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,58,multi,multi,2,1,1,2766.1,26.07,87326,PHI|DAL,Jalen Hurts/Saquon Barkley (PHI); Dak Prescott/Javonte Williams (DAL),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,59,natural,none,0,0,1,2028.3,25.74,86270,,,Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,59,none,none,0,0,1,2028.3,25.74,86270,,,Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,59,single,single,1,1,1,2096.8,26.22,86540,BAL,Lamar Jackson/Derrick Henry (BAL),Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,59,multi,multi,2,1,1,2293.1,21.73,86717,BAL|DAL,Lamar Jackson/Derrick Henry (BAL); Dak Prescott/Javonte Williams (DAL),Derrick Henry,BAL
2025,2026_1,2026 #1 — The Ladds,60,natural,single,1,1,1,2498.6,17.2,86426,PHI,Jalen Hurts/Saquon Barkley (PHI),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,60,none,none,0,1,1,2592.3,16.87,88522,,,Bijan Robinson,ATL
2025,2026_1,2026 #1 — The Ladds,60,single,single,1,1,1,2498.6,17.2,86426,PHI,Jalen Hurts/Saquon Barkley (PHI),Saquon Barkley,PHI
2025,2026_1,2026 #1 — The Ladds,60,multi,multi,2,1,1,2555.8,20.35,86612,PHI|DAL,Jalen Hurts/Saquon Barkley (PHI); Dak Prescott/Javonte Williams (DAL),Saquon Barkley,PHI
2025,2026_2,2026 #2 — seanjcrow,1,natural,single,1,0,1,2714.5,20.49,83198,CHI,Caleb Williams/D'Andre Swift (CHI),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,1,none,none,0,0,1,2677.2,22.91,83014,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,1,single,single,1,0,1,2714.5,20.49,83198,CHI,Caleb Williams/D'Andre Swift (CHI),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,1,multi,multi,2,0,1,2811.4,20.93,83335,CHI|IND,Caleb Williams/D'Andre Swift (CHI); Daniel Jones/Jonathan Taylor (IND),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,2,natural,single,1,0,1,2743.7,23.03,85959,LA,Matthew Stafford/Kyren Williams (LA),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,2,none,none,0,0,0,2839.5,22.57,86096,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,2,single,single,1,0,1,2743.7,23.03,85959,LA,Matthew Stafford/Kyren Williams (LA),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,2,multi,multi,2,0,1,2842.2,23.08,86086,CHI|LA,Caleb Williams/D'Andre Swift (CHI); Matthew Stafford/Kyren Williams (LA),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,3,natural,single,1,0,1,2447.9,27.23,88578,BUF,Josh Allen/James Cook (BUF),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,3,none,none,0,0,0,2277.4,24.94,87530,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,3,single,single,1,0,1,2447.9,27.23,88578,BUF,Josh Allen/James Cook (BUF),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,3,multi,multi,2,0,1,2391.7,27.1,88771,BUF|ARI,Josh Allen/James Cook (BUF); Kyler Murray/James Conner (ARI),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,4,natural,none,0,0,0,2552.3,25.73,85659,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,4,none,none,0,0,0,2552.3,25.73,85659,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,4,single,single,1,0,1,2606.5,23.01,85410,BUF,Josh Allen/James Cook (BUF),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,4,multi,multi,2,0,1,2660.6,19.5,85565,BUF|CHI,Josh Allen/James Cook (BUF); Caleb Williams/D'Andre Swift (CHI),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,5,natural,none,0,0,0,2546.8,17.23,86040,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,5,none,none,0,0,0,2546.8,17.23,86040,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,5,single,single,1,0,1,2595.2,18.7,85791,BUF,Josh Allen/James Cook (BUF),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,5,multi,multi,2,0,1,2542.7,22.8,85984,BUF|ARI,Josh Allen/James Cook (BUF); Kyler Murray/James Conner (ARI),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,6,natural,single,1,0,1,2547.5,17.86,87290,LA,Matthew Stafford/Kyren Williams (LA),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,6,none,none,0,0,1,2439.3,17.72,85993,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,6,single,single,1,0,1,2547.5,17.86,87290,LA,Matthew Stafford/Kyren Williams (LA),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,6,multi,multi,2,1,1,2512.7,18.92,86850,ATL|LA,Michael Penix Jr./Bijan Robinson (ATL); Matthew Stafford/Kyren Williams (LA),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,7,natural,none,0,0,1,2623.7,22.04,86823,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,7,none,none,0,0,1,2623.7,22.04,86823,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,7,single,single,1,0,1,2672.2,24.34,86574,BUF,Josh Allen/James Cook (BUF),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,7,multi,multi,2,0,1,2680.1,22.29,86228,BUF|CHI,Josh Allen/James Cook (BUF); Caleb Williams/D'Andre Swift (CHI),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,8,natural,none,0,0,1,2484.3,27.89,85698,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,8,none,none,0,0,1,2484.3,27.89,85698,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,8,single,single,1,0,1,2562.7,27.63,85352,CHI,Caleb Williams/D'Andre Swift (CHI),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,8,multi,multi,2,1,1,2494,29.77,85793,CHI|ATL,Caleb Williams/D'Andre Swift (CHI); Michael Penix Jr./Bijan Robinson (ATL),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,9,natural,multi,2,1,1,2543.9,13.39,87342,ATL|LA,Michael Penix Jr./Bijan Robinson (ATL); Matthew Stafford/Kyren Williams (LA),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,9,none,none,0,0,1,2382.1,16.69,84226,,,Saquon Barkley,PHI
2025,2026_2,2026 #2 — seanjcrow,9,single,single,1,1,1,2473.8,14.11,86322,ATL,Michael Penix Jr./Bijan Robinson (ATL),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,9,multi,multi,2,1,1,2543.9,13.39,87342,ATL|LA,Michael Penix Jr./Bijan Robinson (ATL); Matthew Stafford/Kyren Williams (LA),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,10,natural,none,0,0,0,2441.4,16.35,88477,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,10,none,none,0,0,0,2441.4,16.35,88477,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,10,single,single,1,0,1,2485.3,19.21,88228,BUF,Josh Allen/James Cook (BUF),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,10,multi,multi,2,0,1,2588.8,21.63,88355,BUF|CHI,Josh Allen/James Cook (BUF); Caleb Williams/D'Andre Swift (CHI),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,11,natural,none,0,0,1,2512.5,21.75,85674,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,11,none,none,0,0,1,2512.5,21.75,85674,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,11,single,single,1,0,1,2559,22.75,85425,BUF,Josh Allen/James Cook (BUF),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,11,multi,multi,2,0,1,2543.7,21.11,85646,BUF|HOU,Josh Allen/James Cook (BUF); C.J. Stroud/Nick Chubb (HOU),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,12,natural,none,0,0,1,2287.2,25.53,86405,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,12,none,none,0,0,1,2287.2,25.53,86405,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,12,single,single,1,0,1,2258.4,26.54,86626,HOU,C.J. Stroud/Nick Chubb (HOU),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,12,multi,multi,2,1,1,2326.5,32.27,85737,DET|HOU,Jared Goff/Jahmyr Gibbs (DET); C.J. Stroud/Nick Chubb (HOU),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,13,natural,single,1,1,1,2447.3,21.63,88212,ATL,Michael Penix Jr./Bijan Robinson (ATL),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,13,none,none,0,0,1,2353.9,22.99,86116,,,Saquon Barkley,PHI
2025,2026_2,2026 #2 — seanjcrow,13,single,single,1,1,1,2447.3,21.63,88212,ATL,Michael Penix Jr./Bijan Robinson (ATL),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,13,multi,multi,2,1,1,2544.5,23.97,88339,CHI|ATL,Caleb Williams/D'Andre Swift (CHI); Michael Penix Jr./Bijan Robinson (ATL),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,14,natural,none,0,0,0,2629.1,26.15,88228,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,14,none,none,0,0,0,2629.1,26.15,88228,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,14,single,single,1,0,1,2693.8,27.06,88453,IND,Daniel Jones/Jonathan Taylor (IND),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,14,multi,multi,2,0,1,2531.9,32.97,88161,WAS|IND,Jayden Daniels/Chris Rodriguez (WAS); Daniel Jones/Jonathan Taylor (IND),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,15,natural,none,0,0,0,2530.5,24.35,89983,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,15,none,none,0,0,0,2530.5,24.35,89983,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,15,single,single,1,0,1,2559.5,21.22,89637,CHI,Caleb Williams/D'Andre Swift (CHI),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,15,multi,multi,2,0,1,2539,21.13,89576,CHI|HOU,Caleb Williams/D'Andre Swift (CHI); C.J. Stroud/Nick Chubb (HOU),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,16,natural,single,1,0,1,2756.2,24.89,86333,BUF,Josh Allen/James Cook (BUF),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,16,none,none,0,0,0,2595.5,24.41,85285,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,16,single,single,1,0,1,2756.2,24.89,86333,BUF,Josh Allen/James Cook (BUF),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,16,multi,multi,2,0,1,2838.2,24.04,86835,BUF|NYJ,Josh Allen/James Cook (BUF); Justin Fields/Breece Hall (NYJ),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,17,natural,none,0,0,0,2714.9,18.71,86634,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,17,none,none,0,0,0,2714.9,18.71,86634,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,17,single,single,1,0,1,2621.1,19.15,86497,LA,Matthew Stafford/Kyren Williams (LA),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,17,multi,multi,2,1,1,2651,23.86,84462,SF|LA,Brock Purdy/Christian McCaffrey (SF); Matthew Stafford/Kyren Williams (LA),Christian McCaffrey,SF
2025,2026_2,2026 #2 — seanjcrow,18,natural,none,0,0,1,2455.7,15.11,87903,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,18,none,none,0,0,1,2455.7,15.11,87903,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,18,single,single,1,0,1,2598.3,15.32,87800,CHI,Caleb Williams/D'Andre Swift (CHI),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,18,multi,multi,2,0,1,2487.6,16.95,87848,CHI|GB,Caleb Williams/D'Andre Swift (CHI); Jordan Love/Josh Jacobs (GB),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,19,natural,none,0,0,0,2640.5,17.91,85093,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,19,none,none,0,0,0,2640.5,17.91,85093,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,19,single,single,1,1,1,2635.1,21.57,84992,DET,Jared Goff/Jahmyr Gibbs (DET),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,19,multi,multi,2,1,1,2586.6,19.48,84606,BUF|DET,Josh Allen/James Cook (BUF); Jared Goff/Jahmyr Gibbs (DET),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,20,natural,multi,2,1,1,2394.4,18.16,85507,BUF|ATL,Josh Allen/James Cook (BUF); Michael Penix Jr./Bijan Robinson (ATL),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,20,none,none,0,0,0,2253.6,16.15,81532,,,Derrick Henry,BAL
2025,2026_2,2026 #2 — seanjcrow,20,single,single,1,0,1,2363.7,17.12,82303,BUF,Josh Allen/James Cook (BUF),Derrick Henry,BAL
2025,2026_2,2026 #2 — seanjcrow,20,multi,multi,2,1,1,2394.4,18.16,85507,BUF|ATL,Josh Allen/James Cook (BUF); Michael Penix Jr./Bijan Robinson (ATL),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,21,natural,none,0,0,0,2582.8,33.26,84983,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,21,none,none,0,0,0,2582.8,33.26,84983,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,21,single,single,1,1,1,2614,34.02,84882,DET,Jared Goff/Jahmyr Gibbs (DET),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,21,multi,multi,2,1,1,2517,32.63,84745,DET|LA,Jared Goff/Jahmyr Gibbs (DET); Matthew Stafford/Kyren Williams (LA),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,22,natural,none,0,0,1,2399.5,26.3,85670,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,22,none,none,0,0,1,2399.5,26.3,85670,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,22,single,single,1,0,1,2295.1,28.24,85718,GB,Jordan Love/Josh Jacobs (GB),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,22,multi,multi,2,0,1,2463.2,26.27,86000,CHI|GB,Caleb Williams/D'Andre Swift (CHI); Jordan Love/Josh Jacobs (GB),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,23,natural,none,0,0,1,2618.3,25.16,85846,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,23,none,none,0,0,1,2618.3,25.16,85846,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,23,single,single,1,0,1,2705.9,24.47,85868,BUF,Josh Allen/James Cook (BUF),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,23,multi,multi,2,0,1,2710.5,23.64,86089,BUF|HOU,Josh Allen/James Cook (BUF); C.J. Stroud/Nick Chubb (HOU),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,24,natural,multi,2,0,1,2688.2,30.65,86467,CHI|IND,Caleb Williams/D'Andre Swift (CHI); Daniel Jones/Jonathan Taylor (IND),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,24,none,none,0,0,1,2466.1,26.27,85209,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,24,single,single,1,0,1,2548.1,28.74,85422,CHI,Caleb Williams/D'Andre Swift (CHI),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,24,multi,multi,2,0,1,2688.2,30.65,86467,CHI|IND,Caleb Williams/D'Andre Swift (CHI); Daniel Jones/Jonathan Taylor (IND),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,25,natural,none,0,0,1,2470.3,28.28,87068,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,25,none,none,0,0,1,2470.3,28.28,87068,,,Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,25,single,single,1,0,1,2518.8,23.64,86819,BUF,Josh Allen/James Cook (BUF),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,25,multi,multi,2,0,1,2447.4,22.28,87012,BUF|ARI,Josh Allen/James Cook (BUF); Kyler Murray/James Conner (ARI),Jahmyr Gibbs,DET
2025,2026_2,2026 #2 — seanjcrow,26,natural,none,0,0,1,2612,16.79,86880,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,26,none,none,0,0,1,2612,16.79,86880,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,26,single,single,1,0,1,2593.1,18.07,86966,MIN,J.J. McCarthy/Aaron Jones (MIN),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,26,multi,multi,2,0,1,2544.7,20.94,86580,BUF|MIN,Josh Allen/James Cook (BUF); J.J. McCarthy/Aaron Jones (MIN),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,27,natural,single,1,0,1,2580.4,18.32,88664,LA,Matthew Stafford/Kyren Williams (LA),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,27,none,none,0,0,1,2473,21.27,89144,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,27,single,single,1,0,1,2580.4,18.32,88664,LA,Matthew Stafford/Kyren Williams (LA),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,27,multi,multi,2,0,1,2528.9,17,88857,ARI|LA,Kyler Murray/James Conner (ARI); Matthew Stafford/Kyren Williams (LA),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,28,natural,single,1,0,1,2658.2,31.17,85387,BUF,Josh Allen/James Cook (BUF),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,28,none,none,0,0,1,2552.1,29.06,84616,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,28,single,single,1,0,1,2658.2,31.17,85387,BUF,Josh Allen/James Cook (BUF),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,28,multi,multi,2,0,1,2744.9,30.07,85542,BUF|CHI,Josh Allen/James Cook (BUF); Caleb Williams/D'Andre Swift (CHI),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,29,natural,none,0,0,0,2665.7,24.34,86902,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,29,none,none,0,0,0,2665.7,24.34,86902,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,29,single,single,1,1,1,2618.4,23.8,87343,ATL,Michael Penix Jr./Bijan Robinson (ATL),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,29,multi,multi,2,1,1,2563,23.21,86957,BUF|ATL,Josh Allen/James Cook (BUF); Michael Penix Jr./Bijan Robinson (ATL),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,30,natural,none,0,0,0,2553.7,18.18,87365,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,30,none,none,0,0,0,2553.7,18.18,87365,,,Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,30,single,single,1,0,1,2503.3,18.42,87558,ARI,Kyler Murray/James Conner (ARI),Bijan Robinson,ATL
2025,2026_2,2026 #2 — seanjcrow,30,multi,multi,2,0,1,2393,26.62,87606,ARI|GB,Kyler Murray/James Conner (ARI); Jordan Love/Josh Jacobs (GB),Bijan Robinson,ATL
