value_basis,format,year,archetype_id,player_id,avg_hvorp,avg_hvorp_weighted,build_count,avg_base_total,removal_pairs
ktc,hwang,2023,2025_1,6927,1.1,1.1,1000,2168,5861
ktc,hwang,2023,2025_1,6938,9.7,9.6,1000,2168,5861
ktc,hwang,2023,2025_1,6945,27.8,27.6,1000,2168,5861
ktc,hwang,2023,2025_1,6951,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,6955,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,6960,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,6989,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,7002,45.2,45,1000,2168,5861
ktc,hwang,2023,2025_1,7049,11.9,11.9,1000,2168,5861
ktc,hwang,2023,2025_1,7066,31.3,31.2,1000,2168,5861
ktc,hwang,2023,2025_1,7090,16.6,16.5,1000,2168,5861
ktc,hwang,2023,2025_1,7496,17.9,17.9,1000,2168,5861
ktc,hwang,2023,2025_1,7523,158.8,158.1,1000,2168,5861
ktc,hwang,2023,2025_1,7528,86.4,86,1000,2168,5861
ktc,hwang,2023,2025_1,7529,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,7533,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,7538,25.9,25.7,1000,2168,5861
ktc,hwang,2023,2025_1,7543,150.9,150.5,1000,2168,5861
ktc,hwang,2023,2025_1,7547,141.9,141.5,1000,2168,5861
ktc,hwang,2023,2025_1,7551,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,7559,8.6,8.5,1000,2168,5861
ktc,hwang,2023,2025_1,7562,31.8,31.5,1000,2168,5861
ktc,hwang,2023,2025_1,7568,16.4,16.2,1000,2168,5861
ktc,hwang,2023,2025_1,7587,7.2,7.2,1000,2168,5861
ktc,hwang,2023,2025_1,7588,62.8,62.4,1000,2168,5861
ktc,hwang,2023,2025_1,7593,5.4,5.3,1000,2168,5861
ktc,hwang,2023,2025_1,7594,66.9,66.8,1000,2168,5861
ktc,hwang,2023,2025_1,7595,2.2,2.2,1000,2168,5861
ktc,hwang,2023,2025_1,7601,21.8,21.7,1000,2168,5861
ktc,hwang,2023,2025_1,7610,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,7611,59.3,59,1000,2168,5861
ktc,hwang,2023,2025_1,7670,36.3,36.2,1000,2168,5861
ktc,hwang,2023,2025_1,7694,16.3,16.1,1000,2168,5861
ktc,hwang,2023,2025_1,7713,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,7757,3.1,3.1,1000,2168,5861
ktc,hwang,2023,2025_1,7891,8.1,8,1000,2168,5861
ktc,hwang,2023,2025_1,8114,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,8117,10.6,10.5,1000,2168,5861
ktc,hwang,2023,2025_1,8118,6.7,6.7,1000,2168,5861
ktc,hwang,2023,2025_1,8119,39.5,39.4,1000,2168,5861
ktc,hwang,2023,2025_1,8126,27.8,27.6,1000,2168,5861
ktc,hwang,2023,2025_1,8130,80.8,80.4,1000,2168,5861
ktc,hwang,2023,2025_1,8136,126.8,126.4,1000,2168,5861
ktc,hwang,2023,2025_1,8137,98.1,97.7,1000,2168,5861
ktc,hwang,2023,2025_1,8139,27,26.8,1000,2168,5861
ktc,hwang,2023,2025_1,8140,0.2,0.2,1000,2168,5861
ktc,hwang,2023,2025_1,8142,24.8,24.7,1000,2168,5861
ktc,hwang,2023,2025_1,8143,96.4,96.1,1000,2168,5861
ktc,hwang,2023,2025_1,8145,6.7,6.6,1000,2168,5861
ktc,hwang,2023,2025_1,8146,66.4,66.2,1000,2168,5861
ktc,hwang,2023,2025_1,8147,0.7,0.7,1000,2168,5861
ktc,hwang,2023,2025_1,8151,107.2,106.8,1000,2168,5861
ktc,hwang,2023,2025_1,8154,90,89.7,1000,2168,5861
ktc,hwang,2023,2025_1,8161,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,8167,47.5,47.3,1000,2168,5861
ktc,hwang,2023,2025_1,8171,5.4,5.4,1000,2168,5861
ktc,hwang,2023,2025_1,8174,7.2,7,1000,2168,5861
ktc,hwang,2023,2025_1,8176,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,8180,0.1,0.1,1000,2168,5861
ktc,hwang,2023,2025_1,8195,1.5,1.5,1000,2168,5861
ktc,hwang,2023,2025_1,8204,13,12.9,1000,2168,5861
ktc,hwang,2023,2025_1,8205,108.6,108.2,1000,2168,5861
ktc,hwang,2023,2025_1,8208,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,8228,70.2,69.8,1000,2168,5861
ktc,hwang,2023,2025_1,8235,0.4,0.4,1000,2168,5861
ktc,hwang,2023,2025_1,8253,7.5,7.4,1000,2168,5861
ktc,hwang,2023,2025_1,8255,0.4,0.4,1000,2168,5861
ktc,hwang,2023,2025_1,8676,52.6,52.4,1000,2168,5861
ktc,hwang,2023,2025_1,8800,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,8917,16.5,16.4,1000,2168,5861
ktc,hwang,2023,2025_1,9220,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,9222,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,9224,19.6,19.5,1000,2168,5861
ktc,hwang,2023,2025_1,9225,2.5,2.4,1000,2168,5861
ktc,hwang,2023,2025_1,9228,73.3,72.6,1000,2168,5861
ktc,hwang,2023,2025_1,9231,0.3,0.3,1000,2168,5861
ktc,hwang,2023,2025_1,9480,4.3,4.3,1000,2168,5861
ktc,hwang,2023,2025_1,9486,26.6,26.4,1000,2168,5861
ktc,hwang,2023,2025_1,9487,12.5,12.4,1000,2168,5861
ktc,hwang,2023,2025_1,9489,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,9490,2.3,2.3,1000,2168,5861
ktc,hwang,2023,2025_1,9492,16.7,16.6,1000,2168,5861
ktc,hwang,2023,2025_1,9495,1.1,1,1000,2168,5861
ktc,hwang,2023,2025_1,9499,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,9501,16.2,16.2,1000,2168,5861
ktc,hwang,2023,2025_1,9502,79.4,79.3,1000,2168,5861
ktc,hwang,2023,2025_1,9504,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,9505,0.1,0.1,1000,2168,5861
ktc,hwang,2023,2025_1,9756,92.2,91.9,1000,2168,5861
ktc,hwang,2023,2025_1,9757,6,6,1000,2168,5861
ktc,hwang,2023,2025_1,9758,169.7,169.1,1000,2168,5861
ktc,hwang,2023,2025_1,9997,77.9,77.7,1000,2168,5861
ktc,hwang,2023,2025_1,9998,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,10213,19.9,19.8,1000,2168,5861
ktc,hwang,2023,2025_1,10221,7,7,1000,2168,5861
ktc,hwang,2023,2025_1,10226,3.3,3.3,1000,2168,5861
ktc,hwang,2023,2025_1,10228,1.7,1.6,1000,2168,5861
ktc,hwang,2023,2025_1,10231,10.6,10.5,1000,2168,5861
ktc,hwang,2023,2025_1,10232,32.6,32.4,1000,2168,5861
ktc,hwang,2023,2025_1,10233,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,10234,5.2,5.2,1000,2168,5861
ktc,hwang,2023,2025_1,10235,21.3,21.1,1000,2168,5861
ktc,hwang,2023,2025_1,10859,138.6,138.3,1000,2168,5861
ktc,hwang,2023,2025_1,10860,0,0,1000,2168,5861
ktc,hwang,2023,2025_1,10862,2.6,2.6,1000,2168,5861
ktc,hwang,2023,2025_1,10863,13.1,13,1000,2168,5861
ktc,hwang,2023,2025_1,10866,38.4,38,1000,2168,5861
ktc,hwang,2023,2025_1,10867,14.5,14.4,1000,2168,5861
ktc,hwang,2023,2025_1,10871,10.8,10.7,1000,2168,5861
ktc,hwang,2023,2025_1,11199,23.9,23.8,1000,2168,5861
ktc,hwang,2023,2025_1,11210,4.2,4.2,1000,2168,5861
ktc,hwang,2023,2025_1,11256,14.3,14.2,1000,2168,5861
ktc,hwang,2023,2025_1,11292,31.5,31.2,1000,2168,5861
ktc,hwang,2023,2025_1,11306,13.8,13.7,1000,2168,5861
ktc,hwang,2023,2025_1,11311,2.6,2.6,1000,2168,5861
ktc,hwang,2023,2025_1,11370,1.2,1.1,1000,2168,5861
ktc,hwang,2023,2025_1,11435,1,1,1000,2168,5861
ktc,hwang,2023,2025_2,1049,4,3.9,1000,2387,9950
ktc,hwang,2023,2025_2,1339,11.5,11.3,1000,2387,9950
ktc,hwang,2023,2025_2,1352,5.3,5.2,1000,2387,9950
ktc,hwang,2023,2025_2,1426,79.1,78.7,1000,2387,9950
ktc,hwang,2023,2025_2,1479,110.4,110,1000,2387,9950
ktc,hwang,2023,2025_2,2078,31.6,31.4,1000,2387,9950
ktc,hwang,2023,2025_2,2197,56.5,56.1,1000,2387,9950
ktc,hwang,2023,2025_2,2216,131.9,131.5,1000,2387,9950
ktc,hwang,2023,2025_2,2306,1.5,1.5,1000,2387,9950
ktc,hwang,2023,2025_2,2309,97.1,96.8,1000,2387,9950
ktc,hwang,2023,2025_2,2319,6.3,6.1,1000,2387,9950
ktc,hwang,2023,2025_2,2374,48.6,48.3,1000,2387,9950
ktc,hwang,2023,2025_2,2711,12.7,12.4,1000,2387,9950
ktc,hwang,2023,2025_2,3163,120.5,120,1000,2387,9950
ktc,hwang,2023,2025_2,3198,139.7,139.1,1000,2387,9950
ktc,hwang,2023,2025_2,3199,14,13.9,1000,2387,9950
ktc,hwang,2023,2025_2,3225,22.4,22.1,1000,2387,9950
ktc,hwang,2023,2025_2,3257,2,2,1000,2387,9950
ktc,hwang,2023,2025_2,3294,171.1,170.6,1000,2387,9950
ktc,hwang,2023,2025_2,3634,9.8,9.6,1000,2387,9950
ktc,hwang,2023,2025_2,4018,123.5,122.9,1000,2387,9950
ktc,hwang,2023,2025_2,4034,263.8,263,1000,2387,9950
ktc,hwang,2023,2025_2,4037,54.3,53.7,1000,2387,9950
ktc,hwang,2023,2025_2,4040,7.4,7.3,1000,2387,9950
ktc,hwang,2023,2025_2,4046,143.2,142.5,1000,2387,9950
ktc,hwang,2023,2025_2,4066,83.8,83.4,1000,2387,9950
ktc,hwang,2023,2025_2,4068,14.1,14,1000,2387,9950
ktc,hwang,2023,2025_2,4080,17.5,17.4,1000,2387,9950
ktc,hwang,2023,2025_2,4082,41,40.7,1000,2387,9950
ktc,hwang,2023,2025_2,4098,52.9,52.5,1000,2387,9950
ktc,hwang,2023,2025_2,4111,51.3,51.1,1000,2387,9950
ktc,hwang,2023,2025_2,4147,19.3,19,1000,2387,9950
ktc,hwang,2023,2025_2,4149,4.2,4.1,1000,2387,9950
ktc,hwang,2023,2025_2,4171,34.8,34.7,1000,2387,9950
ktc,hwang,2023,2025_2,4179,60.2,59.7,1000,2387,9950
ktc,hwang,2023,2025_2,4197,0.2,0.2,1000,2387,9950
ktc,hwang,2023,2025_2,4199,58.6,58.3,1000,2387,9950
ktc,hwang,2023,2025_2,4217,111.1,110.7,1000,2387,9950
ktc,hwang,2023,2025_2,4234,40.6,40.6,1000,2387,9950
ktc,hwang,2023,2025_2,4454,27.8,27.6,1000,2387,9950
ktc,hwang,2023,2025_2,4663,85.4,84.9,1000,2387,9950
ktc,hwang,2023,2025_2,4943,0.1,0.1,1000,2387,9950
ktc,hwang,2023,2025_2,4950,43.3,43,1000,2387,9950
ktc,hwang,2023,2025_2,4951,37.7,37.7,1000,2387,9950
ktc,hwang,2023,2025_2,4973,11.3,11.2,1000,2387,9950
ktc,hwang,2023,2025_2,4984,216.2,215.4,1000,2387,9950
ktc,hwang,2023,2025_2,4985,0.2,0.2,1000,2387,9950
ktc,hwang,2023,2025_2,5001,69.6,69.3,1000,2387,9950
ktc,hwang,2023,2025_2,5022,59.9,59.6,1000,2387,9950
ktc,hwang,2023,2025_2,5026,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,5038,17.1,16.9,1000,2387,9950
ktc,hwang,2023,2025_2,5045,68,67.7,1000,2387,9950
ktc,hwang,2023,2025_2,5086,12.2,12.2,1000,2387,9950
ktc,hwang,2023,2025_2,5089,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,5113,14.5,14.3,1000,2387,9950
ktc,hwang,2023,2025_2,5121,6.2,6.1,1000,2387,9950
ktc,hwang,2023,2025_2,5137,1.3,1.3,1000,2387,9950
ktc,hwang,2023,2025_2,5185,8.2,8.1,1000,2387,9950
ktc,hwang,2023,2025_2,5248,108,107.6,1000,2387,9950
ktc,hwang,2023,2025_2,5284,3.8,3.8,1000,2387,9950
ktc,hwang,2023,2025_2,5323,0.1,0.1,1000,2387,9950
ktc,hwang,2023,2025_2,5848,33.6,33.3,1000,2387,9950
ktc,hwang,2023,2025_2,5854,5.1,5,1000,2387,9950
ktc,hwang,2023,2025_2,5880,0.2,0.2,1000,2387,9950
ktc,hwang,2023,2025_2,5892,127.5,127.1,1000,2387,9950
ktc,hwang,2023,2025_2,5917,0.1,0.1,1000,2387,9950
ktc,hwang,2023,2025_2,5947,70,69.8,1000,2387,9950
ktc,hwang,2023,2025_2,5970,16.3,16.1,1000,2387,9950
ktc,hwang,2023,2025_2,5987,50.5,50.1,1000,2387,9950
ktc,hwang,2023,2025_2,6011,46.1,45.9,1000,2387,9950
ktc,hwang,2023,2025_2,6136,1.7,1.6,1000,2387,9950
ktc,hwang,2023,2025_2,6149,39.3,39.1,1000,2387,9950
ktc,hwang,2023,2025_2,6234,4,4,1000,2387,9950
ktc,hwang,2023,2025_2,6271,6.9,6.8,1000,2387,9950
ktc,hwang,2023,2025_2,6421,4.8,4.8,1000,2387,9950
ktc,hwang,2023,2025_2,6790,100.9,100.3,1000,2387,9950
ktc,hwang,2023,2025_2,6794,71.8,71.6,1000,2387,9950
ktc,hwang,2023,2025_2,6804,147.9,147.4,1000,2387,9950
ktc,hwang,2023,2025_2,6805,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,6806,4.6,4.6,1000,2387,9950
ktc,hwang,2023,2025_2,6814,0.2,0.2,1000,2387,9950
ktc,hwang,2023,2025_2,6819,72.5,72.2,1000,2387,9950
ktc,hwang,2023,2025_2,6820,20.8,20.6,1000,2387,9950
ktc,hwang,2023,2025_2,6824,0.4,0.4,1000,2387,9950
ktc,hwang,2023,2025_2,6843,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,6845,86.9,86.5,1000,2387,9950
ktc,hwang,2023,2025_2,6847,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,6853,0.3,0.3,1000,2387,9950
ktc,hwang,2023,2025_2,6869,14.2,14.1,1000,2387,9950
ktc,hwang,2023,2025_2,6886,2.6,2.5,1000,2387,9950
ktc,hwang,2023,2025_2,6920,8.8,8.8,1000,2387,9950
ktc,hwang,2023,2025_2,6927,0.2,0.2,1000,2387,9950
ktc,hwang,2023,2025_2,6938,12.9,12.7,1000,2387,9950
ktc,hwang,2023,2025_2,6943,67.6,67.3,1000,2387,9950
ktc,hwang,2023,2025_2,7002,40.5,40.4,1000,2387,9950
ktc,hwang,2023,2025_2,7045,22.5,22.4,1000,2387,9950
ktc,hwang,2023,2025_2,7049,9.1,8.9,1000,2387,9950
ktc,hwang,2023,2025_2,7066,23.3,23.1,1000,2387,9950
ktc,hwang,2023,2025_2,7083,0.5,0.5,1000,2387,9950
ktc,hwang,2023,2025_2,7090,13.7,13.6,1000,2387,9950
ktc,hwang,2023,2025_2,7496,12.5,12.4,1000,2387,9950
ktc,hwang,2023,2025_2,7538,20.5,20.2,1000,2387,9950
ktc,hwang,2023,2025_2,7543,155.6,155,1000,2387,9950
ktc,hwang,2023,2025_2,7551,0.1,0.1,1000,2387,9950
ktc,hwang,2023,2025_2,7559,7.8,7.8,1000,2387,9950
ktc,hwang,2023,2025_2,7561,9.9,9.8,1000,2387,9950
ktc,hwang,2023,2025_2,7562,25.2,25.1,1000,2387,9950
ktc,hwang,2023,2025_2,7564,98.7,98.3,1000,2387,9950
ktc,hwang,2023,2025_2,7565,0.7,0.7,1000,2387,9950
ktc,hwang,2023,2025_2,7567,18.4,18.2,1000,2387,9950
ktc,hwang,2023,2025_2,7568,10.1,10,1000,2387,9950
ktc,hwang,2023,2025_2,7571,7.9,7.8,1000,2387,9950
ktc,hwang,2023,2025_2,7585,1.4,1.4,1000,2387,9950
ktc,hwang,2023,2025_2,7587,5.7,5.7,1000,2387,9950
ktc,hwang,2023,2025_2,7591,81.1,80.7,1000,2387,9950
ktc,hwang,2023,2025_2,7596,25.2,25,1000,2387,9950
ktc,hwang,2023,2025_2,7600,24.5,24.4,1000,2387,9950
ktc,hwang,2023,2025_2,7601,18.3,18.1,1000,2387,9950
ktc,hwang,2023,2025_2,7605,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,7606,3.3,3.2,1000,2387,9950
ktc,hwang,2023,2025_2,7607,10.2,10.1,1000,2387,9950
ktc,hwang,2023,2025_2,7608,52,51.6,1000,2387,9950
ktc,hwang,2023,2025_2,7670,29.9,29.7,1000,2387,9950
ktc,hwang,2023,2025_2,7757,2.1,2,1000,2387,9950
ktc,hwang,2023,2025_2,7794,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,8110,65.6,65.2,1000,2387,9950
ktc,hwang,2023,2025_2,8117,9.7,9.7,1000,2387,9950
ktc,hwang,2023,2025_2,8118,5.6,5.6,1000,2387,9950
ktc,hwang,2023,2025_2,8121,55.8,55.5,1000,2387,9950
ktc,hwang,2023,2025_2,8125,7.9,7.8,1000,2387,9950
ktc,hwang,2023,2025_2,8126,26.8,26.6,1000,2387,9950
ktc,hwang,2023,2025_2,8129,30.7,30.4,1000,2387,9950
ktc,hwang,2023,2025_2,8130,72.6,72.3,1000,2387,9950
ktc,hwang,2023,2025_2,8131,43.7,43.5,1000,2387,9950
ktc,hwang,2023,2025_2,8134,22.9,22.7,1000,2387,9950
ktc,hwang,2023,2025_2,8135,5.2,5.1,1000,2387,9950
ktc,hwang,2023,2025_2,8136,132.4,131.8,1000,2387,9950
ktc,hwang,2023,2025_2,8138,118.7,118.2,1000,2387,9950
ktc,hwang,2023,2025_2,8139,25,24.8,1000,2387,9950
ktc,hwang,2023,2025_2,8140,0.3,0.3,1000,2387,9950
ktc,hwang,2023,2025_2,8142,23,23,1000,2387,9950
ktc,hwang,2023,2025_2,8145,1.7,1.6,1000,2387,9950
ktc,hwang,2023,2025_2,8146,52.2,51.7,1000,2387,9950
ktc,hwang,2023,2025_2,8147,0.4,0.4,1000,2387,9950
ktc,hwang,2023,2025_2,8148,24.5,24.3,1000,2387,9950
ktc,hwang,2023,2025_2,8150,163.5,163,1000,2387,9950
ktc,hwang,2023,2025_2,8151,110.1,109.5,1000,2387,9950
ktc,hwang,2023,2025_2,8153,1.5,1.5,1000,2387,9950
ktc,hwang,2023,2025_2,8157,11.8,11.7,1000,2387,9950
ktc,hwang,2023,2025_2,8160,32.1,31.9,1000,2387,9950
ktc,hwang,2023,2025_2,8161,0.1,0.1,1000,2387,9950
ktc,hwang,2023,2025_2,8168,7.8,7.8,1000,2387,9950
ktc,hwang,2023,2025_2,8171,4.5,4.5,1000,2387,9950
ktc,hwang,2023,2025_2,8176,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,8180,0.1,0.1,1000,2387,9950
ktc,hwang,2023,2025_2,8183,144.9,144.3,1000,2387,9950
ktc,hwang,2023,2025_2,8188,1.2,1.1,1000,2387,9950
ktc,hwang,2023,2025_2,8205,114.7,114.1,1000,2387,9950
ktc,hwang,2023,2025_2,8214,0.6,0.6,1000,2387,9950
ktc,hwang,2023,2025_2,8219,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,8221,1.7,1.7,1000,2387,9950
ktc,hwang,2023,2025_2,8230,35.5,35.3,1000,2387,9950
ktc,hwang,2023,2025_2,8235,0.1,0.1,1000,2387,9950
ktc,hwang,2023,2025_2,8676,45,44.9,1000,2387,9950
ktc,hwang,2023,2025_2,9220,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,9221,127.9,127.4,1000,2387,9950
ktc,hwang,2023,2025_2,9224,14.7,14.5,1000,2387,9950
ktc,hwang,2023,2025_2,9226,118.1,117.7,1000,2387,9950
ktc,hwang,2023,2025_2,9227,1.1,1,1000,2387,9950
ktc,hwang,2023,2025_2,9228,28.4,28.1,1000,2387,9950
ktc,hwang,2023,2025_2,9229,26.8,26.7,1000,2387,9950
ktc,hwang,2023,2025_2,9480,4.7,4.7,1000,2387,9950
ktc,hwang,2023,2025_2,9482,23,22.8,1000,2387,9950
ktc,hwang,2023,2025_2,9486,20,19.8,1000,2387,9950
ktc,hwang,2023,2025_2,9487,10,9.9,1000,2387,9950
ktc,hwang,2023,2025_2,9489,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,9490,1.9,1.8,1000,2387,9950
ktc,hwang,2023,2025_2,9493,115.8,115.4,1000,2387,9950
ktc,hwang,2023,2025_2,9494,20.4,20.2,1000,2387,9950
ktc,hwang,2023,2025_2,9495,0.7,0.7,1000,2387,9950
ktc,hwang,2023,2025_2,9497,12.8,12.7,1000,2387,9950
ktc,hwang,2023,2025_2,9500,28.9,28.7,1000,2387,9950
ktc,hwang,2023,2025_2,9501,14,13.8,1000,2387,9950
ktc,hwang,2023,2025_2,9502,71.4,71.2,1000,2387,9950
ktc,hwang,2023,2025_2,9504,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,9505,0.4,0.4,1000,2387,9950
ktc,hwang,2023,2025_2,9506,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,9509,116.2,115.5,1000,2387,9950
ktc,hwang,2023,2025_2,9753,26.2,25.9,1000,2387,9950
ktc,hwang,2023,2025_2,10213,17.4,17.4,1000,2387,9950
ktc,hwang,2023,2025_2,10215,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,10217,0.6,0.6,1000,2387,9950
ktc,hwang,2023,2025_2,10218,0.2,0.2,1000,2387,9950
ktc,hwang,2023,2025_2,10222,80.8,80.3,1000,2387,9950
ktc,hwang,2023,2025_2,10223,0.9,0.9,1000,2387,9950
ktc,hwang,2023,2025_2,10225,7.8,7.7,1000,2387,9950
ktc,hwang,2023,2025_2,10226,2.4,2.4,1000,2387,9950
ktc,hwang,2023,2025_2,10228,0.4,0.3,1000,2387,9950
ktc,hwang,2023,2025_2,10229,69.1,68.8,1000,2387,9950
ktc,hwang,2023,2025_2,10232,27.1,27,1000,2387,9950
ktc,hwang,2023,2025_2,10236,52.8,52.5,1000,2387,9950
ktc,hwang,2023,2025_2,10444,2.4,2.3,1000,2387,9950
ktc,hwang,2023,2025_2,10857,0,0,1000,2387,9950
ktc,hwang,2023,2025_2,10863,10,9.9,1000,2387,9950
ktc,hwang,2023,2025_2,10866,22.7,22.6,1000,2387,9950
ktc,hwang,2023,2025_3,96,0,0,1000,2212,7849
ktc,hwang,2023,2025_3,1166,70.9,70.1,1000,2212,7849
ktc,hwang,2023,2025_3,1234,113.9,112.9,1000,2212,7849
ktc,hwang,2023,2025_3,1352,7.2,7,1000,2212,7849
ktc,hwang,2023,2025_3,1373,113.7,112.6,1000,2212,7849
ktc,hwang,2023,2025_3,1466,111.6,111,1000,2212,7849
ktc,hwang,2023,2025_3,1535,5.4,5.3,1000,2212,7849
ktc,hwang,2023,2025_3,1689,68.2,67.7,1000,2212,7849
ktc,hwang,2023,2025_3,2028,96.2,95.4,1000,2212,7849
ktc,hwang,2023,2025_3,2078,33.5,33.3,1000,2212,7849
ktc,hwang,2023,2025_3,2133,95.4,94.8,1000,2212,7849
ktc,hwang,2023,2025_3,2161,30.7,30.4,1000,2212,7849
ktc,hwang,2023,2025_3,2197,62.6,62.2,1000,2212,7849
ktc,hwang,2023,2025_3,2319,5.4,5.3,1000,2212,7849
ktc,hwang,2023,2025_3,2449,97.4,96.9,1000,2212,7849
ktc,hwang,2023,2025_3,2749,177.8,177.2,1000,2212,7849
ktc,hwang,2023,2025_3,3163,161.4,160,1000,2212,7849
ktc,hwang,2023,2025_3,3164,60.2,59.8,1000,2212,7849
ktc,hwang,2023,2025_3,3198,139.1,138.4,1000,2212,7849
ktc,hwang,2023,2025_3,3199,15.1,14.9,1000,2212,7849
ktc,hwang,2023,2025_3,3214,53.8,53.5,1000,2212,7849
ktc,hwang,2023,2025_3,3225,25.1,24.9,1000,2212,7849
ktc,hwang,2023,2025_3,3271,31.2,30.9,1000,2212,7849
ktc,hwang,2023,2025_3,4018,126.4,125.5,1000,2212,7849
ktc,hwang,2023,2025_3,4029,2.9,2.8,1000,2212,7849
ktc,hwang,2023,2025_3,4035,110.8,110.1,1000,2212,7849
ktc,hwang,2023,2025_3,4039,66.2,65.9,1000,2212,7849
ktc,hwang,2023,2025_3,4040,8.4,8.3,1000,2212,7849
ktc,hwang,2023,2025_3,4080,17.7,17.5,1000,2212,7849
ktc,hwang,2023,2025_3,4082,41.9,41.5,1000,2212,7849
ktc,hwang,2023,2025_3,4089,31.5,31.1,1000,2212,7849
ktc,hwang,2023,2025_3,4098,54.4,53.9,1000,2212,7849
ktc,hwang,2023,2025_3,4111,51.1,50.6,1000,2212,7849
ktc,hwang,2023,2025_3,4137,97.7,97.2,1000,2212,7849
ktc,hwang,2023,2025_3,4171,36.7,36.4,1000,2212,7849
ktc,hwang,2023,2025_3,4197,0.4,0.4,1000,2212,7849
ktc,hwang,2023,2025_3,4234,42.6,42.5,1000,2212,7849
ktc,hwang,2023,2025_3,4454,30,29.8,1000,2212,7849
ktc,hwang,2023,2025_3,4866,107.6,107.1,1000,2212,7849
ktc,hwang,2023,2025_3,4983,125.9,125.4,1000,2212,7849
ktc,hwang,2023,2025_3,4988,9.7,9.6,1000,2212,7849
ktc,hwang,2023,2025_3,4993,12.2,11.9,1000,2212,7849
ktc,hwang,2023,2025_3,5000,2.9,2.8,1000,2212,7849
ktc,hwang,2023,2025_3,5012,74.4,74,1000,2212,7849
ktc,hwang,2023,2025_3,5045,71.8,71.3,1000,2212,7849
ktc,hwang,2023,2025_3,5086,11.1,11.1,1000,2212,7849
ktc,hwang,2023,2025_3,5113,14.1,13.8,1000,2212,7849
ktc,hwang,2023,2025_3,5122,0.5,0.4,1000,2212,7849
ktc,hwang,2023,2025_3,5137,1,1,1000,2212,7849
ktc,hwang,2023,2025_3,5185,9.9,9.8,1000,2212,7849
ktc,hwang,2023,2025_3,5248,106.9,106.2,1000,2212,7849
ktc,hwang,2023,2025_3,5284,3.5,3.4,1000,2212,7849
ktc,hwang,2023,2025_3,5347,0,0,1000,2212,7849
ktc,hwang,2023,2025_3,5846,98.2,97.7,1000,2212,7849
ktc,hwang,2023,2025_3,5857,12.4,12.1,1000,2212,7849
ktc,hwang,2023,2025_3,5859,126.2,125.7,1000,2212,7849
ktc,hwang,2023,2025_3,5872,128.9,128.4,1000,2212,7849
ktc,hwang,2023,2025_3,5880,0.2,0.2,1000,2212,7849
ktc,hwang,2023,2025_3,5892,126.5,125.7,1000,2212,7849
ktc,hwang,2023,2025_3,5917,0,0,1000,2212,7849
ktc,hwang,2023,2025_3,5947,69.8,69.6,1000,2212,7849
ktc,hwang,2023,2025_3,5955,1.7,1.7,1000,2212,7849
ktc,hwang,2023,2025_3,5967,85.7,85,1000,2212,7849
ktc,hwang,2023,2025_3,5970,17.4,17.1,1000,2212,7849
ktc,hwang,2023,2025_3,5980,0,0,1000,2212,7849
ktc,hwang,2023,2025_3,5995,30.4,30.1,1000,2212,7849
ktc,hwang,2023,2025_3,6126,6.6,6.5,1000,2212,7849
ktc,hwang,2023,2025_3,6130,69,68.5,1000,2212,7849
ktc,hwang,2023,2025_3,6144,0.2,0.2,1000,2212,7849
ktc,hwang,2023,2025_3,6149,40.4,40.2,1000,2212,7849
ktc,hwang,2023,2025_3,6234,3.9,3.8,1000,2212,7849
ktc,hwang,2023,2025_3,6271,9.8,9.7,1000,2212,7849
ktc,hwang,2023,2025_3,6421,6.7,6.7,1000,2212,7849
