year,archetype_id,archetype_label,build_index,variant,stack_class,stack_count,roster_wr1_qb_stack,any_qb_wr_same_team,season_total,weekly_std,roster_value,stack_teams,stack_names,roster_wr1_name,roster_wr1_team
2024,2026_2,2026 #2 — seanjcrow,3,natural,none,0,0,0,2714.1,27.97,95477,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,3,none,none,0,0,0,2714.1,27.97,95477,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,3,single,single,1,0,1,2724.7,27.75,95285,ATL,Kirk Cousins/Drake London (ATL),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,3,multi,multi,2,0,1,2712.9,30.14,95187,BUF|ATL,Josh Allen/Amari Cooper (BUF); Kirk Cousins/Drake London (ATL),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,4,natural,single,1,0,1,2669.8,22.23,96497,NE,Drake Maye/Ja'Lynn Polk (NE),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,4,none,none,0,0,0,2670.7,22.29,96788,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,4,single,single,1,0,1,2669.8,22.23,96497,NE,Drake Maye/Ja'Lynn Polk (NE),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,4,multi,multi,2,0,1,2647.5,21.76,96535,CHI|NE,Caleb Williams/D.J. Moore (CHI); Drake Maye/Ja'Lynn Polk (NE),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,5,natural,none,0,0,1,2664.7,21.72,96566,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,5,none,none,0,0,1,2664.7,21.72,96566,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,5,single,single,1,0,1,2753.7,21.08,96137,TB,Baker Mayfield/Mike Evans (TB),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,5,multi,multi,2,0,1,2745.1,20.69,96167,TB|NE,Baker Mayfield/Mike Evans (TB); Drake Maye/Ja'Lynn Polk (NE),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,6,natural,none,0,0,1,2789.9,20.68,94977,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,6,none,none,0,0,1,2789.9,20.68,94977,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,6,single,single,1,0,1,2839.6,21.14,94967,WAS,Jayden Daniels/Terry McLaurin (WAS),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,6,multi,multi,2,0,1,2765,21.94,94905,WAS|CLE,Jayden Daniels/Terry McLaurin (WAS); Deshaun Watson/Jerry Jeudy (CLE),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,7,natural,none,0,0,0,2213.5,22.85,95903,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,7,none,none,0,0,0,2213.5,22.85,95903,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,7,single,single,1,0,1,2156,21.75,95874,BUF,Josh Allen/Amari Cooper (BUF),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,7,multi,multi,2,1,1,2183.8,21.96,95375,BUF|DET,Josh Allen/Amari Cooper (BUF); Jared Goff/Amon-Ra St. Brown (DET),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,8,natural,none,0,0,0,2548.3,22.5,94737,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,8,none,none,0,0,0,2548.3,22.5,94737,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,8,single,single,1,0,1,2521.2,25.82,94783,BUF,Josh Allen/Amari Cooper (BUF),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,8,multi,multi,2,0,1,2488.4,29.96,94569,BUF|SF,Josh Allen/Amari Cooper (BUF); Brock Purdy/Deebo Samuel (SF),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,9,natural,none,0,0,1,2644.9,21.1,94537,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,9,none,none,0,0,1,2644.9,21.1,94537,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,9,single,single,1,0,1,2605.1,21.73,94583,BUF,Josh Allen/Amari Cooper (BUF),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,9,multi,multi,2,0,1,2601.3,23.33,95144,BUF|ATL,Josh Allen/Amari Cooper (BUF); Kirk Cousins/Drake London (ATL),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,10,natural,none,0,0,1,3026.5,24.01,94678,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,10,none,none,0,0,1,3026.5,24.01,94678,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,10,single,single,1,0,1,3011.4,22.42,94716,CHI,Caleb Williams/D.J. Moore (CHI),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,10,multi,multi,2,0,1,3015.5,24.23,94618,BUF|CHI,Josh Allen/Amari Cooper (BUF); Caleb Williams/D.J. Moore (CHI),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,11,natural,none,0,0,1,2498,20.02,99752,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,11,none,none,0,0,1,2498,20.02,99752,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,11,single,single,1,0,1,2515.2,21.86,99560,ATL,Kirk Cousins/Drake London (ATL),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,11,multi,multi,2,0,1,2514.4,23.77,99462,BUF|ATL,Josh Allen/Amari Cooper (BUF); Kirk Cousins/Drake London (ATL),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,12,natural,none,0,0,1,2571.4,19.01,95083,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,12,none,none,0,0,1,2571.4,19.01,95083,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,12,single,single,1,0,1,2542.3,21.16,95121,CHI,Caleb Williams/D.J. Moore (CHI),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,12,multi,multi,2,0,1,2431.1,19.31,94714,KC|CHI,Patrick Mahomes/Rashee Rice (KC); Caleb Williams/D.J. Moore (CHI),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,13,natural,none,0,0,1,2318.6,17.91,96360,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,13,none,none,0,0,1,2318.6,17.91,96360,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,13,single,single,1,0,1,2338.6,16.73,96369,LA,Matthew Stafford/Puka Nacua (LA),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,13,multi,multi,2,0,1,2332.8,20.91,96474,BUF|LA,Josh Allen/Amari Cooper (BUF); Matthew Stafford/Puka Nacua (LA),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,14,natural,none,0,0,1,2655,26.74,96488,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,14,none,none,0,0,1,2655,26.74,96488,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,14,single,single,1,0,1,2661.8,27.25,96296,ATL,Kirk Cousins/Drake London (ATL),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,14,multi,multi,2,0,1,2652.3,28.34,96198,BUF|ATL,Josh Allen/Amari Cooper (BUF); Kirk Cousins/Drake London (ATL),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,15,natural,none,0,1,1,2299.8,21.29,93960,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,15,none,none,0,1,1,2299.8,21.29,93960,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,15,single,single,1,1,1,2298.8,20.83,93754,NE,Drake Maye/Ja'Lynn Polk (NE),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,15,multi,multi,2,1,1,2299.1,21.15,93656,BUF|NE,Josh Allen/Amari Cooper (BUF); Drake Maye/Ja'Lynn Polk (NE),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,16,natural,none,0,0,1,2730.8,17.68,97949,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,16,none,none,0,0,1,2730.8,17.68,97949,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,16,single,single,1,0,1,2786.3,18.75,97939,WAS,Jayden Daniels/Terry McLaurin (WAS),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,16,multi,multi,2,0,1,2784.4,19.43,97791,BUF|WAS,Josh Allen/Amari Cooper (BUF); Jayden Daniels/Terry McLaurin (WAS),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,17,natural,none,0,0,1,2827.6,19,96147,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,17,none,none,0,0,1,2827.6,19,96147,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,17,single,single,1,0,1,2811.1,18.52,96193,BUF,Josh Allen/Amari Cooper (BUF),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,17,multi,multi,2,0,1,2817.7,22.45,96202,BUF|LA,Josh Allen/Amari Cooper (BUF); Matthew Stafford/Puka Nacua (LA),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,18,natural,none,0,0,1,2770.7,16.36,95683,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,18,none,none,0,0,1,2770.7,16.36,95683,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,18,single,single,1,0,1,2749.4,20.65,95729,BUF,Josh Allen/Amari Cooper (BUF),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,18,multi,multi,2,0,1,2810.2,23.53,95753,BUF|TB,Josh Allen/Amari Cooper (BUF); Baker Mayfield/Mike Evans (TB),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,19,natural,none,0,1,1,2645.3,24.5,95224,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,19,none,none,0,1,1,2645.3,24.5,95224,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,19,single,single,1,1,1,2590.3,23.98,95195,BUF,Josh Allen/Amari Cooper (BUF),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,19,multi,multi,2,1,1,2660.2,24.87,95219,BUF|TB,Josh Allen/Amari Cooper (BUF); Baker Mayfield/Mike Evans (TB),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,20,natural,single,1,0,1,2761.9,20.82,93953,TB,Baker Mayfield/Mike Evans (TB),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,20,none,none,0,0,1,2693.3,19.72,94288,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,20,single,single,1,0,1,2761.9,20.82,93953,TB,Baker Mayfield/Mike Evans (TB),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,20,multi,multi,2,1,1,2791.1,22.19,93454,DET|TB,Jared Goff/Amon-Ra St. Brown (DET); Baker Mayfield/Mike Evans (TB),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,21,natural,none,0,0,0,2544.7,28.38,96387,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,21,none,none,0,0,0,2544.7,28.38,96387,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,21,single,single,1,0,1,2539.2,27.25,96948,ATL,Kirk Cousins/Drake London (ATL),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,21,multi,multi,2,0,1,2505.4,22.07,96869,ATL|DEN,Kirk Cousins/Drake London (ATL); Bo Nix/Courtland Sutton (DEN),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,22,natural,single,1,0,1,2682.5,20.19,94655,BUF,Josh Allen/Amari Cooper (BUF),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,22,none,none,0,0,0,2683.6,19.76,94247,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,22,single,single,1,0,1,2682.5,20.19,94655,BUF,Josh Allen/Amari Cooper (BUF),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,22,multi,multi,2,1,1,2710.3,25.98,94156,BUF|DET,Josh Allen/Amari Cooper (BUF); Jared Goff/Amon-Ra St. Brown (DET),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,23,natural,none,0,0,1,2400.2,24.25,97869,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,23,none,none,0,0,1,2400.2,24.25,97869,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,23,single,single,1,0,1,2470.6,23.8,97440,TB,Baker Mayfield/Mike Evans (TB),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,23,multi,multi,2,0,1,2460.4,26.04,97342,BUF|TB,Josh Allen/Amari Cooper (BUF); Baker Mayfield/Mike Evans (TB),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,24,natural,single,1,0,1,2677.5,22.03,96723,ATL,Kirk Cousins/Drake London (ATL),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,24,none,none,0,0,1,2682.1,25.13,95994,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,24,single,single,1,0,1,2677.5,22.03,96723,ATL,Kirk Cousins/Drake London (ATL),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,24,multi,multi,2,0,1,2613.8,21.57,96450,KC|ATL,Patrick Mahomes/Rashee Rice (KC); Kirk Cousins/Drake London (ATL),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,25,natural,single,1,0,1,2770.9,25.77,95576,BUF,Josh Allen/Amari Cooper (BUF),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,25,none,none,0,0,1,2782.3,24.91,95674,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,25,single,single,1,0,1,2770.9,25.77,95576,BUF,Josh Allen/Amari Cooper (BUF),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,25,multi,multi,2,0,1,2763,24.99,95639,BUF|CAR,Josh Allen/Amari Cooper (BUF); Bryce Young/Xavier Legette (CAR),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,26,natural,none,0,0,1,2887,20.94,96433,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,26,none,none,0,0,1,2887,20.94,96433,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,26,single,single,1,0,1,2940.5,23.86,96360,TB,Baker Mayfield/Mike Evans (TB),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,26,multi,multi,2,0,1,2924.9,25.48,96390,TB|CAR,Baker Mayfield/Mike Evans (TB); Bryce Young/Xavier Legette (CAR),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,27,natural,none,0,0,0,2802.4,25.54,95811,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,27,none,none,0,0,0,2802.4,25.54,95811,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,27,single,single,1,0,1,2792.4,26.45,95713,BUF,Josh Allen/Amari Cooper (BUF),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,27,multi,multi,2,0,1,2834.2,26.59,95795,BUF|LA,Josh Allen/Amari Cooper (BUF); Matthew Stafford/Puka Nacua (LA),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,28,natural,none,0,0,1,2637.6,22.89,96617,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,28,none,none,0,0,1,2637.6,22.89,96617,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,28,single,single,1,0,1,2623.7,20.86,96663,BUF,Josh Allen/Amari Cooper (BUF),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,28,multi,multi,2,0,1,2605,20.17,96701,BUF|CHI,Josh Allen/Amari Cooper (BUF); Caleb Williams/D.J. Moore (CHI),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,29,natural,none,0,0,1,2825.8,21.91,97235,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,29,none,none,0,0,1,2825.8,21.91,97235,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,29,single,single,1,0,1,2807.7,22.07,97281,BUF,Josh Allen/Amari Cooper (BUF),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,29,multi,multi,2,0,1,2797.8,22.09,97842,BUF|ATL,Josh Allen/Amari Cooper (BUF); Kirk Cousins/Drake London (ATL),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,30,natural,none,0,1,1,2641.6,20.82,95062,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,30,none,none,0,1,1,2641.6,20.82,95062,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,30,single,single,1,1,1,2619.7,21.75,95108,BUF,Josh Allen/Amari Cooper (BUF),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,30,multi,multi,2,1,1,2678.3,23.22,95132,BUF|TB,Josh Allen/Amari Cooper (BUF); Baker Mayfield/Mike Evans (TB),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,31,natural,single,1,0,1,2535.7,18.73,95135,ATL,Kirk Cousins/Drake London (ATL),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,31,none,none,0,0,0,2554.6,16.06,94406,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,31,single,single,1,0,1,2535.7,18.73,95135,ATL,Kirk Cousins/Drake London (ATL),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,31,multi,multi,2,0,1,2576.8,18.11,95237,ATL|DEN,Kirk Cousins/Drake London (ATL); Bo Nix/Courtland Sutton (DEN),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,32,natural,single,1,0,1,2880.3,24.49,94929,TB,Baker Mayfield/Mike Evans (TB),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,32,none,none,0,0,1,2825,20.79,95002,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,32,single,single,1,0,1,2880.3,24.49,94929,TB,Baker Mayfield/Mike Evans (TB),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,32,multi,multi,2,0,1,2876.2,21.89,94992,TB|CAR,Baker Mayfield/Mike Evans (TB); Bryce Young/Xavier Legette (CAR),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,33,natural,single,1,0,1,2878,22.55,95735,TB,Baker Mayfield/Mike Evans (TB),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,33,none,none,0,0,1,2825.3,21.12,95711,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,33,single,single,1,0,1,2878,22.55,95735,TB,Baker Mayfield/Mike Evans (TB),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,33,multi,multi,2,1,1,2794.6,23.93,94558,PHI|TB,Jalen Hurts/A.J. Brown (PHI); Baker Mayfield/Mike Evans (TB),A.J. Brown,PHI
2024,2026_2,2026 #2 — seanjcrow,34,natural,none,0,0,1,2425.7,22.18,96912,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,34,none,none,0,0,1,2425.7,22.18,96912,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,34,single,single,1,0,1,2433.3,23.63,97302,ATL,Kirk Cousins/Drake London (ATL),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,34,multi,multi,2,0,1,2426.1,23.58,97204,BUF|ATL,Josh Allen/Amari Cooper (BUF); Kirk Cousins/Drake London (ATL),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,35,natural,none,0,0,1,2643.3,24.69,95704,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,35,none,none,0,0,1,2643.3,24.69,95704,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,35,single,single,1,0,1,2593.7,23.53,95675,BUF,Josh Allen/Amari Cooper (BUF),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,35,multi,multi,2,1,1,2621.3,27.44,95176,BUF|DET,Josh Allen/Amari Cooper (BUF); Jared Goff/Amon-Ra St. Brown (DET),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,36,natural,none,0,0,1,2364.6,22.51,96404,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,36,none,none,0,0,1,2364.6,22.51,96404,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,36,single,single,1,0,1,2312.6,23.13,96131,KC,Patrick Mahomes/Rashee Rice (KC),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,36,multi,multi,2,0,1,2331.7,23.91,96140,KC|LA,Patrick Mahomes/Rashee Rice (KC); Matthew Stafford/Puka Nacua (LA),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,37,natural,single,1,1,1,2444.7,23.72,96052,CAR,Bryce Young/Xavier Legette (CAR),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,37,none,none,0,1,1,2472.9,24.37,96128,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,37,single,single,1,1,1,2444.7,23.72,96052,CAR,Bryce Young/Xavier Legette (CAR),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,37,multi,multi,2,1,1,2456,22.23,95954,BUF|CAR,Josh Allen/Amari Cooper (BUF); Bryce Young/Xavier Legette (CAR),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,38,natural,none,0,1,1,2420.3,25.56,97581,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,38,none,none,0,1,1,2420.3,25.56,97581,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,38,single,single,1,1,1,2367.6,23.49,97308,KC,Patrick Mahomes/Rashee Rice (KC),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,38,multi,multi,2,1,1,2374.6,21.44,97116,KC|ATL,Patrick Mahomes/Rashee Rice (KC); Kirk Cousins/Drake London (ATL),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,39,natural,none,0,0,0,2519.5,18.96,93615,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,39,none,none,0,0,0,2519.5,18.96,93615,,,Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,39,single,single,1,0,1,2469.3,18.55,93342,KC,Patrick Mahomes/Rashee Rice (KC),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,39,multi,multi,2,0,1,2597.1,19.76,93404,KC|TB,Patrick Mahomes/Rashee Rice (KC); Baker Mayfield/Mike Evans (TB),Amon-Ra St. Brown,DET
2024,2026_2,2026 #2 — seanjcrow,40,natural,none,0,0,1,2596.7,20.08,96675,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,40,none,none,0,0,1,2596.7,20.08,96675,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,40,single,single,1,0,1,2573.4,20.2,96721,BUF,Josh Allen/Amari Cooper (BUF),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,40,multi,multi,2,0,1,2590.9,21.54,96730,BUF|LA,Josh Allen/Amari Cooper (BUF); Matthew Stafford/Puka Nacua (LA),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,41,natural,single,1,0,1,2590.8,30.17,94031,CLE,Deshaun Watson/Jerry Jeudy (CLE),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,41,none,none,0,0,1,2554.9,27.43,94512,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,41,single,single,1,0,1,2590.8,30.17,94031,CLE,Deshaun Watson/Jerry Jeudy (CLE),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,41,multi,multi,2,0,1,2573,31.33,93933,BUF|CLE,Josh Allen/Amari Cooper (BUF); Deshaun Watson/Jerry Jeudy (CLE),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,42,natural,single,1,0,1,2680.4,24.45,95392,CLE,Deshaun Watson/Jerry Jeudy (CLE),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,42,none,none,0,0,1,2621.1,24.44,95757,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,42,single,single,1,0,1,2680.4,24.45,95392,CLE,Deshaun Watson/Jerry Jeudy (CLE),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,42,multi,multi,2,0,1,2613.7,25.64,95119,KC|CLE,Patrick Mahomes/Rashee Rice (KC); Deshaun Watson/Jerry Jeudy (CLE),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,43,natural,none,0,1,1,2406.8,17.13,95501,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,43,none,none,0,1,1,2406.8,17.13,95501,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,43,single,single,1,1,1,2413.9,19.51,95295,NE,Drake Maye/Ja'Lynn Polk (NE),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,43,multi,multi,2,1,1,2415.4,22.57,95197,BUF|NE,Josh Allen/Amari Cooper (BUF); Drake Maye/Ja'Lynn Polk (NE),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,44,natural,none,0,0,1,2576.6,24.17,98355,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,44,none,none,0,0,1,2576.6,24.17,98355,,,Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,44,single,single,1,0,1,2514.4,25.12,98082,KC,Patrick Mahomes/Rashee Rice (KC),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,44,multi,multi,2,0,1,2585.3,24.44,97653,KC|TB,Patrick Mahomes/Rashee Rice (KC); Baker Mayfield/Mike Evans (TB),Tyreek Hill,MIA
2024,2026_2,2026 #2 — seanjcrow,45,natural,single,1,0,1,2741.1,24.19,96086,BUF,Josh Allen/Amari Cooper (BUF),Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,45,none,none,0,0,0,2765.6,19.86,96040,,,Ja'Marr Chase,CIN
2024,2026_2,2026 #2 — seanjcrow,45,single,single,1,0,1,2741.1,24.19,96086,BUF,Josh Allen/Amari Cooper (BUF),Ja'Marr Chase,CIN
