value_basis,format,year,archetype_id,player_id,avg_hvorp,avg_hvorp_weighted,build_count,avg_base_total
ktc,regular,2021,bb_hero_2qb,4866,92.5,91.3,50,1572
ktc,regular,2021,bb_hero_2qb,4881,60.8,60.7,50,1572
ktc,regular,2021,bb_hero_2qb,4892,10.8,10.8,50,1572
ktc,regular,2021,bb_hero_2qb,4943,4.3,4.3,50,1572
ktc,regular,2021,bb_hero_2qb,4950,105.9,104.5,50,1572
ktc,regular,2021,bb_hero_2qb,4951,15.9,15.6,50,1572
ktc,regular,2021,bb_hero_2qb,4973,22.8,22.4,50,1572
ktc,regular,2021,bb_hero_2qb,4981,32.4,31.7,50,1572
ktc,regular,2021,bb_hero_2qb,4983,112.8,111.3,50,1572
ktc,regular,2021,bb_hero_2qb,4984,123.2,123.5,50,1572
ktc,regular,2021,bb_hero_2qb,4985,74,73.7,50,1572
ktc,regular,2021,bb_hero_2qb,4988,152,150.8,50,1572
ktc,regular,2021,bb_hero_2qb,4993,94.1,93.1,50,1572
ktc,regular,2021,bb_hero_2qb,5000,86.2,85.3,50,1572
ktc,regular,2021,bb_hero_2qb,5001,127,126.1,50,1572
ktc,regular,2021,bb_hero_2qb,5010,15.6,15.1,50,1572
ktc,regular,2021,bb_hero_2qb,5012,203.4,202.1,50,1572
ktc,regular,2021,bb_hero_2qb,5022,98.8,97.9,50,1572
ktc,regular,2021,bb_hero_2qb,5026,33.2,32.8,50,1572
ktc,regular,2021,bb_hero_2qb,5038,45.6,44.8,50,1572
ktc,regular,2021,bb_hero_2qb,5045,71.3,70.2,50,1572
ktc,regular,2021,bb_hero_2qb,5122,67.6,67.2,50,1572
ktc,regular,2021,bb_hero_2qb,5185,62.7,61.8,50,1572
ktc,regular,2021,bb_hero_2qb,5248,0,0,50,1572
ktc,regular,2021,bb_hero_2qb,5284,34.9,34.7,50,1572
ktc,regular,2021,bb_hero_2qb,5323,4.8,4.7,50,1572
ktc,regular,2021,bb_hero_2qb,5347,53.6,52.9,50,1572
ktc,regular,2021,bb_hero_2qb,5844,99.1,98.5,50,1572
ktc,regular,2021,bb_hero_2qb,5846,147.8,146.6,50,1572
ktc,regular,2021,bb_hero_2qb,5848,119.6,118.3,50,1572
ktc,regular,2021,bb_hero_2qb,5850,130.3,129.1,50,1572
ktc,regular,2021,bb_hero_2qb,5854,0,0,50,1572
ktc,regular,2021,bb_hero_2qb,5857,91.1,90.2,50,1572
ktc,regular,2021,bb_hero_2qb,5859,94.9,94,50,1572
ktc,regular,2021,bb_hero_2qb,5870,21,20.7,50,1572
ktc,regular,2021,bb_hero_2qb,5872,216.1,214.7,50,1572
ktc,regular,2021,bb_hero_2qb,5880,12.5,12.2,50,1572
ktc,regular,2021,bb_hero_2qb,5892,119.2,118.2,50,1572
ktc,regular,2021,bb_hero_2qb,5906,102.2,101.5,50,1572
ktc,regular,2021,bb_hero_2qb,5917,47.6,46.5,50,1572
ktc,regular,2021,bb_hero_2qb,5927,103.5,102.2,50,1572
ktc,regular,2021,bb_hero_2qb,5937,151.8,150.1,50,1572
ktc,regular,2021,bb_hero_2qb,5947,82.1,80.9,50,1572
ktc,regular,2021,bb_hero_2qb,5955,127.3,125.6,50,1572
ktc,regular,2021,bb_hero_2qb,5967,95.8,94.7,50,1572
ktc,regular,2021,bb_hero_2qb,5980,104.4,103.3,50,1572
ktc,regular,2021,bb_hero_2qb,5987,75.4,74.6,50,1572
ktc,regular,2021,bb_hero_2qb,5995,0,0,50,1572
ktc,regular,2021,bb_hero_2qb,6001,5.3,5.2,50,1572
ktc,regular,2021,bb_hero_2qb,6011,3.6,3.5,50,1572
ktc,regular,2021,bb_hero_2qb,6039,65,64.1,50,1572
ktc,regular,2021,bb_hero_2qb,6074,26.9,26.4,50,1572
ktc,regular,2021,bb_hero_2qb,6130,105.3,104.2,50,1572
ktc,regular,2021,bb_hero_2qb,6144,1,1,50,1572
ktc,regular,2021,bb_hero_2qb,6149,19.4,18.9,50,1572
ktc,regular,2021,bb_hero_2qb,6151,67.3,66.4,50,1572
ktc,regular,2021,bb_hero_2qb,6234,50.3,49.3,50,1572
ktc,regular,2021,bb_hero_2qb,6271,32.2,31.4,50,1572
ktc,regular,2021,bb_hero_2qb,6290,0.5,0.4,50,1572
ktc,regular,2021,bb_hero_2qb,6421,38.5,37.7,50,1572
ktc,regular,2021,bb_hero_2qb,6768,25.8,25.7,50,1572
ktc,regular,2021,bb_hero_2qb,6770,53.3,53.2,50,1572
ktc,regular,2021,bb_hero_2qb,6783,35.9,35.1,50,1572
ktc,regular,2021,bb_hero_2qb,6786,130.8,129.3,50,1572
ktc,regular,2021,bb_hero_2qb,6790,132.6,131.5,50,1572
ktc,regular,2021,bb_hero_2qb,6794,190,188.2,50,1572
ktc,regular,2021,bb_hero_2qb,6797,91.3,91.1,50,1572
ktc,regular,2021,bb_hero_2qb,6801,130.7,129.4,50,1572
ktc,regular,2021,bb_hero_2qb,6803,81.8,80.6,50,1572
ktc,regular,2021,bb_hero_2qb,6804,1.6,1.6,50,1572
ktc,regular,2021,bb_hero_2qb,6805,0.9,0.9,50,1572
ktc,regular,2021,bb_hero_2qb,6806,0,0,50,1572
ktc,regular,2021,bb_hero_2qb,6813,288.1,286.7,50,1572
ktc,regular,2021,bb_hero_2qb,6814,38.9,37.7,50,1572
ktc,regular,2021,bb_hero_2qb,6819,118.9,117.6,50,1572
ktc,regular,2021,bb_hero_2qb,6820,74.3,73.5,50,1572
ktc,regular,2021,bb_hero_2qb,6824,56.4,55.6,50,1572
ktc,regular,2021,bb_hero_2qb,6826,53.7,53.1,50,1572
ktc,regular,2021,bb_hero_2qb,6828,115.7,114.6,50,1572
ktc,regular,2021,bb_hero_2qb,6843,34.6,34.2,50,1572
ktc,regular,2021,bb_hero_2qb,6845,60.1,59.2,50,1572
ktc,regular,2021,bb_hero_2qb,6847,26.9,26.1,50,1572
ktc,regular,2021,bb_hero_2qb,6849,4,3.9,50,1572
ktc,regular,2021,bb_hero_2qb,6850,25,24.4,50,1572
ktc,regular,2021,bb_hero_2qb,6853,88.6,87.7,50,1572
ktc,regular,2021,bb_hero_2qb,6869,27.6,27.3,50,1572
ktc,regular,2021,bb_hero_2qb,6885,14,13.9,50,1572
ktc,regular,2021,bb_hero_2qb,6886,70.6,69.4,50,1572
ktc,regular,2021,bb_hero_2qb,6904,46,45.9,50,1572
ktc,regular,2021,bb_hero_2qb,6918,15.2,14.8,50,1572
ktc,regular,2021,bb_hero_2qb,6920,0,0,50,1572
ktc,regular,2021,bb_hero_2qb,6927,31,30.1,50,1572
ktc,regular,2021,bb_hero_2qb,6931,30.8,30.6,50,1572
ktc,regular,2021,bb_hero_2qb,6938,0,0,50,1572
ktc,regular,2021,bb_hero_2qb,6943,64.7,63.8,50,1572
ktc,regular,2021,bb_hero_2qb,6945,138.2,136.9,50,1572
ktc,regular,2021,bb_hero_2qb,6951,9.7,9.5,50,1572
ktc,regular,2021,bb_hero_2qb,6955,119.9,118.8,50,1572
ktc,regular,2021,bb_hero_2qb,6960,18.4,17.8,50,1572
ktc,regular,2021,bb_hero_2qb,6989,76.2,75,50,1572
ktc,regular,2021,bb_hero_2qb,7002,22,21.5,50,1572
ktc,regular,2021,bb_hero_2qb,7045,4,3.8,50,1572
ktc,regular,2021,bb_hero_2qb,7090,107.8,106.6,50,1572
ktc,regular,2021,bb_hero_2qb,7523,5.9,5.9,50,1572
