year,ktc_snapshot_date,name,position,team,ktc_value,ktc_pos_rank,adp_stack_rank,adp_eff_rank,bb_avg_adp,adp_avg,competitor_adjusted_value,redraft_value_index,rebuilder_adjusted_value,rebuild_value_index,adp_synthetic,adp_source
2022,2022-09-08,Gerald Everett,TE,,1357,31,18,18.11,159.0,159.0,2514,1.8526,680,0.5011,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Zay Jones,WR,,1354,84,89,88.92,197.7,240.3,1189,0.8781,1475,1.0894,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Pierre Strong Jr.,RB,,1348,58,95,95.18,320.5,320.5,558,0.4139,1922,1.4258,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Raheem Mostert,RB,,1333,59,52,51.74,150.3,154.8,1555,1.1665,1221,0.916,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Jerome Ford,RB,,1323,60,105,105.0,343.5,343.5,313,0.2366,2046,1.5465,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Jeffery Wilson,RB,,1310,61,130,127,,,57,0.0435,1997,1.5244,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Nick Westbrook-Ikhine,WR,,1300,85,86,85.81,234.3,234.3,1265,0.9731,1326,1.02,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Jaylen Warren,RB,,1288,62,71,70.82,235.0,235.0,1018,0.7904,1459,1.1328,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Hayden Hurst,TE,,1285,32,23,22.97,180.5,180.5,1978,1.5393,921,0.7167,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Ty Chandler,RB,,1273,63,85,89.48,285.0,285.0,491,0.3857,1783,1.4006,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Danny Gray,WR,,1260,86,97,96.92,254.3,254.3,1000,0.7937,1454,1.154,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Joshua Kelley,RB,,1253,64,78,78.37,259.0,259.0,699,0.5579,1608,1.2833,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Donald Parham,TE,,1244,33,39,38.93,282.0,282.0,1161,0.9333,1338,1.0756,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Jacoby Brissett,QB,,1240,36,36,35.6,258.7,258.7,1363,1.0992,1182,0.9532,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Kendrick Bourne,WR,,1240,87,81,81.37,219.5,219.5,1406,1.1339,1158,0.9339,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Chris Evans,RB,,1237,65,74,73.67,240.0,240.0,911,0.7365,1443,1.1665,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Calvin Austin III,WR,,1235,88,156,155.87,362.0,362.0,329,0.2664,1940,1.5709,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,D'Onta Foreman,RB,,1225,66,59,59.38,210.3,202.6,1273,1.0392,1201,0.9804,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Tyler Conklin,TE,,1225,34,30,30.2,236.3,236.3,1533,1.2514,1077,0.8792,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Jalen Guyton,WR,,1205,89,104,103.17,271.7,271.7,845,0.7012,1464,1.2149,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Noah Gray,TE,,1200,35,65,63.33,389.0,389.0,590,0.4917,1758,1.465,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Harrison Bryant,TE,,1179,36,48,50.77,340.5,340.5,606,0.514,1672,1.4182,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Chigoziem Okonkwo,TE,,1178,37,51,54.47,352.0,352.0,714,0.6061,1579,1.3404,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Zack Moss,RB,,1178,67,68,67.41,231.0,231.0,1148,0.9745,1201,1.0195,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Justyn Ross,WR,,1142,90,178,175.14,414.0,414.0,303,0.2653,1834,1.606,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Adam Trautman,TE,,1137,38,38,37.83,277.7,277.7,1215,1.0686,1100,0.9675,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Geno Smith,QB,,1134,37,34,34.12,256.0,256.0,1572,1.3862,926,0.8166,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Cedrick Wilson,WR,,1130,91,87,87.27,238.0,238.0,1228,1.0867,1083,0.9584,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Quez Watkins,WR,,1116,92,98,98.35,257.3,257.3,977,0.8754,1217,1.0905,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Dyami Brown,WR,,1107,93,155,155.3,361.5,361.5,337,0.3044,1695,1.5312,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Jake Ferguson,TE,,1098,39,40,40.01,288.0,288.0,1119,1.0191,1089,0.9918,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Boston Scott,RB,,1095,68,70,70.25,234.3,234.3,1043,0.9525,1135,1.0365,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Anthony Schwartz,WR,,1093,94,186,176.83,432.0,432.0,293,0.2681,1727,1.5801,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Jeremy Ruckert,TE,,1084,40,61,62.72,383.0,383.0,574,0.5295,1496,1.3801,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Equanimeous St. Brown,WR,,1062,95,127,129.85,313.7,313.7,511,0.4812,1465,1.3795,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Kene Nwangwu,RB,,1049,69,104,103.6,343.0,343.0,354,0.3375,1602,1.5272,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Mo Alie-Cox,TE,,1042,41,28,28.11,214.0,214.0,1614,1.5489,707,0.6785,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Trey Sermon,RB,,1037,70,75,75.22,244.0,244.0,863,0.8322,1171,1.1292,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Gardner Minshew,QB,,1010,38,46,48.04,358.5,358.5,670,0.6634,1304,1.2911,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Denzel Mims,WR,,1003,96,135,136.26,323.0,323.0,574,0.5723,1332,1.328,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Drew Lock,QB,,1003,39,40,39.76,313.5,313.5,1000,0.997,1005,1.002,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Marquez Callaway,WR,,1002,97,108,108.13,279.3,279.3,799,0.7974,1153,1.1507,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Braxton Berrios,WR,,994,98,103,102.87,268.8,268.8,853,0.8581,1099,1.1056,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Ke'Shawn Vaughn,RB,,978,71,84,89.47,273.0,273.0,491,0.502,1367,1.3978,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Tyler Johnson,WR,,964,99,123,129.81,305.0,305.0,512,0.5311,1302,1.3506,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Foster Moreau,TE,,946,42,43,43.03,303.3,303.3,900,0.9514,981,1.037,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Kyle Trask,QB,,942,40,63,63.0,,,340,0.3609,1302,1.3822,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Tutu Atwell,WR,,939,100,107,106.25,276.5,276.5,828,0.8818,1023,1.0895,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Jerick McKinnon,RB,,925,72,54,54.33,191.5,163.7,1452,1.5697,563,0.6086,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Darius Slayton,WR,,900,101,134,136.25,323.0,323.0,574,0.6378,1156,1.2844,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Sam Darnold,QB,,880,41,55,55.2,387.5,387.5,532,0.6045,1167,1.3261,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,DeeJay Dallas,RB,,879,73,90,93.71,308.0,308.0,583,0.6633,1140,1.2969,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Myles Gaskin,RB,,861,74,81,82.88,270.7,270.7,505,0.5865,1145,1.3298,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Samaje Perine,RB,,830,75,98,97.6,253.7,330.0,520,0.6265,1095,1.3193,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Olamide Zaccheaus,WR,,819,102,117,116.63,291.3,291.3,526,0.6422,1068,1.304,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Tylan Wallace,WR,,810,103,161,161.33,378.0,378.0,265,0.3272,1276,1.5753,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Tyler Badie,RB,,798,76,107,106.84,345.5,345.5,273,0.3421,1232,1.5439,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Juwan Johnson,TE,,773,43,83,82.05,,,222,0.2872,1198,1.5498,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Jauan Jennings,WR,,761,104,121,129.79,303.7,303.7,512,0.6728,995,1.3075,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Josh Reynolds,WR,,757,105,126,129.84,308.7,308.7,512,0.6764,1044,1.3791,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Charlie Kolar,TE,,717,44,83,82.05,,,222,0.3096,1115,1.5551,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Nelson Agholor,WR,,684,106,96,96.13,252.3,252.3,1009,1.4751,509,0.7442,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Ihmir Smith-Marsette,WR,,670,107,147,146.87,340.0,340.0,428,0.6388,987,1.4731,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Jaelon Darden,WR,,666,108,174,175.1,409.5,409.5,304,0.4565,1076,1.6156,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Erik Ezukanma,WR,,635,109,158,158.13,365.0,365.0,300,0.4724,1023,1.611,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Kyle Philips,WR,,630,110,91,90.97,244.7,244.7,1127,1.7889,271,0.4302,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Kevin Harris,RB,,628,77,130,127,,,57,0.0908,1067,1.699,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Justice Hill,RB,,612,78,130,127,,,57,0.0931,1031,1.6846,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Tre'Quan Smith,WR,,585,111,149,149.0,345.0,345.0,402,0.6872,853,1.4581,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Jordan Mason,RB,,560,79,87,89.5,290.0,290.0,490,0.875,666,1.1893,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Hunter Long,TE,,549,45,83,82.05,,,222,0.4044,911,1.6594,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Demarcus Robinson,WR,,538,112,124,129.82,305.3,305.3,512,0.9517,669,1.2435,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Scotty Miller,WR,,532,113,132,136.23,320.0,320.0,574,1.0789,630,1.1842,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Taylor Heinicke,QB,,503,42,63,63.0,,,340,0.6759,745,1.4811,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Kylen Granson,TE,,502,46,53,54.49,357.0,357.0,714,1.4223,478,0.9522,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,John Bates,TE,,492,47,83,82.05,,,222,0.4512,874,1.7764,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Deonte Harty,WR,,489,114,162,162.4,379.0,379.0,251,0.5133,816,1.6687,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Trayveon Williams,RB,,488,80,129,128.2,442.0,442.0,57,0.1168,954,1.9549,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Ty Johnson,RB,,462,81,124,124.16,420.0,420.0,255,0.5519,737,1.5952,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Taysom Hill,TE,,460,48,32,31.93,246.8,246.8,1434,3.1174,0,0.0,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Salvon Ahmed,RB,,458,82,125,125.2,423.0,423.0,228,0.4978,737,1.6092,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Ian Thomas,TE,,453,49,49,51.28,341.0,341.0,560,1.2362,412,0.9095,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Drew Sample,TE,,422,50,72,71.87,419.0,419.0,269,0.6374,724,1.7156,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Bailey Zappe,QB,,413,43,63,63.0,,,340,0.8232,617,1.4939,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Tyrod Taylor,QB,,391,44,48,48.06,361.0,361.0,669,1.711,284,0.7263,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Mike White,QB,,366,45,63,63.0,,,340,0.929,514,1.4044,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Greg Dortch,WR,,354,115,171,175.07,404.0,404.0,304,0.8588,597,1.6864,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Mason Rudolph,QB,,349,46,42,44.4,345.0,345.0,573,1.6418,244,0.6991,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Zonovan Knight,RB,,339,83,130,127,,,57,0.1681,647,1.9086,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Will Dissly,TE,,332,51,73,72.78,425.0,425.0,245,0.738,604,1.8193,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Kalif Raymond,WR,,319,116,166,174.41,384.0,384.0,308,0.9655,540,1.6928,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Jamal Agnew,WR,,297,117,119,129.77,302.0,302.0,512,1.7239,323,1.0875,,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Lil'Jordan Humphrey,WR,,169,118,200,189,,,0,0.0,,,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,Josh Oliver,TE,,148,52,83,82.05,,,222,1.5,384,2.5946,1,hwang_adjusted_positional_adp_2022
2022,2022-09-08,David Moore,WR,,116,119,200,189,,,0,0.0,,,1,hwang_adjusted_positional_adp_2022
2023,2023-09-07,Patrick Mahomes,QB,,9999,1,1,1.0,17.0,17.0,9986,0.9987,10008,1.0009,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Justin Jefferson,WR,,9948,1,1,1.0,1.0,1.0,9711,0.9762,10117,1.017,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Josh Allen,QB,,9756,2,2,1.84,17.3,17.3,9834,1.008,9715,0.9958,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Jalen Hurts,QB,,9626,3,3,2.67,18.0,18.0,9602,0.9975,9643,1.0018,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Ja'Marr Chase,WR,,9018,2,2,1.84,2.3,2.3,9024,1.0007,9015,0.9997,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Joe Burrow,QB,,8866,4,5,5.21,37.3,37.3,8149,0.9191,9374,1.0573,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Justin Herbert,QB,,8490,5,6,6.08,41.3,41.3,7713,0.9085,9041,1.0649,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Bijan Robinson,RB,,7996,1,3,3.06,7.3,7.3,6551,0.8193,9029,1.1292,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Lamar Jackson,QB,,7944,6,4,3.88,24.8,24.8,8776,1.1047,7504,0.9446,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Trevor Lawrence,QB,,7890,7,9,8.79,55.7,55.7,6557,0.8311,8829,1.119,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Garrett Wilson,WR,,7649,3,9,8.72,15.3,16.1,6367,0.8324,8574,1.1209,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,CeeDee Lamb,WR,,7441,4,4,4.21,8.5,8.5,7358,0.9888,7500,1.0079,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Justin Fields,QB,,7128,8,7,6.85,44.0,44.0,7539,1.0577,6912,0.9697,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Amon-Ra St. Brown,WR,,7059,5,7,7.12,14.8,14.0,6777,0.9601,7262,1.0288,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Jaylen Waddle,WR,,6915,6,10,10.36,22.0,22.0,6092,0.881,7499,1.0845,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,A.J. Brown,WR,,6885,7,6,6.04,12.0,12.0,6895,1.0015,6880,0.9993,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Chris Olave,WR,,6774,8,11,10.76,22.3,22.3,5992,0.8846,7320,1.0806,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Christian McCaffrey,RB,,6612,2,1,1.0,2.3,2.3,8114,1.2272,5823,0.8807,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Jahmyr Gibbs,RB,,6403,3,11,10.89,33.5,33.5,5161,0.806,7344,1.147,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Anthony Richardson,QB,,6401,9,16,15.79,102.0,102.0,4907,0.7666,7478,1.1683,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Travis Kelce,TE,,6359,1,1,1.0,8.3,8.3,6986,1.0986,6030,0.9483,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,DeVonta Smith,WR,,6336,9,12,11.77,23.5,23.5,5801,0.9156,6714,1.0597,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Mark Andrews,TE,,6317,2,2,2.22,37.3,37.3,6336,1.003,6307,0.9984,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Tyreek Hill,WR,,6311,10,3,2.99,5.3,5.3,7718,1.2229,5519,0.8745,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Breece Hall,RB,,6064,4,15,15.17,47.0,47.0,4468,0.7368,7299,1.2037,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Jaxon Smith-Njigba,WR,,5934,11,40,40.11,85.7,85.7,3390,0.5713,7744,1.305,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Saquon Barkley,RB,,5908,5,4,4.09,10.0,9.5,6231,1.0547,5738,0.9712,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Kyle Pitts,TE,,5842,3,7,6.89,74.0,74.0,4333,0.7417,6924,1.1852,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Drake London,WR,,5723,12,25,25.23,52.3,57.1,4615,0.8064,6535,1.1419,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Bryce Young,QB,,5701,10,27,27.24,170.5,170.5,2926,0.5132,7864,1.3794,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Tee Higgins,WR,,5672,13,16,15.81,29.7,29.7,5259,0.9272,5966,1.0518,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Stefon Diggs,WR,,5625,14,5,4.83,9.5,9.5,7162,1.2732,4718,0.8388,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,T.J. Hockenson,TE,,5568,4,3,3.18,46.0,46.0,5843,1.0494,5424,0.9741,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Nick Chubb,RB,,5561,6,5,4.76,10.3,10.9,6035,1.0852,5312,0.9552,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,DK Metcalf,WR,,5560,15,17,16.84,31.7,31.7,5156,0.9273,5845,1.0513,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Tony Pollard,RB,,5541,7,8,8.08,16.8,25.7,5395,0.9737,5645,1.0188,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Tua Tagovailoa,QB,,5438,11,11,10.97,77.0,77.0,5719,1.0517,5291,0.973,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Josh Jacobs,RB,,5385,8,7,6.79,23.3,18.8,5592,1.0384,5276,0.9798,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Jonathan Taylor,RB,,5301,9,20,20.29,49.0,56.0,3866,0.7293,6316,1.1915,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Travis Etienne,RB,,5280,10,10,10.27,33.0,33.0,5195,0.9839,5340,1.0114,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Austin Ekeler,RB,,5260,11,2,1.92,4.3,4.3,7096,1.349,4178,0.7943,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,C.J. Stroud,QB,,5227,12,25,25.08,149.0,149.0,3203,0.6128,6816,1.304,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Deshaun Watson,QB,,5169,13,12,11.75,81.0,81.0,5538,1.0714,4975,0.9625,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Jordan Addison,WR,,5132,16,38,37.73,83.0,75.3,3537,0.6892,6327,1.2329,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Davante Adams,WR,,5120,17,8,8.02,17.0,15.1,6584,1.2859,4260,0.832,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Daniel Jones,QB,,5042,14,15,14.86,100.3,100.3,5031,0.9978,5051,1.0018,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Kenneth Walker III,RB,,5030,12,12,11.93,45.0,34.4,4990,0.992,5058,1.0056,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Christian Watson,WR,,4980,18,28,27.7,63.0,60.2,4298,0.8631,5489,1.1022,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Kyler Murray,QB,,4911,15,29,28.92,179.5,179.5,2372,0.483,6780,1.3806,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Jahan Dotson,WR,,4900,19,39,39.04,74.0,81.0,3434,0.7008,5974,1.2192,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Brandon Aiyuk,WR,,4891,20,21,21.4,44.0,44.0,4834,0.9883,4932,1.0084,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Calvin Ridley,WR,,4850,21,15,15.03,29.0,29.0,5473,1.1285,4506,0.9291,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Cooper Kupp,WR,,4845,22,14,13.87,26.3,28.2,5609,1.1577,4405,0.9092,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Dak Prescott,QB,,4820,16,10,10.27,73.5,73.5,5896,1.2232,4228,0.8772,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Zay Flowers,WR,,4816,23,35,34.91,74.3,72.8,3803,0.7897,5511,1.1443,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Rhamondre Stevenson,RB,,4747,13,9,9.1,30.3,30.3,5280,1.1123,4461,0.9398,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,D.J. Moore,WR,,4719,24,22,21.6,44.0,44.0,4827,1.0229,4662,0.9879,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,George Pickens,WR,,4719,25,33,32.78,72.5,71.3,3915,0.8296,5267,1.1161,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Kenny Pickett,QB,,4690,17,22,22.25,129.7,129.7,3692,0.7872,5408,1.1531,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Dalton Kincaid,TE,,4629,5,11,10.84,103.3,103.3,3574,0.7721,5438,1.1748,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Javonte Williams,RB,,4554,14,21,20.73,62.3,56.6,3835,0.8421,5084,1.1164,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Quentin Johnston,WR,,4518,26,50,50.23,110.3,108.1,2795,0.6186,5736,1.2696,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Najee Harris,RB,,4466,15,14,14.22,44.5,44.5,4591,1.028,4400,0.9852,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Jordan Love,QB,,4452,18,21,20.67,122.0,122.0,3935,0.8839,4825,1.0838,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Dameon Pierce,RB,,4331,16,16,15.91,48.0,48.0,4356,1.0058,4318,0.997,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,George Kittle,TE,,4312,6,4,3.85,49.3,49.3,5576,1.2931,3644,0.8451,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Deebo Samuel,WR,,4258,27,13,13.33,27.8,27.8,5650,1.3269,3324,0.7806,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Jerry Jeudy,WR,,4225,28,30,30.03,67.0,68.8,4092,0.9685,4322,1.023,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Derrick Henry,RB,,4169,17,6,6.19,20.0,16.7,5654,1.3562,3254,0.7805,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Dallas Goedert,TE,,4096,7,6,5.94,64.0,64.0,4604,1.124,3829,0.9348,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Terry McLaurin,WR,,4067,29,24,23.75,55.7,52.7,4704,1.1566,3719,0.9144,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Jared Goff,QB,,4061,19,14,14.08,99.5,99.5,5146,1.2672,3471,0.8547,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Diontae Johnson,WR,,4042,30,36,36.06,72.3,73.6,3757,0.9295,4257,1.0532,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Darren Waller,TE,,4028,8,5,5.0,56.7,56.7,4892,1.2145,3569,0.886,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Sam LaPorta,TE,,4027,9,12,12.01,109.3,109.3,3386,0.8408,4478,1.112,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,James Cook,RB,,4017,18,18,17.73,50.0,50.0,4109,1.0229,3969,0.9881,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Pat Freiermuth,TE,,4016,10,10,10.22,100.7,100.7,3788,0.9432,4178,1.0403,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Brock Purdy,QB,,3994,20,19,19.1,116.8,116.8,4231,1.0593,3869,0.9687,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Treylon Burks,WR,,3984,31,46,45.82,101.3,101.8,3055,0.7668,4675,1.1734,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,J.K. Dobbins,RB,,3963,19,125,125.0,,,260,0.0656,5996,1.513,1,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Chris Godwin,WR,,3962,32,27,27.02,59.3,59.3,4335,1.0941,3759,0.9488,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Michael Pittman,WR,,3856,33,31,31.4,71.0,71.0,4011,1.0402,3774,0.9787,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Zach Charbonnet,RB,,3844,20,38,38.0,107.7,107.7,2729,0.7099,4669,1.2146,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Amari Cooper,WR,,3841,34,18,18.4,36.3,36.3,4996,1.3007,3015,0.785,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Joe Mixon,RB,,3799,21,13,12.7,35.7,35.7,4838,1.2735,3198,0.8418,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Jameson Williams,WR,,3795,35,54,54.4,117.3,117.3,2639,0.6954,4620,1.2174,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Christian Kirk,WR,,3790,36,26,26.04,58.3,58.3,4501,1.1876,3362,0.8871,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Sam Howell,QB,,3743,21,26,25.9,157.0,157.0,3101,0.8285,4219,1.1272,,hwang_adjusted_positional_adp_2023
2023,2023-09-07,Rachaad White,RB,,3732,22,23,22.88,63.5,61.1,3623,0.9708,3810,1.0209,,hwang_adjusted_positional_adp_2023
