format,year,player_id,name,position,ktc_value,season_pts
generic_sf,2021,4082,Curtis Samuel,WR,3336,9.8
generic_sf,2021,5947,Jakobi Meyers,WR,3318,177.3
generic_sf,2021,7607,Michael Carter,RB,3298,152.5
generic_sf,2021,2078,Odell Beckham,WR,3278,125.3
generic_sf,2021,1166,Kirk Cousins,QB,3272,278.4
generic_sf,2021,2028,Derek Carr,QB,3261,241.6
generic_sf,2021,1689,Adam Thielen,WR,3251,199.8
generic_sf,2021,2197,Brandin Cooks,WR,3228,226.2
generic_sf,2021,6804,Jordan Love,QB,3127,13.9
generic_sf,2021,4144,Jonnu Smith,TE,3122,66.9
generic_sf,2021,4068,Mike Williams,WR,3099,219.7
generic_sf,2021,7611,Rhamondre Stevenson,RB,3086,110.3
generic_sf,2021,5870,Daniel Jones,QB,3037,167.5
generic_sf,2021,2749,Raheem Mostert,RB,3007,2
generic_sf,2021,5848,Marquise Brown,WR,3006,220.6
generic_sf,2021,3271,Tyler Higbee,TE,2976,123.5
generic_sf,2021,3163,Jared Goff,QB,2945,177
generic_sf,2021,6826,Cole Kmet,TE,2898,112.4
generic_sf,2021,5967,Tony Pollard,RB,2864,162.6
generic_sf,2021,6943,Gabriel Davis,WR,2855,119
generic_sf,2021,7547,Amon-Ra St. Brown,WR,2848,201.2
generic_sf,2021,6845,Zack Moss,RB,2833,101.8
generic_sf,2021,7587,Dyami Brown,WR,2831,28.1
generic_sf,2021,7567,Kenneth Gainwell,RB,2632,104.7
generic_sf,2021,3214,Hunter Henry,TE,2588,150.7
generic_sf,2021,4149,Jamaal Williams,RB,2568,113.6
generic_sf,2021,7606,Kadarius Toney,WR,2522,82.4
generic_sf,2021,7569,Nico Collins,WR,2502,73.9
generic_sf,2021,5347,Nyheim Hines,RB,2451,108.7
generic_sf,2021,5917,Mecole Hardman,WR,2437,121.6
generic_sf,2021,7594,Chuba Hubbard,RB,2398,124
generic_sf,2021,7670,Josh Palmer,WR,2346,78.4
generic_sf,2021,5880,Parris Campbell,WR,2260,32.2
generic_sf,2021,6869,Adam Trautman,TE,2232,54.5
generic_sf,2021,2319,DeVante Parker,WR,2162,100.3
generic_sf,2021,6130,Devin Singletary,RB,2134,172.6
generic_sf,2021,4066,Evan Engram,TE,2128,101.1
generic_sf,2021,5987,Alexander Mattison,RB,1977,122.8
generic_sf,2021,6805,KJ Hamler,WR,1945,12.4
generic_sf,2021,6824,Donovan Peoples-Jones,WR,1771,102.9
generic_sf,2021,1837,Jimmy Garoppolo,QB,1763,214.8
generic_sf,2021,6849,Denzel Mims,WR,1680,21.3
generic_sf,2021,4137,James Conner,RB,1645,230.4
generic_sf,2021,7828,Noah Gray,TE,1643,16.6
generic_sf,2021,4089,Gerald Everett,TE,1625,114.8
generic_sf,2021,6039,Ty Johnson,RB,1593,117.1
generic_sf,2021,3202,Austin Hooper,TE,1589,92.5
generic_sf,2021,7608,Khalil Herbert,RB,1589,77.8
generic_sf,2021,4950,Christian Kirk,WR,1585,201.3
generic_sf,2021,6850,Harrison Bryant,TE,1582,60.4
generic_sf,2021,6927,Quez Watkins,WR,1571,96.6
generic_sf,2021,6149,Darius Slayton,WR,1559,57.7
generic_sf,2021,6853,Van Jefferson,WR,1518,163.1
generic_sf,2021,2325,Nelson Agholor,WR,1508,100.1
generic_sf,2021,7561,Elijah Mitchell,RB,1486,156.5
generic_sf,2021,5026,Tre'Quan Smith,WR,1471,69.1
generic_sf,2021,4985,Rashaad Penny,RB,1426,96.7
generic_sf,2021,4381,Taysom Hill,TE,1425,111.6
generic_sf,2021,6918,Salvon Ahmed,RB,1411,38.6
generic_sf,2021,5001,Dalton Schultz,TE,1401,191.7
generic_sf,2021,1339,Zach Ertz,TE,1381,165.3
generic_sf,2021,7794,Chris Evans,RB,1371,33.9
generic_sf,2021,6960,Tyler Johnson,WR,1363,64.8
generic_sf,2021,7595,Tylan Wallace,WR,1360,4.3
generic_sf,2021,5955,Hunter Renfrow,WR,1339,242.2
generic_sf,2021,5906,Dawson Knox,TE,1333,155.8
generic_sf,2021,4033,David Njoku,TE,1328,104.5
generic_sf,2021,5854,Drew Lock,QB,1323,29.9
generic_sf,2021,7585,Davis Mills,QB,1292,129.7
generic_sf,2021,827,Tyrod Taylor,QB,1280,81.7
generic_sf,2021,7694,Tommy Tremble,TE,1225,50
generic_sf,2021,5086,Marquez Valdes-Scantling,WR,1165,87
generic_sf,2021,5185,Allen Lazard,WR,1113,118
generic_sf,2021,5122,Boston Scott,RB,1106,98.6
generic_sf,2021,7002,Juwan Johnson,TE,1105,45.4
generic_sf,2021,6074,Donald Parham,TE,1099,59
generic_sf,2021,6011,Gardner Minshew,QB,1077,19.2
generic_sf,2021,7568,Brevin Jordan,TE,1074,55.8
generic_sf,2021,6421,Jalen Guyton,WR,1043,86
generic_sf,2021,2711,Taylor Heinicke,QB,1035,217.8
generic_sf,2021,6234,Deonte Harty,WR,1031,106.8
generic_sf,2021,4171,Josh Reynolds,WR,1021,78.5
generic_sf,2021,7533,Anthony Schwartz,WR,1000,30.8
generic_sf,2021,4973,Hayden Hurst,TE,935,59.8
generic_sf,2021,2307,Marcus Mariota,QB,933,12.4
generic_sf,2021,6885,Ke'Shawn Vaughn,RB,867,24.5
generic_sf,2021,3286,Demarcus Robinson,WR,860,64.5
generic_sf,2021,7559,Ihmir Smith-Marsette,WR,854,9.3
generic_sf,2021,7713,Jaelon Darden,WR,848,11.4
generic_sf,2021,4351,Tim Patrick,WR,814,140.9
generic_sf,2021,6931,DeeJay Dallas,RB,809,60
generic_sf,2021,5284,Jeffery Wilson,RB,800,51.5
generic_sf,2021,6847,Devin Duvernay,WR,772,83
generic_sf,2021,7535,Hunter Long,TE,768,1.8
generic_sf,2021,6271,Olamide Zaccheaus,WR,744,82.1
generic_sf,2021,6290,Scotty Miller,WR,733,6.9
generic_sf,2021,6951,Eno Benjamin,RB,669,18.4
generic_sf,2021,5010,Will Dissly,TE,665,50.1
generic_sf,2021,7045,Joshua Kelley,RB,632,17
generic_sf,2021,4454,Kendrick Bourne,WR,627,174.3
generic_sf,2021,7602,Kylen Granson,TE,609,21.6
generic_sf,2021,4054,Mo Alie-Cox,TE,578,74.9
generic_sf,2021,2161,Jerick McKinnon,RB,572,21.9
generic_sf,2021,6843,Albert Okwuegbunam,TE,567,76
generic_sf,2021,4147,Samaje Perine,RB,504,83.2
generic_sf,2021,6001,Drew Sample,TE,487,17.3
generic_sf,2021,5985,Foster Moreau,TE,436,78.3
generic_sf,2021,7720,Kene Nwangwu,RB,369,22.6
generic_sf,2021,3976,Mitchell Trubisky,QB,354,7.8
generic_sf,2021,4995,Ian Thomas,TE,324,36.8
generic_sf,2021,6144,Trayveon Williams,RB,223,1.3
generic_sf,2021,5323,Equanimeous St. Brown,WR,180,16
generic_sf,2021,1535,Cordarrelle Patterson,RB,175,232.4
generic_sf,2021,7757,Ben Skowronek,WR,0,24.3
generic_sf,2021,5695,Brandon Powell,WR,0,6
generic_sf,2021,5121,Braxton Berrios,WR,0,121.1
generic_sf,2021,5113,Cedrick Wilson,WR,0,118.9
generic_sf,2021,6865,Colby Parkinson,TE,0,4.9
generic_sf,2021,6659,Craig Reynolds,RB,0,35
generic_sf,2021,6694,D'Ernest Johnson,RB,0,83.8
generic_sf,2021,4111,D'Onta Foreman,RB,0,84.5
generic_sf,2021,7551,Deon Jackson,RB,0,9.1
generic_sf,2021,5008,Durham Smythe,TE,0,64.8
generic_sf,2021,7529,Gary Brightwell,RB,0,2
generic_sf,2021,1373,Geno Smith,QB,0,54.3
generic_sf,2021,5970,Greg Dortch,WR,0,4.4
generic_sf,2021,4197,Isaiah McKenzie,WR,0,49.6
generic_sf,2021,3257,Jacoby Brissett,QB,0,72.3
generic_sf,2021,4198,Jamal Agnew,WR,0,82
generic_sf,2021,7049,Jauan Jennings,WR,0,54.8
generic_sf,2021,19,Joe Flacco,QB,0,23.8
generic_sf,2021,7716,John Bates,TE,0,49.4
generic_sf,2021,5973,Josh Oliver,TE,0,14.5
generic_sf,2021,7066,K.J. Osborn,WR,0,149.4
generic_sf,2021,3634,Kalif Raymond,WR,0,111
generic_sf,2021,5938,Lil'Jordan Humphrey,WR,0,46.3
generic_sf,2021,4972,Mason Rudolph,QB,0,18.4
generic_sf,2021,5089,Mike White,QB,0,44
generic_sf,2021,4464,Nick Mullens,QB,0,9.9
generic_sf,2021,7496,Nick Westbrook-Ikhine,WR,0,89.8
generic_sf,2021,4234,Noah Brown,WR,0,34.4
generic_sf,2021,6598,Trenton Irwin,WR,0,3.5
generic_sf,2021,5133,Tyler Conklin,TE,0,135.7
generic_sf,2021,7083,Tyler Huntley,QB,0,75.8
generic_sf,2021,4080,Zay Jones,WR,0,98.2
generic_sf,2022,4984,Josh Allen,QB,9998,376.5
generic_sf,2022,6797,Justin Herbert,QB,9988,262.4
generic_sf,2022,6794,Justin Jefferson,WR,9490,360.9
generic_sf,2022,4046,Patrick Mahomes,QB,9462,402.4
generic_sf,2022,7564,Ja'Marr Chase,WR,8730,219.8
generic_sf,2022,6813,Jonathan Taylor,RB,8706,146.4
generic_sf,2022,7553,Kyle Pitts,TE,8386,75.6
generic_sf,2022,4881,Lamar Jackson,QB,7924,236.1
generic_sf,2022,6770,Joe Burrow,QB,7524,345.4
generic_sf,2022,5849,Kyler Murray,QB,7290,200.5
generic_sf,2022,5012,Mark Andrews,TE,6461,190.5
generic_sf,2022,6786,CeeDee Lamb,WR,6443,285.4
generic_sf,2022,6790,D'Andre Swift,RB,6374,175.5
generic_sf,2022,7528,Najee Harris,RB,6308,209.5
generic_sf,2022,7588,Javonte Williams,RB,6230,42
generic_sf,2022,4039,Cooper Kupp,WR,6111,201.4
generic_sf,2022,4034,Christian McCaffrey,RB,6079,339.5
generic_sf,2022,6904,Jalen Hurts,QB,6055,369.6
generic_sf,2022,7610,Trey Lance,QB,5965,12.5
generic_sf,2022,2449,Stefon Diggs,WR,5724,297.8
generic_sf,2022,6801,Tee Higgins,WR,5658,221.5
generic_sf,2022,3294,Dak Prescott,QB,5611,189.9
generic_sf,2022,5859,A.J. Brown,WR,5601,286.1
generic_sf,2022,1234,Russell Wilson,QB,5493,202.6
generic_sf,2022,4663,Austin Ekeler,RB,5469,363.7
generic_sf,2022,5872,Deebo Samuel,WR,5435,164
generic_sf,2022,8155,Breece Hall,RB,5420,115.1
generic_sf,2022,6819,Michael Pittman,WR,5419,204.5
generic_sf,2022,7526,Jaylen Waddle,WR,5386,248.9
generic_sf,2022,7523,Trevor Lawrence,QB,5350,285.4
generic_sf,2022,2133,Davante Adams,WR,5322,323.2
generic_sf,2022,4018,Joe Mixon,RB,5319,222.9
generic_sf,2022,4029,Dalvin Cook,RB,5209,235.1
generic_sf,2022,4866,Saquon Barkley,RB,5192,284
generic_sf,2022,1466,Travis Kelce,TE,5150,306.5
generic_sf,2022,7543,Travis Etienne,RB,5100,199.7
generic_sf,2022,5846,DK Metcalf,WR,5087,219.8
generic_sf,2022,8112,Drake London,WR,4972,160.6
generic_sf,2022,4983,D.J. Moore,WR,4961,197.1
generic_sf,2022,3321,Tyreek Hill,WR,4932,342.9
generic_sf,2022,4217,George Kittle,TE,4920,181.6
generic_sf,2022,4035,Alvin Kamara,RB,4859,199.7
generic_sf,2022,4017,Deshaun Watson,QB,4831,68
generic_sf,2022,4988,Nick Chubb,RB,4771,258.2
generic_sf,2022,3198,Derrick Henry,RB,4752,289
generic_sf,2022,6828,AJ Dillon,RB,4703,164.3
generic_sf,2022,7591,Justin Fields,QB,4699,296
generic_sf,2022,5045,Courtland Sutton,WR,4697,147.1
generic_sf,2022,8144,Chris Olave,WR,4631,183.2
generic_sf,2022,7571,Rashod Bateman,WR,4618,53.5
generic_sf,2022,4199,Aaron Jones,RB,4615,240.8
generic_sf,2022,5844,T.J. Hockenson,TE,4612,212.8
generic_sf,2022,5937,Diontae Johnson,WR,4608,172.9
generic_sf,2022,7596,Elijah Moore,WR,4598,86
generic_sf,2022,4037,Chris Godwin,WR,4591,213.3
generic_sf,2022,6806,J.K. Dobbins,RB,4581,81.2
generic_sf,2022,7525,DeVonta Smith,WR,4562,240.9
generic_sf,2022,8148,Jameson Williams,WR,4551,15.1
generic_sf,2022,5927,Terry McLaurin,WR,4545,212.6
generic_sf,2022,2216,Mike Evans,WR,4534,225.4
generic_sf,2022,421,Matthew Stafford,QB,4531,108.4
generic_sf,2022,5848,Marquise Brown,WR,4522,154.3
generic_sf,2022,7547,Amon-Ra St. Brown,WR,4517,256.7
generic_sf,2022,4068,Mike Williams,WR,4495,169.3
generic_sf,2022,8151,Kenneth Walker III,RB,4492,189.1
generic_sf,2022,8137,George Pickens,WR,4489,150.3
generic_sf,2022,2028,Derek Carr,QB,4478,219.1
generic_sf,2022,2505,Darren Waller,TE,4425,79.3
generic_sf,2022,6783,Jerry Jeudy,WR,4423,179.9
generic_sf,2022,8129,Dameon Pierce,RB,4411,166.4
generic_sf,2022,8146,Garrett Wilson,WR,4385,197.8
generic_sf,2022,6943,Gabriel Davis,WR,4380,164.7
generic_sf,2022,6768,Tua Tagovailoa,QB,4370,230.9
generic_sf,2022,8135,Treylon Burks,WR,4353,88.2
generic_sf,2022,7090,Darnell Mooney,WR,4324,101.5
generic_sf,2022,96,Aaron Rodgers,QB,4313,228
generic_sf,2022,7527,Mac Jones,QB,4214,153.9
generic_sf,2022,6938,Cam Akers,RB,4141,125.5
generic_sf,2022,6803,Brandon Aiyuk,WR,4132,217.9
generic_sf,2022,8160,Kenny Pickett,QB,4129,136
generic_sf,2022,1479,Keenan Allen,WR,4103,133.8
generic_sf,2022,5001,Dalton Schultz,TE,4008,135.4
generic_sf,2022,7561,Elijah Mitchell,RB,3930,26.1
generic_sf,2022,4040,JuJu Smith-Schuster,WR,3929,179.8
generic_sf,2022,7600,Pat Freiermuth,TE,3928,148.2
generic_sf,2022,8168,Skyy Moore,WR,3843,43.4
generic_sf,2022,5022,Dallas Goedert,TE,3794,130.6
generic_sf,2022,5892,David Montgomery,RB,3746,175.6
generic_sf,2022,4137,James Conner,RB,3730,200.2
generic_sf,2022,8119,Jahan Dotson,WR,3712,120.4
generic_sf,2022,1166,Kirk Cousins,QB,3710,278.6
generic_sf,2022,7538,Zach Wilson,QB,3699,98.9
generic_sf,2022,7611,Rhamondre Stevenson,RB,3698,235.9
generic_sf,2022,3164,Ezekiel Elliott,RB,3694,184.8
generic_sf,2022,8138,James Cook,RB,3633,100.4
generic_sf,2022,5955,Hunter Renfrow,WR,3607,59.7
generic_sf,2022,5967,Tony Pollard,RB,3591,246.9
generic_sf,2022,2197,Brandin Cooks,WR,3555,124
generic_sf,2022,6826,Cole Kmet,TE,3546,131.6
generic_sf,2022,4950,Christian Kirk,WR,3512,220
generic_sf,2022,7606,Kadarius Toney,WR,3433,44.9
generic_sf,2022,5850,Josh Jacobs,RB,3390,321.3
generic_sf,2022,8161,Malik Willis,QB,3325,19.3
generic_sf,2022,5906,Dawson Knox,TE,3312,126.4
generic_sf,2022,2306,Jameis Winston,QB,3239,43.9
generic_sf,2022,5000,Chase Edmonds,RB,3215,69.7
generic_sf,2022,6820,Clyde Edwards-Helaire,RB,3202,98.3
generic_sf,2022,2309,Amari Cooper,WR,3181,238.9
generic_sf,2022,4098,Kareem Hunt,RB,3180,121
generic_sf,2022,7585,Davis Mills,QB,3173,159
generic_sf,2022,1426,DeAndre Hopkins,WR,3162,151.7
generic_sf,2022,3199,Michael Thomas,WR,3142,51.1
generic_sf,2022,8167,Christian Watson,WR,3117,147.5
generic_sf,2022,8154,Brian Robinson,RB,3057,112.7
generic_sf,2022,6886,Chase Claypool,WR,3044,100.1
generic_sf,2022,6945,Antonio Gibson,RB,3038,165.9
generic_sf,2022,5185,Allen Lazard,WR,3032,160.7
generic_sf,2022,4892,Baker Mayfield,QB,3024,115.9
generic_sf,2022,7601,Rondale Moore,WR,2897,87.9
generic_sf,2022,8142,Alec Pierce,WR,2882,105.1
generic_sf,2022,4985,Rashaad Penny,RB,2878,52.2
generic_sf,2022,8136,Rachaad White,RB,2869,137.6
generic_sf,2022,5038,Michael Gallup,WR,2854,103.4
generic_sf,2022,8121,Romeo Doubs,WR,2800,101.6
generic_sf,2022,8130,Trey McBride,TE,2793,54.4
generic_sf,2022,6151,Miles Sanders,RB,2791,213.4
generic_sf,2022,8126,Wan'Dale Robinson,WR,2790,51.6
generic_sf,2022,8131,Isaiah Likely,TE,2748,73
generic_sf,2022,5857,Noah Fant,TE,2697,116.6
generic_sf,2022,4033,David Njoku,TE,2696,127.8
generic_sf,2022,7607,Michael Carter,RB,2690,123.5
generic_sf,2022,5987,Alexander Mattison,RB,2681,69.4
generic_sf,2022,8159,Desmond Ridder,QB,2669,22.9
generic_sf,2022,6955,James Robinson,RB,2612,88.6
generic_sf,2022,1339,Zach Ertz,TE,2609,115.6
generic_sf,2022,1689,Adam Thielen,WR,2601,170.8
generic_sf,2022,8139,Zamir White,RB,2597,6.6
generic_sf,2022,8117,Jalen Tolbert,WR,2575,3.2
generic_sf,2022,7567,Kenneth Gainwell,RB,2574,82.7
generic_sf,2022,4993,Mike Gesicki,TE,2574,89.6
generic_sf,2022,7670,Josh Palmer,WR,2566,159.4
generic_sf,2022,1049,Ryan Tannehill,QB,2549,161.2
generic_sf,2022,3163,Jared Goff,QB,2531,274.9
generic_sf,2022,8132,Tyler Allgeier,RB,2531,145.9
generic_sf,2022,7608,Khalil Herbert,RB,2521,111.9
generic_sf,2022,6130,Devin Singletary,RB,2516,176
generic_sf,2022,7569,Nico Collins,WR,2511,97.1
generic_sf,2022,8205,Isiah Pacheco,RB,2474,122.6
generic_sf,2022,8153,Isaiah Spiller,RB,2429,8.4
generic_sf,2022,8118,David Bell,WR,2426,45.4
generic_sf,2022,6126,Irv Smith,TE,2422,50.8
generic_sf,2022,2374,Tyler Lockett,WR,2407,221.9
generic_sf,2022,5870,Daniel Jones,QB,2401,289
generic_sf,2022,3225,Tyler Boyd,WR,2370,165.4
generic_sf,2022,1352,Robert Woods,WR,2342,107.7
generic_sf,2022,6843,Albert Okwuegbunam,TE,2322,25.5
generic_sf,2022,5947,Jakobi Meyers,WR,2302,168.1
generic_sf,2022,5347,Nyheim Hines,RB,2225,69.4
generic_sf,2022,4951,D.J. Chark,WR,2221,93.8
generic_sf,2022,7066,K.J. Osborn,WR,2186,138.9
generic_sf,2022,8211,Tyrion Davis-Price,RB,2155,7.2
generic_sf,2022,3214,Hunter Henry,TE,2153,93.7
generic_sf,2022,4197,Isaiah McKenzie,WR,2146,115.9
generic_sf,2022,6805,KJ Hamler,WR,2141,25.8
generic_sf,2022,5086,Marquez Valdes-Scantling,WR,2124,116.7
generic_sf,2022,2307,Marcus Mariota,QB,2061,196.6
generic_sf,2022,7568,Brevin Jordan,TE,2045,26.8
generic_sf,2022,1535,Cordarrelle Patterson,RB,2038,144.8
generic_sf,2022,3976,Mitchell Trubisky,QB,1902,73.9
generic_sf,2022,8172,Greg Dulcich,TE,1868,86.1
generic_sf,2022,8188,Tyquan Thornton,WR,1831,64
generic_sf,2022,3271,Tyler Higbee,TE,1823,144.7
generic_sf,2022,5917,Mecole Hardman,WR,1782,93.8
generic_sf,2022,8225,Daniel Bellinger,TE,1773,75
generic_sf,2022,6824,Donovan Peoples-Jones,WR,1772,160.9
generic_sf,2022,8134,Khalil Shakir,WR,1762,30.3
generic_sf,2022,6951,Eno Benjamin,RB,1734,89.3
generic_sf,2022,6853,Van Jefferson,WR,1734,69.8
generic_sf,2022,4066,Evan Engram,TE,1729,170.2
generic_sf,2022,1837,Jimmy Garoppolo,QB,1724,164.8
generic_sf,2022,5880,Parris Campbell,WR,1702,136.3
generic_sf,2022,6804,Jordan Love,QB,1694,11.7
generic_sf,2022,2319,DeVante Parker,WR,1688,77
generic_sf,2022,4149,Jamaal Williams,RB,1589,206.7
generic_sf,2022,8111,Cade Otton,TE,1544,91.6
generic_sf,2022,8123,Hassan Haskins,RB,1490,22.4
generic_sf,2022,7594,Chuba Hubbard,RB,1478,80.8
generic_sf,2022,6847,Devin Duvernay,WR,1474,116.1
generic_sf,2022,5248,Gus Edwards,RB,1460,57.7
generic_sf,2022,3202,Austin Hooper,TE,1454,89.6
generic_sf,2022,4144,Jonnu Smith,TE,1453,52
generic_sf,2022,8219,Jelani Woods,TE,1446,72.3
generic_sf,2022,6814,Laviska Shenault,WR,1415,70.8
generic_sf,2022,6694,D'Ernest Johnson,RB,1412,5.4
generic_sf,2022,8150,Kyren Williams,RB,1410,30.5
generic_sf,2022,7694,Tommy Tremble,TE,1409,51.2
generic_sf,2022,7083,Tyler Huntley,QB,1398,50
generic_sf,2022,7565,Terrace Marshall,WR,1387,78.7
generic_sf,2022,4082,Curtis Samuel,WR,1372,175.9
generic_sf,2022,8221,Keaontay Ingram,RB,1371,15.8
generic_sf,2022,4089,Gerald Everett,TE,1357,129.7
generic_sf,2022,4080,Zay Jones,WR,1354,192
generic_sf,2022,8116,Pierre Strong Jr.,RB,1348,27.2
generic_sf,2022,2749,Raheem Mostert,RB,1333,160.2
generic_sf,2022,8143,Jerome Ford,RB,1323,1.2
generic_sf,2022,5284,Jeffery Wilson,RB,1310,149.1
generic_sf,2022,7496,Nick Westbrook-Ikhine,WR,1300,82.7
generic_sf,2022,8228,Jaylen Warren,RB,1288,86
generic_sf,2022,4973,Hayden Hurst,TE,1285,104.5
generic_sf,2022,8176,Danny Gray,WR,1260,2.9
generic_sf,2022,7045,Joshua Kelley,RB,1253,61.4
generic_sf,2022,6074,Donald Parham,TE,1244,23.9
generic_sf,2022,3257,Jacoby Brissett,QB,1240,168.6
generic_sf,2022,4454,Kendrick Bourne,WR,1240,79.8
generic_sf,2022,7794,Chris Evans,RB,1237,12.8
generic_sf,2022,4111,D'Onta Foreman,RB,1225,124.2
generic_sf,2022,5133,Tyler Conklin,TE,1225,128.2
generic_sf,2022,6421,Jalen Guyton,WR,1205,8.4
generic_sf,2022,7828,Noah Gray,TE,1200,67.6
generic_sf,2022,6850,Harrison Bryant,TE,1179,57.7
generic_sf,2022,8210,Chigoziem Okonkwo,TE,1178,84
generic_sf,2022,6845,Zack Moss,RB,1178,43.4
generic_sf,2022,6869,Adam Trautman,TE,1137,41.9
generic_sf,2022,1373,Geno Smith,QB,1134,290.3
generic_sf,2022,5113,Cedrick Wilson,WR,1130,26.4
generic_sf,2022,6927,Quez Watkins,WR,1116,81.1
generic_sf,2022,7587,Dyami Brown,WR,1107,32.8
generic_sf,2022,8110,Jake Ferguson,TE,1098,47
generic_sf,2022,5122,Boston Scott,RB,1095,34.8
generic_sf,2022,7533,Anthony Schwartz,WR,1093,18.8
generic_sf,2022,5323,Equanimeous St. Brown,WR,1062,63.4
generic_sf,2022,7720,Kene Nwangwu,RB,1049,7.6
generic_sf,2022,4054,Mo Alie-Cox,TE,1042,46.5
generic_sf,2022,7593,Trey Sermon,RB,1037,1.9
generic_sf,2022,6011,Gardner Minshew,QB,1010,36.8
generic_sf,2022,6849,Denzel Mims,WR,1003,29.6
generic_sf,2022,6989,Marquez Callaway,WR,1002,37.8
generic_sf,2022,5121,Braxton Berrios,WR,994,57.7
generic_sf,2022,6885,Ke'Shawn Vaughn,RB,978,4.8
generic_sf,2022,5985,Foster Moreau,TE,946,83.2
generic_sf,2022,7562,Tutu Atwell,WR,939,51.4
generic_sf,2022,2161,Jerick McKinnon,RB,925,187.7
generic_sf,2022,6149,Darius Slayton,WR,900,128.4
generic_sf,2022,4943,Sam Darnold,QB,880,85.4
generic_sf,2022,6931,DeeJay Dallas,RB,879,42.6
generic_sf,2022,5980,Myles Gaskin,RB,861,9.4
generic_sf,2022,4147,Samaje Perine,RB,830,138.9
generic_sf,2022,6271,Olamide Zaccheaus,WR,819,96.3
generic_sf,2022,7595,Tylan Wallace,WR,810,5.1
generic_sf,2022,7002,Juwan Johnson,TE,773,131.7
generic_sf,2022,7049,Jauan Jennings,WR,761,80.6
generic_sf,2022,4171,Josh Reynolds,WR,757,101.3
generic_sf,2022,2325,Nelson Agholor,WR,684,75.2
generic_sf,2022,7559,Ihmir Smith-Marsette,WR,670,0.4
generic_sf,2022,7713,Jaelon Darden,WR,666,4.8
generic_sf,2022,8171,Kyle Philips,WR,630,11.8
generic_sf,2022,8174,Kevin Harris,RB,628,11.2
generic_sf,2022,5995,Justice Hill,RB,612,38.6
generic_sf,2022,5026,Tre'Quan Smith,WR,585,51.2
generic_sf,2022,8408,Jordan Mason,RB,560,29
generic_sf,2022,3286,Demarcus Robinson,WR,538,99.4
generic_sf,2022,6290,Scotty Miller,WR,532,40.5
generic_sf,2022,2711,Taylor Heinicke,QB,503,116
generic_sf,2022,7602,Kylen Granson,TE,502,61.2
generic_sf,2022,7716,John Bates,TE,492,30.8
generic_sf,2022,6234,Deonte Harty,WR,489,1.3
generic_sf,2022,6144,Trayveon Williams,RB,488,8
generic_sf,2022,6039,Ty Johnson,RB,462,38.3
generic_sf,2022,4381,Taysom Hill,TE,460,142.3
generic_sf,2022,6918,Salvon Ahmed,RB,458,13.5
generic_sf,2022,4995,Ian Thomas,TE,453,40.7
generic_sf,2022,6001,Drew Sample,TE,422,1.8
generic_sf,2022,8157,Bailey Zappe,QB,413,39.6
generic_sf,2022,827,Tyrod Taylor,QB,391,11.3
generic_sf,2022,5089,Mike White,QB,366,56.6
generic_sf,2022,5970,Greg Dortch,WR,354,104.6
generic_sf,2022,8122,Zonovan Knight,RB,339,56.8
generic_sf,2022,5010,Will Dissly,TE,332,86.9
generic_sf,2022,3634,Kalif Raymond,WR,319,105.6
generic_sf,2022,4198,Jamal Agnew,WR,297,68.5
generic_sf,2022,5938,Lil'Jordan Humphrey,WR,169,4
generic_sf,2022,5973,Josh Oliver,TE,148,40.9
generic_sf,2023,4046,Patrick Mahomes,QB,9999,280.2
generic_sf,2023,6794,Justin Jefferson,WR,9948,166.2
generic_sf,2023,4984,Josh Allen,QB,9756,369.6
generic_sf,2023,6904,Jalen Hurts,QB,9626,356.2
generic_sf,2023,7564,Ja'Marr Chase,WR,9018,256.8
generic_sf,2023,6770,Joe Burrow,QB,8866,147.2
generic_sf,2023,6797,Justin Herbert,QB,8490,234.2
generic_sf,2023,9509,Bijan Robinson,RB,7996,220.2
generic_sf,2023,4881,Lamar Jackson,QB,7944,331.2
generic_sf,2023,7523,Trevor Lawrence,QB,7890,246.3
generic_sf,2023,8146,Garrett Wilson,WR,7649,207.8
generic_sf,2023,6786,CeeDee Lamb,WR,7441,367.7
generic_sf,2023,7591,Justin Fields,QB,7128,221.6
generic_sf,2023,7547,Amon-Ra St. Brown,WR,7059,303.5
generic_sf,2023,7526,Jaylen Waddle,WR,6915,198.6
generic_sf,2023,5859,A.J. Brown,WR,6885,289.7
generic_sf,2023,8144,Chris Olave,WR,6774,216.7
generic_sf,2023,4034,Christian McCaffrey,RB,6612,391.3
generic_sf,2023,9221,Jahmyr Gibbs,RB,6403,233.1
generic_sf,2023,9229,Anthony Richardson,QB,6401,72.7
generic_sf,2023,1466,Travis Kelce,TE,6359,219.4
generic_sf,2023,7525,DeVonta Smith,WR,6336,227.6
generic_sf,2023,5012,Mark Andrews,TE,6317,135.4
generic_sf,2023,3321,Tyreek Hill,WR,6311,355.2
generic_sf,2023,8155,Breece Hall,RB,6064,261.5
generic_sf,2023,9488,Jaxon Smith-Njigba,WR,5934,145.4
generic_sf,2023,4866,Saquon Barkley,RB,5908,199.5
generic_sf,2023,7553,Kyle Pitts,TE,5842,132.6
generic_sf,2023,8112,Drake London,WR,5723,166.3
generic_sf,2023,9228,Bryce Young,QB,5701,152.2
generic_sf,2023,6801,Tee Higgins,WR,5672,137.6
generic_sf,2023,2449,Stefon Diggs,WR,5625,258.1
generic_sf,2023,5844,T.J. Hockenson,TE,5568,219
