league,match_id,minute,elapsed,elapsed_plus,team,goals_for,goals_against
UNKNOWN,1787,47,45,2,8528,0,0
UNKNOWN,1787,55,55,0,8528,1,0
UNKNOWN,1788,7,7,0,8455,0,0
UNKNOWN,1788,19,19,0,8455,0,0
UNKNOWN,1788,23,23,0,8455,0,0
UNKNOWN,1788,34,34,0,8455,0,0
UNKNOWN,1788,41,41,0,10261,0,0
UNKNOWN,1788,63,63,0,8455,0,0
UNKNOWN,1788,65,65,0,8455,0,0
UNKNOWN,1788,86,86,0,8455,0,0
UNKNOWN,1788,92,90,2,8455,0,0
UNKNOWN,1789,16,16,0,8650,0,0
UNKNOWN,1789,21,21,0,8650,0,0
UNKNOWN,1789,21,21,0,8650,0,0
UNKNOWN,1789,22,22,0,8650,0,0
UNKNOWN,1789,28,28,0,8650,0,0
UNKNOWN,1789,35,35,0,8650,0,0
UNKNOWN,1789,42,42,0,8650,0,0
UNKNOWN,1789,43,43,0,8650,0,0
UNKNOWN,1789,44,44,0,8650,0,0
UNKNOWN,1789,57,57,0,8650,0,0
UNKNOWN,1789,67,67,0,8654,0,0
UNKNOWN,1789,70,70,0,8654,0,0
UNKNOWN,1789,70,70,0,8654,0,0
UNKNOWN,1789,71,71,0,8650,0,0
UNKNOWN,1789,78,78,0,8650,0,0
UNKNOWN,1789,81,81,0,8650,0,0
UNKNOWN,1789,83,83,0,8654,0,0
UNKNOWN,1789,84,84,0,8654,0,0
UNKNOWN,1789,85,85,0,8650,0,0
UNKNOWN,1789,87,87,0,8650,0,0
UNKNOWN,1789,91,90,1,8650,0,0
UNKNOWN,1789,94,90,4,8650,0,0
UNKNOWN,1790,2,2,0,8559,0,0
UNKNOWN,1790,3,3,0,8559,0,0
UNKNOWN,1790,10,10,0,8559,0,0
UNKNOWN,1790,25,25,0,8472,1,2
UNKNOWN,1790,27,27,0,8472,1,2
UNKNOWN,1790,51,51,0,8559,3,1
UNKNOWN,1790,52,52,0,8559,3,1
UNKNOWN,1790,61,61,0,8559,4,1
UNKNOWN,1790,71,71,0,8472,1,4
UNKNOWN,1790,79,79,0,8472,1,4
UNKNOWN,1790,87,87,0,8472,1,4
UNKNOWN,1791,31,31,0,8586,0,0
UNKNOWN,1791,38,38,0,8586,0,0
UNKNOWN,1791,40,40,0,8668,0,0
UNKNOWN,1791,73,73,0,8586,0,1
UNKNOWN,1791,81,81,0,8586,0,1
UNKNOWN,1791,95,90,5,8586,0,1
UNKNOWN,1792,4,4,0,10252,0,0
UNKNOWN,1792,26,26,0,10252,0,0
UNKNOWN,1792,26,26,0,10252,0,0
UNKNOWN,1792,35,35,0,9879,0,0
UNKNOWN,1792,41,41,0,9879,0,0
UNKNOWN,1792,42,42,0,9879,0,0
UNKNOWN,1792,51,51,0,10252,0,0
UNKNOWN,1792,52,52,0,10252,0,0
UNKNOWN,1792,60,60,0,10252,0,0
UNKNOWN,1792,60,60,0,10252,0,0
UNKNOWN,1792,61,61,0,10252,0,0
UNKNOWN,1792,61,61,0,10252,0,0
UNKNOWN,1792,76,76,0,9879,0,0
UNKNOWN,1792,79,79,0,10252,0,0
UNKNOWN,1792,90,90,0,10252,0,0
UNKNOWN,1793,9,9,0,8549,0,0
UNKNOWN,1793,14,14,0,8549,0,0
UNKNOWN,1793,55,55,0,8549,0,0
UNKNOWN,1793,61,61,0,8549,0,0
UNKNOWN,1793,62,62,0,10261,0,0
UNKNOWN,1793,71,71,0,10261,0,0
UNKNOWN,1793,72,72,0,8549,0,0
UNKNOWN,1793,75,75,0,8549,0,0
UNKNOWN,1793,79,79,0,8549,0,0
UNKNOWN,1794,13,13,0,10260,0,0
UNKNOWN,1794,14,14,0,10260,0,0
UNKNOWN,1794,23,23,0,10260,0,0
UNKNOWN,1794,36,36,0,10260,0,0
UNKNOWN,1794,49,49,0,8456,0,1
UNKNOWN,1794,50,50,0,10260,1,0
UNKNOWN,1794,55,55,0,10260,1,0
UNKNOWN,1794,68,68,0,10260,1,0
UNKNOWN,1794,72,72,0,8456,0,1
UNKNOWN,1794,93,90,3,8456,0,1
UNKNOWN,1794,94,90,4,10260,1,0
UNKNOWN,1795,6,6,0,8655,0,0
UNKNOWN,1795,8,8,0,8462,0,0
UNKNOWN,1795,10,10,0,8462,0,0
UNKNOWN,1795,21,21,0,8655,0,0
UNKNOWN,1795,28,28,0,8655,0,0
UNKNOWN,1795,33,33,0,8655,0,0
UNKNOWN,1795,45,45,0,8655,0,0
UNKNOWN,1795,48,48,0,8462,0,0
UNKNOWN,1795,55,55,0,8462,2,0
UNKNOWN,1795,56,56,0,8462,2,0
UNKNOWN,1795,56,56,0,8462,2,0
UNKNOWN,1795,58,58,0,8655,0,2
UNKNOWN,1795,63,63,0,8655,1,2
UNKNOWN,1795,64,64,0,8462,2,1
UNKNOWN,1795,65,65,0,8655,1,2
UNKNOWN,1795,67,67,0,8655,1,2
UNKNOWN,1795,74,74,0,8462,2,2
UNKNOWN,1795,90,90,0,8655,2,3
UNKNOWN,1796,7,7,0,10194,0,0
UNKNOWN,1796,16,16,0,8667,0,0
UNKNOWN,1796,20,20,0,10194,0,0
UNKNOWN,1796,30,30,0,10194,0,0
UNKNOWN,1796,39,39,0,10194,0,0
UNKNOWN,1796,58,58,0,8667,1,0
UNKNOWN,1796,91,90,1,8667,1,1
UNKNOWN,1796,89,89,0,10194,1,1
UNKNOWN,1797,6,6,0,8528,0,0
UNKNOWN,1797,7,7,0,8528,0,0
UNKNOWN,1797,33,33,0,8659,0,0
UNKNOWN,1797,38,38,0,8528,0,0
UNKNOWN,1797,40,40,0,8528,0,0
UNKNOWN,1797,43,43,0,8659,0,0
UNKNOWN,1797,47,45,2,8528,0,0
UNKNOWN,1797,57,57,0,8659,1,0
UNKNOWN,1797,69,69,0,8659,1,1
UNKNOWN,1797,75,75,0,8659,1,1
UNKNOWN,1797,79,79,0,8659,1,1
UNKNOWN,1797,85,85,0,8659,1,1
UNKNOWN,1797,87,87,0,8528,1,1
UNKNOWN,1798,10,10,0,9825,0,0
UNKNOWN,1798,10,10,0,8455,0,0
UNKNOWN,1798,13,13,0,9825,0,0
UNKNOWN,1798,30,30,0,8455,0,0
UNKNOWN,1798,32,32,0,8455,1,0
UNKNOWN,1799,16,16,0,10260,0,0
UNKNOWN,1799,24,24,0,10260,0,0
UNKNOWN,1799,34,34,0,10260,0,0
UNKNOWN,1799,38,38,0,10260,0,0
UNKNOWN,1799,58,58,0,10260,0,0
UNKNOWN,1799,81,81,0,10260,0,0
UNKNOWN,1799,83,83,0,10260,0,0
UNKNOWN,1799,86,86,0,10260,0,0
UNKNOWN,1799,87,87,0,10260,0,0
UNKNOWN,1799,88,88,0,10260,0,0
UNKNOWN,1799,90,90,0,8472,0,0
UNKNOWN,1800,12,12,0,9825,0,0
UNKNOWN,1800,16,16,0,9825,0,0
UNKNOWN,1800,19,19,0,8528,0,1
UNKNOWN,1800,40,40,0,8528,0,1
UNKNOWN,1800,45,45,0,9825,1,0
UNKNOWN,1800,54,54,0,9825,1,0
UNKNOWN,1800,69,69,0,8528,0,1
UNKNOWN,1800,71,71,0,9825,1,0
UNKNOWN,1800,73,73,0,9825,1,0
UNKNOWN,1800,78,78,0,9825,1,0
UNKNOWN,1800,82,82,0,9825,1,0
UNKNOWN,1801,19,19,0,8654,0,0
UNKNOWN,1801,22,22,0,8654,0,0
UNKNOWN,1801,28,28,0,8654,0,0
UNKNOWN,1801,31,31,0,8654,0,0
UNKNOWN,1801,39,39,0,8586,0,0
UNKNOWN,1801,57,57,0,8586,0,0
UNKNOWN,1801,57,57,0,8586,0,0
UNKNOWN,1801,58,58,0,8586,0,0
UNKNOWN,1801,74,74,0,8654,0,1
UNKNOWN,1801,75,75,0,8654,0,1
UNKNOWN,1801,80,80,0,8586,1,0
UNKNOWN,1801,89,89,0,8654,0,1
UNKNOWN,1802,6,6,0,10252,1,0
UNKNOWN,1802,6,6,0,10252,1,0
UNKNOWN,1802,18,18,0,10252,1,0
UNKNOWN,1802,19,19,0,10252,1,0
UNKNOWN,1802,25,25,0,8668,0,1
UNKNOWN,1802,47,47,0,8668,1,1
UNKNOWN,1802,48,48,0,8668,1,1
UNKNOWN,1802,65,65,0,8668,1,2
UNKNOWN,1802,67,67,0,10252,2,1
UNKNOWN,1802,71,71,0,8668,1,2
UNKNOWN,1802,72,72,0,8668,1,2
UNKNOWN,1802,72,72,0,8668,1,2
UNKNOWN,1802,84,84,0,10252,2,1
UNKNOWN,1802,91,90,1,8668,1,2
UNKNOWN,1803,33,33,0,10194,0,2
UNKNOWN,1803,36,36,0,10261,2,0
UNKNOWN,1803,36,36,0,10261,2,0
UNKNOWN,1803,37,37,0,10261,2,0
UNKNOWN,1803,38,38,0,10261,2,0
UNKNOWN,1803,43,43,0,10261,2,0
UNKNOWN,1803,54,54,0,10194,0,2
UNKNOWN,1803,59,59,0,10261,2,0
UNKNOWN,1803,80,80,0,10194,1,2
UNKNOWN,1804,7,7,0,8650,0,0
UNKNOWN,1804,7,7,0,8650,0,0
UNKNOWN,1804,13,13,0,8655,0,0
UNKNOWN,1804,19,19,0,8650,0,0
UNKNOWN,1804,38,38,0,8655,0,0
UNKNOWN,1804,39,39,0,8655,0,0
UNKNOWN,1804,46,46,0,8655,0,0
UNKNOWN,1804,63,63,0,8650,0,0
UNKNOWN,1804,85,85,0,8655,0,2
UNKNOWN,1804,89,89,0,8650,2,1
UNKNOWN,1804,92,90,2,8650,2,1
UNKNOWN,1805,14,14,0,8456,1,0
UNKNOWN,1805,18,18,0,8456,1,0
UNKNOWN,1805,22,22,0,9879,0,1
UNKNOWN,1805,23,23,0,9879,0,1
UNKNOWN,1805,36,36,0,9879,1,1
UNKNOWN,1805,43,43,0,8456,1,1
UNKNOWN,1805,52,52,0,8456,1,1
UNKNOWN,1805,54,54,0,8456,1,1
UNKNOWN,1805,59,59,0,9879,1,1
UNKNOWN,1805,62,62,0,8456,1,1
UNKNOWN,1805,68,68,0,9879,1,1
UNKNOWN,1805,68,68,0,9879,1,1
UNKNOWN,1805,68,68,0,9879,1,1
UNKNOWN,1805,82,82,0,8456,1,1
UNKNOWN,1805,87,87,0,9879,1,1
UNKNOWN,1805,90,90,0,9879,1,1
UNKNOWN,1805,91,90,1,9879,1,1
UNKNOWN,1806,5,5,0,8455,0,0
UNKNOWN,1806,7,7,0,8559,0,0
UNKNOWN,1806,8,8,0,8559,0,0
UNKNOWN,1806,23,23,0,8455,2,0
UNKNOWN,1806,28,28,0,8559,0,2
UNKNOWN,1806,43,43,0,8559,0,2
UNKNOWN,1806,69,69,0,8559,0,2
UNKNOWN,1806,70,70,0,8559,0,2
UNKNOWN,1806,71,71,0,8559,0,2
UNKNOWN,1806,85,85,0,8559,0,2
UNKNOWN,1806,88,88,0,8559,0,2
UNKNOWN,1806,89,89,0,8559,0,2
UNKNOWN,1807,8,8,0,8659,0,0
UNKNOWN,1807,11,11,0,8462,0,0
UNKNOWN,1807,17,17,0,8659,0,0
UNKNOWN,1807,34,34,0,8659,0,0
UNKNOWN,1807,48,48,0,8462,0,1
UNKNOWN,1807,64,64,0,8462,1,1
UNKNOWN,1807,83,83,0,8462,1,1
UNKNOWN,1807,88,88,0,8462,1,1
UNKNOWN,1808,2,2,0,8549,0,0
UNKNOWN,1808,3,3,0,8549,0,0
UNKNOWN,1808,20,20,0,8549,0,0
UNKNOWN,1808,28,28,0,8549,0,0
UNKNOWN,1808,28,28,0,8549,0,0
UNKNOWN,1808,33,33,0,8667,0,0
UNKNOWN,1808,40,40,0,8667,0,0
UNKNOWN,1808,41,41,0,8667,0,0
UNKNOWN,1808,60,60,0,8667,0,0
UNKNOWN,1808,69,69,0,8667,0,0
UNKNOWN,1808,71,71,0,8667,0,0
UNKNOWN,1808,91,90,1,8549,1,2
UNKNOWN,1808,93,90,3,8667,2,1
UNKNOWN,1809,6,6,0,8667,0,0
UNKNOWN,1809,8,8,0,8650,0,0
UNKNOWN,1809,16,16,0,8650,0,1
UNKNOWN,1809,39,39,0,8667,2,2
UNKNOWN,1809,47,45,2,8650,2,2
UNKNOWN,1809,50,45,5,8650,2,2
UNKNOWN,1809,47,47,0,8650,2,2
UNKNOWN,1809,59,59,0,8650,2,2
UNKNOWN,1809,69,69,0,8667,2,2
UNKNOWN,1809,79,79,0,8650,2,2
UNKNOWN,1809,86,86,0,8667,2,2
UNKNOWN,1810,1,1,0,8659,0,0
UNKNOWN,1810,3,3,0,8659,0,0
UNKNOWN,1810,51,51,0,8659,0,4
UNKNOWN,1810,52,52,0,8659,0,4
UNKNOWN,1810,54,54,0,8472,4,0
UNKNOWN,1810,55,55,0,8659,0,4
UNKNOWN,1810,62,62,0,8659,0,4
UNKNOWN,1810,74,74,0,8659,0,4
UNKNOWN,1810,75,75,0,8659,0,4
UNKNOWN,1810,77,77,0,8659,0,4
UNKNOWN,1810,77,77,0,8659,0,4
UNKNOWN,1810,78,78,0,8659,0,4
UNKNOWN,1811,1,1,0,10260,0,0
UNKNOWN,1811,4,4,0,10260,0,0
UNKNOWN,1811,5,5,0,10260,0,0
UNKNOWN,1811,13,13,0,8586,0,0
UNKNOWN,1811,32,32,0,10260,0,0
UNKNOWN,1811,39,39,0,10260,0,0
UNKNOWN,1811,53,53,0,10260,0,0
UNKNOWN,1811,57,57,0,10260,0,0
UNKNOWN,1811,63,63,0,8586,0,0
UNKNOWN,1811,72,72,0,10260,0,0
UNKNOWN,1811,74,74,0,10260,0,0
UNKNOWN,1811,75,75,0,8586,0,0
UNKNOWN,1811,77,77,0,10260,0,0
UNKNOWN,1811,79,79,0,10260,0,0
UNKNOWN,1811,83,83,0,10260,0,0
UNKNOWN,1811,85,85,0,8586,0,0
UNKNOWN,1811,88,88,0,10260,0,0
UNKNOWN,1811,91,90,1,10260,0,0
UNKNOWN,1812,2,2,0,10252,0,0
UNKNOWN,1812,22,22,0,8559,1,0
UNKNOWN,1812,32,32,0,10252,1,1
UNKNOWN,1812,46,45,1,10252,2,1
UNKNOWN,1812,46,45,1,10252,2,1
UNKNOWN,1812,47,45,2,10252,2,1
UNKNOWN,1812,47,45,2,10252,2,1
UNKNOWN,1812,48,48,0,10252,2,1
UNKNOWN,1812,65,65,0,10252,2,1
UNKNOWN,1812,72,72,0,8559,1,3
UNKNOWN,1812,83,83,0,10252,4,1
UNKNOWN,1812,92,90,2,10252,4,2
UNKNOWN,1813,5,5,0,8549,0,0
UNKNOWN,1813,7,7,0,8549,0,0
UNKNOWN,1813,8,8,0,8549,0,0
UNKNOWN,1813,13,13,0,8549,0,0
UNKNOWN,1813,17,17,0,9825,0,0
UNKNOWN,1813,19,19,0,9825,1,0
UNKNOWN,1813,27,27,0,9825,1,0
UNKNOWN,1813,42,42,0,9825,1,1
UNKNOWN,1813,42,42,0,9825,1,1
UNKNOWN,1813,61,61,0,8549,1,1
UNKNOWN,1813,65,65,0,9825,1,1
UNKNOWN,1813,74,74,0,9825,1,1
UNKNOWN,1813,74,74,0,9825,1,1
UNKNOWN,1813,86,86,0,9825,1,1
UNKNOWN,1813,86,86,0,9825,1,1
UNKNOWN,1814,18,18,0,8668,0,0
UNKNOWN,1814,29,29,0,8668,0,0
UNKNOWN,1814,46,45,1,8668,0,0
UNKNOWN,1814,58,58,0,8668,0,0
UNKNOWN,1814,63,63,0,8668,0,0
UNKNOWN,1814,64,64,0,8456,0,0
UNKNOWN,1814,67,67,0,8668,0,0
UNKNOWN,1814,73,73,0,8456,0,0
UNKNOWN,1814,73,73,0,8456,0,0
UNKNOWN,1814,86,86,0,8456,0,0
UNKNOWN,1814,86,86,0,8456,0,0
UNKNOWN,1814,92,90,2,8668,0,0
UNKNOWN,1815,29,29,0,10261,0,0
UNKNOWN,1815,30,30,0,8462,0,0
UNKNOWN,1815,19,19,0,10261,0,0
UNKNOWN,1815,38,38,0,10261,0,0
UNKNOWN,1815,54,54,0,8462,0,1
UNKNOWN,1815,54,54,0,8462,0,1
UNKNOWN,1815,57,57,0,10261,1,0
UNKNOWN,1815,67,67,0,8462,0,1
UNKNOWN,1815,71,71,0,8462,0,1
UNKNOWN,1815,72,72,0,8462,0,1
UNKNOWN,1815,74,74,0,8462,0,1
UNKNOWN,1815,82,82,0,10261,2,0
UNKNOWN,1815,91,90,1,8462,0,3
UNKNOWN,1816,10,10,0,9879,0,0
UNKNOWN,1816,19,19,0,9879,0,0
UNKNOWN,1816,20,20,0,9879,0,0
UNKNOWN,1816,22,22,0,10194,0,0
UNKNOWN,1816,23,23,0,10194,0,0
UNKNOWN,1816,49,45,4,10194,0,0
UNKNOWN,1816,64,64,0,9879,0,0
UNKNOWN,1816,67,67,0,9879,0,0
UNKNOWN,1816,73,73,0,10194,0,0
UNKNOWN,1816,76,76,0,9879,0,0
UNKNOWN,1816,80,80,0,10194,0,0
UNKNOWN,1817,3,3,0,8528,0,0
UNKNOWN,1817,4,4,0,8655,0,0
UNKNOWN,1817,9,9,0,8528,0,0
UNKNOWN,1817,17,17,0,8655,0,2
UNKNOWN,1817,21,21,0,8655,0,2
UNKNOWN,1817,29,29,0,8655,0,2
UNKNOWN,1817,29,29,0,8655,0,2
UNKNOWN,1817,42,42,0,8655,0,2
UNKNOWN,1817,53,53,0,8655,0,2
UNKNOWN,1817,57,57,0,8528,2,0
UNKNOWN,1817,63,63,0,8528,2,0
UNKNOWN,1817,64,64,0,8655,0,2
UNKNOWN,1817,65,65,0,8528,2,0
UNKNOWN,1817,73,73,0,8528,2,0
UNKNOWN,1817,74,74,0,8528,2,0
UNKNOWN,1818,8,8,0,8455,0,0
UNKNOWN,1818,12,12,0,8654,0,0
UNKNOWN,1818,19,19,0,8455,0,0
UNKNOWN,1818,28,28,0,8455,0,0
UNKNOWN,1818,30,30,0,8654,0,0
UNKNOWN,1818,38,38,0,8654,1,0
UNKNOWN,1818,40,40,0,8455,0,1
UNKNOWN,1818,48,48,0,8455,0,1
UNKNOWN,1818,61,61,0,8455,1,1
UNKNOWN,1818,68,68,0,8455,1,1
UNKNOWN,1818,68,68,0,8455,1,1
UNKNOWN,1818,79,79,0,8455,1,1
UNKNOWN,1818,83,83,0,8654,1,1
UNKNOWN,1819,8,8,0,8528,0,1
UNKNOWN,1819,26,26,0,10260,1,0
UNKNOWN,1819,39,39,0,8528,0,1
UNKNOWN,1819,46,45,1,8528,0,1
UNKNOWN,1819,62,62,0,8528,0,1
UNKNOWN,1819,65,65,0,8528,0,1
UNKNOWN,1819,70,70,0,10260,1,0
UNKNOWN,1819,72,72,0,10260,1,0
UNKNOWN,1819,74,74,0,10260,1,0
UNKNOWN,1819,81,81,0,8528,0,1
UNKNOWN,1820,18,18,0,9825,0,0
UNKNOWN,1820,48,45,3,8650,1,1
UNKNOWN,1820,57,57,0,8650,1,1
UNKNOWN,1820,82,82,0,9825,1,1
UNKNOWN,1821,4,4,0,10252,0,0
UNKNOWN,1821,15,15,0,10252,0,0
UNKNOWN,1821,20,20,0,8654,0,0
UNKNOWN,1821,35,35,0,8654,0,0
UNKNOWN,1821,46,45,1,10252,0,0
UNKNOWN,1821,49,49,0,8654,0,0
UNKNOWN,1821,52,52,0,8654,0,0
UNKNOWN,1821,55,55,0,10252,0,0
UNKNOWN,1821,64,64,0,10252,0,0
UNKNOWN,1821,65,65,0,8654,0,0
UNKNOWN,1821,65,65,0,8654,0,0
UNKNOWN,1821,83,83,0,10252,1,0
UNKNOWN,1821,87,87,0,8654,0,1
UNKNOWN,1822,3,3,0,8455,0,0
UNKNOWN,1822,17,17,0,8668,0,0
UNKNOWN,1822,22,22,0,8455,0,0
UNKNOWN,1822,24,24,0,8455,0,0
UNKNOWN,1822,24,24,0,8455,0,0
UNKNOWN,1822,63,63,0,8668,0,0
UNKNOWN,1822,65,65,0,8668,0,0
UNKNOWN,1822,70,70,0,8668,0,0
UNKNOWN,1822,74,74,0,8455,0,0
UNKNOWN,1822,77,77,0,8668,0,0
UNKNOWN,1822,77,77,0,8668,0,0
UNKNOWN,1823,6,6,0,10261,0,0
UNKNOWN,1823,7,7,0,8586,0,0
UNKNOWN,1823,7,7,0,8586,0,0
UNKNOWN,1823,8,8,0,8586,0,0
UNKNOWN,1823,19,19,0,10261,1,0
UNKNOWN,1823,22,22,0,8586,0,1
UNKNOWN,1823,34,34,0,8586,1,1
UNKNOWN,1823,36,36,0,8586,1,1
UNKNOWN,1823,46,45,1,10261,1,1
UNKNOWN,1823,46,46,0,8586,1,1
UNKNOWN,1823,60,60,0,8586,1,1
UNKNOWN,1823,74,74,0,10261,1,1
UNKNOWN,1824,6,6,0,10194,0,0
UNKNOWN,1824,11,11,0,10194,0,1
UNKNOWN,1824,13,13,0,10194,0,1
UNKNOWN,1824,48,48,0,10194,0,3
UNKNOWN,1824,55,55,0,10194,0,3
UNKNOWN,1824,64,64,0,8655,3,0
UNKNOWN,1824,73,73,0,10194,0,3
UNKNOWN,1824,75,75,0,8655,3,0
UNKNOWN,1825,3,3,0,8549,0,0
UNKNOWN,1825,20,20,0,9879,0,0
UNKNOWN,1825,22,22,0,9879,0,0
UNKNOWN,1825,23,23,0,8549,0,0
UNKNOWN,1825,31,31,0,9879,0,0
UNKNOWN,1825,32,32,0,9879,0,0
UNKNOWN,1825,48,48,0,8549,0,1
UNKNOWN,1825,55,55,0,8549,0,2
UNKNOWN,1825,57,57,0,8549,0,2
UNKNOWN,1825,67,67,0,9879,3,0
UNKNOWN,1825,94,90,4,9879,3,0
UNKNOWN,1826,1,1,0,8559,0,0
UNKNOWN,1826,16,16,0,8559,2,0
UNKNOWN,1826,27,27,0,8462,1,2
UNKNOWN,1826,33,33,0,8462,1,2
UNKNOWN,1826,55,55,0,8462,1,2
UNKNOWN,1826,62,62,0,8559,2,1
UNKNOWN,1826,63,63,0,8559,2,1
UNKNOWN,1826,63,63,0,8559,2,1
UNKNOWN,1826,78,78,0,8559,2,1
UNKNOWN,1827,2,2,0,8456,0,0
UNKNOWN,1827,6,6,0,8456,0,0
UNKNOWN,1827,19,19,0,8456,0,0
UNKNOWN,1827,22,22,0,8456,0,0
UNKNOWN,1827,24,24,0,8659,0,0
UNKNOWN,1827,27,27,0,8659,0,0
UNKNOWN,1827,43,43,0,8659,0,0
UNKNOWN,1827,48,48,0,8659,0,0
UNKNOWN,1827,61,61,0,8456,0,0
UNKNOWN,1827,68,68,0,8456,0,0
UNKNOWN,1827,92,90,2,8456,1,1
UNKNOWN,1828,24,24,0,8667,1,1
UNKNOWN,1828,25,25,0,8667,1,1
UNKNOWN,1828,31,31,0,8667,1,1
UNKNOWN,1828,33,33,0,8667,1,1
UNKNOWN,1828,36,36,0,8472,1,1
UNKNOWN,1828,37,37,0,8472,1,1
UNKNOWN,1828,39,39,0,8472,1,1
UNKNOWN,1828,46,45,1,8472,1,1
UNKNOWN,1828,52,52,0,8472,1,1
UNKNOWN,1828,61,61,0,8667,1,1
UNKNOWN,1828,65,65,0,8472,1,1
UNKNOWN,1828,90,90,0,8667,1,3
UNKNOWN,1829,4,4,0,8650,0,0
UNKNOWN,1829,11,11,0,8650,0,0
UNKNOWN,1829,18,18,0,8650,0,0
UNKNOWN,1829,19,19,0,8650,0,0
UNKNOWN,1829,24,24,0,8650,0,0
UNKNOWN,1829,24,24,0,8650,0,0
UNKNOWN,1829,25,25,0,8650,0,0
UNKNOWN,1829,26,26,0,8650,0,0
UNKNOWN,1829,39,39,0,8650,1,0
UNKNOWN,1829,44,44,0,8650,1,0
UNKNOWN,1829,50,50,0,8559,0,1
UNKNOWN,1829,56,56,0,8650,2,0
UNKNOWN,1829,60,60,0,8559,0,3
UNKNOWN,1829,60,60,0,8559,0,3
UNKNOWN,1829,74,74,0,8650,3,0
UNKNOWN,1829,86,86,0,8650,3,0
UNKNOWN,1829,87,87,0,8650,3,0
UNKNOWN,1829,89,89,0,8650,3,0
UNKNOWN,1829,94,90,4,8650,3,0
UNKNOWN,1830,58,58,0,8472,0,0
UNKNOWN,1830,60,60,0,8655,0,0
UNKNOWN,1830,69,69,0,8655,0,0
UNKNOWN,1830,75,75,0,8472,0,0
UNKNOWN,1830,80,80,0,8472,0,0
UNKNOWN,1830,85,85,0,8472,0,0
UNKNOWN,1831,22,22,0,8586,0,0
UNKNOWN,1831,31,31,0,8586,0,0
UNKNOWN,1831,40,40,0,9879,0,0
UNKNOWN,1831,70,70,0,9879,0,0
UNKNOWN,1831,73,73,0,8586,0,0
UNKNOWN,1831,86,86,0,8586,0,0
UNKNOWN,1832,6,6,0,10252,0,0
UNKNOWN,1832,10,10,0,10252,0,0
UNKNOWN,1832,21,21,0,10252,0,0
UNKNOWN,1832,26,26,0,10252,0,0
UNKNOWN,1832,45,45,0,9825,1,0
UNKNOWN,1832,56,56,0,9825,2,0
UNKNOWN,1832,56,56,0,9825,2,0
UNKNOWN,1832,61,61,0,9825,2,0
UNKNOWN,1832,62,62,0,9825,2,0
UNKNOWN,1832,81,81,0,10252,1,2
UNKNOWN,1832,85,85,0,10252,1,2
UNKNOWN,1832,93,90,3,9825,2,2
UNKNOWN,1833,11,11,0,8668,0,0
UNKNOWN,1833,17,17,0,8668,0,0
UNKNOWN,1833,18,18,0,8549,0,0
UNKNOWN,1833,24,24,0,8668,0,0
UNKNOWN,1833,32,32,0,8549,0,0
UNKNOWN,1833,33,33,0,8549,0,0
UNKNOWN,1833,34,34,0,8668,0,0
UNKNOWN,1833,37,37,0,8668,0,0
UNKNOWN,1833,42,42,0,8668,0,0
UNKNOWN,1833,50,50,0,8668,0,0
UNKNOWN,1833,60,60,0,8549,0,1
UNKNOWN,1833,64,64,0,8668,1,0
UNKNOWN,1833,75,75,0,8549,0,1
UNKNOWN,1834,5,5,0,8667,0,0
UNKNOWN,1834,8,8,0,8456,0,0
UNKNOWN,1834,9,9,0,8456,0,0
UNKNOWN,1834,9,9,0,8456,0,0
UNKNOWN,1834,14,14,0,8667,0,0
UNKNOWN,1834,18,18,0,8456,1,0
UNKNOWN,1834,25,25,0,8667,0,1
UNKNOWN,1834,31,31,0,8456,3,0
UNKNOWN,1834,31,31,0,8456,3,0
UNKNOWN,1834,40,40,0,8667,0,4
UNKNOWN,1834,42,42,0,8667,0,4
UNKNOWN,1834,55,55,0,8456,4,0
UNKNOWN,1834,66,66,0,8667,0,4
UNKNOWN,1834,69,69,0,8667,0,4
UNKNOWN,1834,75,75,0,8667,0,4
UNKNOWN,1834,79,79,0,8456,4,0
UNKNOWN,1834,84,84,0,8667,1,5
UNKNOWN,1834,84,84,0,8667,1,5
UNKNOWN,1835,6,6,0,8462,0,0
UNKNOWN,1835,9,9,0,8654,0,1
UNKNOWN,1835,14,14,0,8654,0,1
UNKNOWN,1835,17,17,0,8462,1,0
UNKNOWN,1835,23,23,0,8462,1,1
UNKNOWN,1835,39,39,0,8462,1,1
UNKNOWN,1835,46,45,1,8462,1,1
UNKNOWN,1835,49,49,0,8462,1,1
UNKNOWN,1835,56,56,0,8462,1,1
UNKNOWN,1835,57,57,0,8654,1,1
UNKNOWN,1835,59,59,0,8654,1,1
UNKNOWN,1835,70,70,0,8462,1,2
UNKNOWN,1835,80,80,0,8654,3,1
UNKNOWN,1835,89,89,0,8462,1,4
UNKNOWN,1836,2,2,0,10260,0,0
UNKNOWN,1836,3,3,0,10260,0,0
UNKNOWN,1836,13,13,0,10194,0,0
UNKNOWN,1836,17,17,0,10194,0,0
UNKNOWN,1836,17,17,0,10260,0,0
UNKNOWN,1836,31,31,0,10260,0,0
UNKNOWN,1836,39,39,0,10260,0,0
UNKNOWN,1836,40,40,0,10260,0,0
UNKNOWN,1836,40,40,0,10260,0,0
UNKNOWN,1836,47,47,0,10260,0,0
UNKNOWN,1836,56,56,0,10194,0,0
UNKNOWN,1836,63,63,0,10194,0,0
UNKNOWN,1836,67,67,0,10194,0,0
